UTC_Timestamp,Download_Resolution,Download_Bitrate,Bandwidth_Estimate,FPS,Skipped_Frames,Buffer_Size,Latency_To_Broadcaster,Codecs,Protocol,Latency_Mode
1741450184570,1920x1080,1920x1080,750x422,79,5023,5673,16.65.,17.06.,avc1.64002A,mp4a.40.2,Low Latency
1741450184971,1920x1080,1920x1080,750x422,79,5023,5673,16.65.,17.06.,avc1.64002A,mp4a.40.2,Low Latency
1741450185372,1920x1080,1920x1080,750x422,79,4950,5673,16.52.,16.93.,avc1.64002A,mp4a.40.2,Low Latency
1741450185774,1920x1080,1920x1080,750x422,79,4950,5673,16.52.,16.93.,avc1.64002A,mp4a.40.2,Low Latency
1741450186174,1920x1080,1920x1080,750x422,56,4950,5736,16.61.,16.93.,avc1.64002A,mp4a.40.2,Low Latency
1741450186574,1920x1080,1920x1080,750x422,56,4950,5736,16.61.,16.93.,avc1.64002A,mp4a.40.2,Low Latency
1741450186974,1920x1080,1920x1080,750x422,56,4950,5736,16.61.,16.93.,avc1.64002A,mp4a.40.2,Low Latency
1741450187375,1920x1080,1920x1080,750x422,60,5501,5736,16.72.,16.77.,avc1.64002A,mp4a.40.2,Low Latency
1741450187782,1920x1080,1920x1080,750x422,60,5501,5736,16.72.,16.77.,avc1.64002A,mp4a.40.2,Low Latency
1741450188186,1920x1080,1920x1080,750x422,49,5501,5151,16.53.,16.77.,avc1.64002A,mp4a.40.2,Low Latency
1741450188587,1920x1080,1920x1080,750x422,49,5501,5151,16.53.,16.77.,avc1.64002A,mp4a.40.2,Low Latency
1741450188987,1920x1080,1920x1080,750x422,49,5501,5151,16.53.,16.77.,avc1.64002A,mp4a.40.2,Low Latency
1741450189388,1920x1080,1920x1080,750x422,83,4419,5151,16.72.,16.92.,avc1.64002A,mp4a.40.2,Low Latency
1741450189788,1920x1080,1920x1080,750x422,83,4419,5151,16.72.,16.92.,avc1.64002A,mp4a.40.2,Low Latency
1741450190188,1920x1080,1920x1080,750x422,72,4419,5493,16.48.,16.92.,avc1.64002A,mp4a.40.2,Low Latency
1741450190590,1920x1080,1920x1080,750x422,72,4419,5493,16.48.,16.92.,avc1.64002A,mp4a.40.2,Low Latency
1741450190990,1920x1080,1920x1080,750x422,72,4419,5493,16.48.,16.92.,avc1.64002A,mp4a.40.2,Low Latency
1741450191394,1920x1080,1920x1080,750x422,64,5192,5493,16.62.,16.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450191796,1920x1080,1920x1080,750x422,64,5192,5493,16.62.,16.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450192197,1920x1080,1920x1080,750x422,N/A,5192,5493,16.20.,16.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450193800,1920x1080,1920x1080,750x422,N/A,5192,5493,16.20.,16.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450194200,1920x1080,1920x1080,750x422,N/A,5192,5493,16.20.,16.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450194600,1920x1080,1920x1080,750x422,N/A,5192,5493,16.20.,16.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450195000,1920x1080,1920x1080,750x422,N/A,5192,5493,16.02.,16.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450195401,1920x1080,1920x1080,750x422,N/A,5192,5493,16.02.,16.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450192597,1920x1080,1920x1080,750x422,N/A,5192,5493,16.20.,16.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450192998,1920x1080,1920x1080,750x422,N/A,5192,5493,16.20.,16.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450193399,1920x1080,1920x1080,750x422,N/A,5192,5493,16.20.,16.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450195804,1920x1080,1920x1080,750x422,N/A,5192,5493,16.02.,16.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450196208,1920x1080,1920x1080,750x422,113,5192,5966,18.79.,19.82.,avc1.64002A,mp4a.40.2,Low Latency
1741450196608,1920x1080,1920x1080,750x422,113,5192,5966,18.79.,19.82.,avc1.64002A,mp4a.40.2,Low Latency
1741450197008,1920x1080,1920x1080,750x422,60,5170,5966,19.10.,19.12.,avc1.64002A,mp4a.40.2,Low Latency
1741450197410,1920x1080,1920x1080,750x422,60,5170,5966,19.10.,19.12.,avc1.64002A,mp4a.40.2,Low Latency
1741450197812,1920x1080,1920x1080,750x422,60,5170,5966,19.10.,19.12.,avc1.64002A,mp4a.40.2,Low Latency
1741450198212,1920x1080,1920x1080,750x422,79,5170,6097,18.92.,19.12.,avc1.64002A,mp4a.40.2,Low Latency
1741450198613,1920x1080,1920x1080,750x422,79,5170,6097,18.92.,19.12.,avc1.64002A,mp4a.40.2,Low Latency
1741450199013,1920x1080,1920x1080,750x422,49,5229,6097,19.04.,19.12.,avc1.64002A,mp4a.40.2,Low Latency
1741450199415,1920x1080,1920x1080,750x422,49,5229,6097,19.04.,19.12.,avc1.64002A,mp4a.40.2,Low Latency
1741450199815,1920x1080,1920x1080,750x422,49,5229,6097,19.04.,19.12.,avc1.64002A,mp4a.40.2,Low Latency
1741450200215,1920x1080,1920x1080,750x422,57,5229,5983,18.86.,19.25.,avc1.64002A,mp4a.40.2,Low Latency
1741450200617,1920x1080,1920x1080,750x422,57,5229,5983,18.86.,19.25.,avc1.64002A,mp4a.40.2,Low Latency
1741450201017,1920x1080,1920x1080,750x422,53,4604,5983,18.98.,19.11.,avc1.64002A,mp4a.40.2,Low Latency
1741450201418,1920x1080,1920x1080,750x422,53,4604,5983,18.98.,19.11.,avc1.64002A,mp4a.40.2,Low Latency
1741450201818,1920x1080,1920x1080,750x422,53,4604,5983,18.98.,19.11.,avc1.64002A,mp4a.40.2,Low Latency
1741450202220,1920x1080,1920x1080,750x422,74,4604,5532,18.80.,19.11.,avc1.64002A,mp4a.40.2,Low Latency
1741450202621,1920x1080,1920x1080,750x422,74,4604,5532,18.80.,19.11.,avc1.64002A,mp4a.40.2,Low Latency
1741450203022,1920x1080,1920x1080,750x422,72,5017,5532,18.93.,18.97.,avc1.64002A,mp4a.40.2,Low Latency
1741450203423,1920x1080,1920x1080,750x422,72,5017,5532,18.93.,18.97.,avc1.64002A,mp4a.40.2,Low Latency
1741450203825,1920x1080,1920x1080,750x422,72,5017,5532,18.93.,18.97.,avc1.64002A,mp4a.40.2,Low Latency
1741450204226,1920x1080,1920x1080,750x422,72,5017,5431,18.73.,18.97.,avc1.64002A,mp4a.40.2,Low Latency
1741450204628,1920x1080,1920x1080,750x422,72,5017,5431,18.73.,18.97.,avc1.64002A,mp4a.40.2,Low Latency
1741450205028,1920x1080,1920x1080,750x422,64,4978,5431,18.92.,19.08.,avc1.64002A,mp4a.40.2,Low Latency
1741450205431,1920x1080,1920x1080,750x422,64,4978,5431,18.92.,19.08.,avc1.64002A,mp4a.40.2,Low Latency
1741450205831,1920x1080,1920x1080,750x422,64,4978,5431,18.92.,19.08.,avc1.64002A,mp4a.40.2,Low Latency
1741450206232,1920x1080,1920x1080,750x422,41,4978,5624,18.67.,19.08.,avc1.64002A,mp4a.40.2,Low Latency
1741450206633,1920x1080,1920x1080,750x422,41,4978,5624,18.67.,19.08.,avc1.64002A,mp4a.40.2,Low Latency
1741450207034,1920x1080,1920x1080,750x422,57,5282,5624,18.80.,18.98.,avc1.64002A,mp4a.40.2,Low Latency
1741450207436,1920x1080,1920x1080,750x422,57,5282,5624,18.80.,18.98.,avc1.64002A,mp4a.40.2,Low Latency
1741450207837,1920x1080,1920x1080,750x422,57,5282,5624,18.80.,18.98.,avc1.64002A,mp4a.40.2,Low Latency
1741450208238,1920x1080,1920x1080,750x422,60,5282,5287,18.63.,18.98.,avc1.64002A,mp4a.40.2,Low Latency
1741450208638,1920x1080,1920x1080,750x422,60,5282,5287,18.63.,18.98.,avc1.64002A,mp4a.40.2,Low Latency
1741450209041,1920x1080,1920x1080,750x422,79,4844,5287,18.75.,18.83.,avc1.64002A,mp4a.40.2,Low Latency
1741450209441,1920x1080,1920x1080,750x422,79,4844,5287,18.75.,18.83.,avc1.64002A,mp4a.40.2,Low Latency
1741450209841,1920x1080,1920x1080,750x422,79,4844,5287,18.75.,18.83.,avc1.64002A,mp4a.40.2,Low Latency
1741450210241,1920x1080,1920x1080,750x422,68,4844,5674,18.57.,18.83.,avc1.64002A,mp4a.40.2,Low Latency
1741450210641,1920x1080,1920x1080,750x422,68,4844,5674,18.57.,18.83.,avc1.64002A,mp4a.40.2,Low Latency
1741450211041,1920x1080,1920x1080,750x422,76,5225,5674,18.69.,18.73.,avc1.64002A,mp4a.40.2,Low Latency
1741450211442,1920x1080,1920x1080,750x422,76,5225,5674,18.69.,18.73.,avc1.64002A,mp4a.40.2,Low Latency
1741450211842,1920x1080,1920x1080,750x422,76,5225,5674,18.69.,18.73.,avc1.64002A,mp4a.40.2,Low Latency
1741450212242,1920x1080,1920x1080,750x422,72,5225,5329,18.50.,18.73.,avc1.64002A,mp4a.40.2,Low Latency
1741450212643,1920x1080,1920x1080,750x422,72,5225,5329,18.50.,18.73.,avc1.64002A,mp4a.40.2,Low Latency
1741450213046,1920x1080,1920x1080,750x422,56,4680,5329,18.68.,18.83.,avc1.64002A,mp4a.40.2,Low Latency
1741450213446,1920x1080,1920x1080,750x422,56,4680,5329,18.68.,18.83.,avc1.64002A,mp4a.40.2,Low Latency
1741450213847,1920x1080,1920x1080,750x422,56,4680,5329,18.68.,18.83.,avc1.64002A,mp4a.40.2,Low Latency
1741450214250,1920x1080,1920x1080,750x422,67,4680,5576,18.43.,18.83.,avc1.64002A,mp4a.40.2,Low Latency
1741450214650,1920x1080,1920x1080,750x422,67,4680,5576,18.43.,18.83.,avc1.64002A,mp4a.40.2,Low Latency
1741450215050,1920x1080,1920x1080,750x422,68,4971,5576,18.56.,18.70.,avc1.64002A,mp4a.40.2,Low Latency
1741450215450,1920x1080,1920x1080,750x422,68,4971,5576,18.56.,18.70.,avc1.64002A,mp4a.40.2,Low Latency
1741450215851,1920x1080,1920x1080,750x422,68,4971,5576,18.56.,18.70.,avc1.64002A,mp4a.40.2,Low Latency
1741450216251,1920x1080,1920x1080,750x422,56,4971,4737,18.39.,18.70.,avc1.64002A,mp4a.40.2,Low Latency
1741450216651,1920x1080,1920x1080,750x422,56,4971,4737,18.39.,18.70.,avc1.64002A,mp4a.40.2,Low Latency
1741450217052,1920x1080,1920x1080,750x422,90,5000,4737,18.51.,18.56.,avc1.64002A,mp4a.40.2,Low Latency
1741450217453,1920x1080,1920x1080,750x422,N/A,5000,4737,18.05.,18.56.,avc1.64002A,mp4a.40.2,Low Latency
1741450217854,1920x1080,1920x1080,750x422,N/A,5000,4737,18.05.,18.56.,avc1.64002A,mp4a.40.2,Low Latency
1741450218254,1920x1080,1920x1080,750x422,N/A,5000,4737,18.05.,18.56.,avc1.64002A,mp4a.40.2,Low Latency
1741450218655,1920x1080,1920x1080,750x422,N/A,5000,4737,18.05.,18.56.,avc1.64002A,mp4a.40.2,Low Latency
1741450219057,1920x1080,1920x1080,750x422,62,5474,4034,19.49.,18.56.,avc1.64002A,mp4a.40.2,Low Latency
1741450219458,1920x1080,1920x1080,750x422,62,5474,4034,19.49.,18.56.,avc1.64002A,mp4a.40.2,Low Latency
1741450219859,1920x1080,1920x1080,750x422,62,5474,4034,19.49.,18.56.,avc1.64002A,mp4a.40.2,Low Latency
1741450220261,1920x1080,1920x1080,750x422,98,5474,5630,19.29.,19.54.,avc1.64002A,mp4a.40.2,Low Latency
1741450220662,1920x1080,1920x1080,750x422,98,5474,5630,19.29.,19.54.,avc1.64002A,mp4a.40.2,Low Latency
1741450221063,1920x1080,1920x1080,750x422,72,4643,5630,19.41.,19.54.,avc1.64002A,mp4a.40.2,Low Latency
1741450221465,1920x1080,1920x1080,750x422,72,4643,5630,19.41.,19.54.,avc1.64002A,mp4a.40.2,Low Latency
1741450221864,1920x1080,1920x1080,750x422,72,4643,5630,19.41.,19.54.,avc1.64002A,mp4a.40.2,Low Latency
1741450222265,1920x1080,1920x1080,750x422,49,4643,5311,19.16.,19.64.,avc1.64002A,mp4a.40.2,Low Latency
1741450222667,1920x1080,1920x1080,750x422,49,4643,5311,19.16.,19.64.,avc1.64002A,mp4a.40.2,Low Latency
1741450223068,1920x1080,1920x1080,750x422,42,4643,5311,19.34.,19.64.,avc1.64002A,mp4a.40.2,Low Latency
1741450223468,1920x1080,1920x1080,750x422,42,4643,5311,19.34.,19.64.,avc1.64002A,mp4a.40.2,Low Latency
1741450223874,1920x1080,1920x1080,750x422,42,4643,5311,19.34.,19.64.,avc1.64002A,mp4a.40.2,Low Latency
1741450224275,1920x1080,1920x1080,750x422,75,4920,5932,19.19.,19.61.,avc1.64002A,mp4a.40.2,Low Latency
1741450224675,1920x1080,1920x1080,750x422,75,4920,5932,19.19.,19.61.,avc1.64002A,mp4a.40.2,Low Latency
1741450225075,1920x1080,1920x1080,750x422,62,5125,5932,19.34.,19.61.,avc1.64002A,mp4a.40.2,Low Latency
1741450225477,1920x1080,1920x1080,750x422,62,5125,5932,19.34.,19.61.,avc1.64002A,mp4a.40.2,Low Latency
1741450225877,1920x1080,1920x1080,750x422,62,5125,5932,19.34.,19.61.,avc1.64002A,mp4a.40.2,Low Latency
1741450226280,1920x1080,1920x1080,750x422,62,5125,5932,19.34.,19.61.,avc1.64002A,mp4a.40.2,Low Latency
1741450226682,1920x1080,1920x1080,750x422,85,5125,5752,19.28.,19.47.,avc1.64002A,mp4a.40.2,Low Latency
1741450227085,1920x1080,1920x1080,750x422,53,5069,5752,19.27.,19.47.,avc1.64002A,mp4a.40.2,Low Latency
1741450227486,1920x1080,1920x1080,750x422,53,5069,5752,19.27.,19.47.,avc1.64002A,mp4a.40.2,Low Latency
1741450227886,1920x1080,1920x1080,750x422,53,5069,5752,19.27.,19.47.,avc1.64002A,mp4a.40.2,Low Latency
1741450228287,1920x1080,1920x1080,750x422,87,5069,5719,19.06.,19.39.,avc1.64002A,mp4a.40.2,Low Latency
1741450228687,1920x1080,1920x1080,750x422,87,5069,5719,19.06.,19.39.,avc1.64002A,mp4a.40.2,Low Latency
1741450229087,1920x1080,1920x1080,750x422,74,5014,5719,19.17.,19.39.,avc1.64002A,mp4a.40.2,Low Latency
1741450229487,1920x1080,1920x1080,750x422,74,5014,5719,19.17.,19.39.,avc1.64002A,mp4a.40.2,Low Latency
1741450229886,1920x1080,1920x1080,750x422,74,5014,5719,19.17.,19.39.,avc1.64002A,mp4a.40.2,Low Latency
1741450230289,1920x1080,1920x1080,750x422,56,5014,5572,18.99.,19.26.,avc1.64002A,mp4a.40.2,Low Latency
1741450230689,1920x1080,1920x1080,750x422,56,5014,5572,18.99.,19.26.,avc1.64002A,mp4a.40.2,Low Latency
1741450231091,1920x1080,1920x1080,750x422,64,4969,5572,19.12.,19.13.,avc1.64002A,mp4a.40.2,Low Latency
1741450231493,1920x1080,1920x1080,750x422,64,4969,5572,19.12.,19.13.,avc1.64002A,mp4a.40.2,Low Latency
1741450231894,1920x1080,1920x1080,750x422,64,4969,5572,19.12.,19.13.,avc1.64002A,mp4a.40.2,Low Latency
1741450232299,1920x1080,1920x1080,750x422,41,4969,5266,18.94.,19.13.,avc1.64002A,mp4a.40.2,Low Latency
1741450232703,1920x1080,1920x1080,750x422,41,4969,5266,18.94.,19.13.,avc1.64002A,mp4a.40.2,Low Latency
1741450233103,1920x1080,1920x1080,750x422,44,4816,5266,19.11.,19.13.,avc1.64002A,mp4a.40.2,Low Latency
1741450233505,1920x1080,1920x1080,750x422,44,4816,5266,19.11.,19.13.,avc1.64002A,mp4a.40.2,Low Latency
1741450233905,1920x1080,1920x1080,750x422,44,4816,5266,19.11.,19.13.,avc1.64002A,mp4a.40.2,Low Latency
1741450234309,1920x1080,1920x1080,750x422,56,4816,5695,18.89.,19.27.,avc1.64002A,mp4a.40.2,Low Latency
1741450234711,1920x1080,1920x1080,750x422,56,4816,5695,18.89.,19.27.,avc1.64002A,mp4a.40.2,Low Latency
1741450235113,1920x1080,1920x1080,750x422,69,5312,5695,19.01.,19.27.,avc1.64002A,mp4a.40.2,Low Latency
1741450235514,1920x1080,1920x1080,750x422,69,5312,5695,19.01.,19.27.,avc1.64002A,mp4a.40.2,Low Latency
1741450235914,1920x1080,1920x1080,750x422,69,5312,5695,19.01.,19.27.,avc1.64002A,mp4a.40.2,Low Latency
1741450236318,1920x1080,1920x1080,750x422,68,5312,5345,18.82.,19.19.,avc1.64002A,mp4a.40.2,Low Latency
1741450236719,1920x1080,1920x1080,750x422,68,5312,5345,18.82.,19.19.,avc1.64002A,mp4a.40.2,Low Latency
1741450237120,1920x1080,1920x1080,750x422,68,4694,5345,19.00.,19.04.,avc1.64002A,mp4a.40.2,Low Latency
1741450237522,1920x1080,1920x1080,750x422,68,4694,5345,19.00.,19.04.,avc1.64002A,mp4a.40.2,Low Latency
1741450237926,1920x1080,1920x1080,750x422,68,4694,5345,19.00.,19.04.,avc1.64002A,mp4a.40.2,Low Latency
1741450238327,1920x1080,1920x1080,750x422,71,4694,5295,18.76.,19.04.,avc1.64002A,mp4a.40.2,Low Latency
1741450238729,1920x1080,1920x1080,750x422,71,4694,5295,18.76.,19.04.,avc1.64002A,mp4a.40.2,Low Latency
1741450239130,1920x1080,1920x1080,750x422,52,4997,5295,18.89.,18.91.,avc1.64002A,mp4a.40.2,Low Latency
1741450239531,1920x1080,1920x1080,750x422,52,4997,5295,18.89.,18.91.,avc1.64002A,mp4a.40.2,Low Latency
1741450239932,1920x1080,1920x1080,750x422,52,4997,5295,18.89.,18.91.,avc1.64002A,mp4a.40.2,Low Latency
1741450240333,1920x1080,1920x1080,750x422,49,4997,5301,18.71.,18.91.,avc1.64002A,mp4a.40.2,Low Latency
1741450240734,1920x1080,1920x1080,750x422,49,4997,5301,18.71.,18.91.,avc1.64002A,mp4a.40.2,Low Latency
1741450241134,1920x1080,1920x1080,750x422,48,5108,5301,18.87.,19.03.,avc1.64002A,mp4a.40.2,Low Latency
1741450241535,1920x1080,1920x1080,750x422,48,5108,5301,18.87.,19.03.,avc1.64002A,mp4a.40.2,Low Latency
1741450241935,1920x1080,1920x1080,750x422,48,5108,5301,18.87.,19.03.,avc1.64002A,mp4a.40.2,Low Latency
1741450242335,1920x1080,1920x1080,750x422,64,5108,5216,18.61.,19.03.,avc1.64002A,mp4a.40.2,Low Latency
1741450242740,1920x1080,1920x1080,750x422,64,5108,5216,18.61.,19.03.,avc1.64002A,mp4a.40.2,Low Latency
1741450243143,1920x1080,1920x1080,750x422,78,4879,5216,18.75.,18.94.,avc1.64002A,mp4a.40.2,Low Latency
1741450243543,1920x1080,1920x1080,750x422,78,4879,5216,18.75.,18.94.,avc1.64002A,mp4a.40.2,Low Latency
1741450243945,1920x1080,1920x1080,750x422,78,4879,5216,18.75.,18.94.,avc1.64002A,mp4a.40.2,Low Latency
1741450244345,1920x1080,1920x1080,750x422,69,4879,5308,18.57.,18.94.,avc1.64002A,mp4a.40.2,Low Latency
1741450244746,1920x1080,1920x1080,750x422,69,4879,5308,18.57.,18.94.,avc1.64002A,mp4a.40.2,Low Latency
1741450245146,1920x1080,1920x1080,750x422,84,4984,5308,18.69.,18.77.,avc1.64002A,mp4a.40.2,Low Latency
1741450245548,1920x1080,1920x1080,750x422,84,4984,5308,18.69.,18.77.,avc1.64002A,mp4a.40.2,Low Latency
1741450245948,1920x1080,1920x1080,750x422,84,4984,5308,18.69.,18.77.,avc1.64002A,mp4a.40.2,Low Latency
1741450246350,1920x1080,1920x1080,750x422,72,4984,5346,18.52.,18.77.,avc1.64002A,mp4a.40.2,Low Latency
1741450246751,1920x1080,1920x1080,750x422,72,4984,5346,18.52.,18.77.,avc1.64002A,mp4a.40.2,Low Latency
1741450247152,1920x1080,1920x1080,750x422,72,5017,5346,18.64.,18.85.,avc1.64002A,mp4a.40.2,Low Latency
1741450247555,1920x1080,1920x1080,750x422,72,5017,5346,18.64.,18.85.,avc1.64002A,mp4a.40.2,Low Latency
1741450247955,1920x1080,1920x1080,750x422,72,5017,5346,18.64.,18.85.,avc1.64002A,mp4a.40.2,Low Latency
1741450248356,1920x1080,1920x1080,750x422,45,5017,5665,18.46.,18.85.,avc1.64002A,mp4a.40.2,Low Latency
1741450248757,1920x1080,1920x1080,750x422,45,5017,5665,18.46.,18.85.,avc1.64002A,mp4a.40.2,Low Latency
1741450249158,1920x1080,1920x1080,750x422,83,5353,5665,18.37.,18.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450249560,1920x1080,1920x1080,750x422,83,5353,5665,18.37.,18.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450249960,1920x1080,1920x1080,750x422,83,5353,5665,18.37.,18.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450250362,1920x1080,1920x1080,750x422,50,5353,5370,18.41.,18.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450250762,1920x1080,1920x1080,750x422,50,5353,5370,18.41.,18.76.,avc1.64002A,mp4a.40.2,Low Latency
1741450251164,1920x1080,1920x1080,750x422,64,4726,5370,18.53.,18.64.,avc1.64002A,mp4a.40.2,Low Latency
1741450251565,1920x1080,1920x1080,750x422,64,4726,5370,18.53.,18.64.,avc1.64002A,mp4a.40.2,Low Latency
1741450251966,1920x1080,1920x1080,750x422,64,4726,5370,18.53.,18.64.,avc1.64002A,mp4a.40.2,Low Latency
1741450252367,1920x1080,1920x1080,750x422,60,4726,5352,18.34.,18.64.,avc1.64002A,mp4a.40.2,Low Latency
1741450252767,1920x1080,1920x1080,750x422,60,4726,5352,18.34.,18.64.,avc1.64002A,mp4a.40.2,Low Latency
1741450253167,1920x1080,1920x1080,750x422,67,4931,5352,18.47.,18.52.,avc1.64002A,mp4a.40.2,Low Latency
1741450253568,1920x1080,1920x1080,750x422,67,4931,5352,18.47.,18.52.,avc1.64002A,mp4a.40.2,Low Latency
1741450253970,1920x1080,1920x1080,750x422,67,4931,5352,18.47.,18.52.,avc1.64002A,mp4a.40.2,Low Latency
1741450254370,1920x1080,1920x1080,750x422,64,4931,4796,18.28.,18.52.,avc1.64002A,mp4a.40.2,Low Latency
1741450254770,1920x1080,1920x1080,750x422,64,4931,4796,18.28.,18.52.,avc1.64002A,mp4a.40.2,Low Latency
1741450255179,1920x1080,1920x1080,750x422,64,4931,4796,18.28.,18.52.,avc1.64002A,mp4a.40.2,Low Latency
1741450255579,1920x1080,1920x1080,750x422,64,4996,4796,18.35.,18.65.,avc1.64002A,mp4a.40.2,Low Latency
1741450255979,1920x1080,1920x1080,750x422,64,4996,4796,18.35.,18.65.,avc1.64002A,mp4a.40.2,Low Latency
1741450256382,1920x1080,1920x1080,750x422,46,4996,5402,18.23.,18.65.,avc1.64002A,mp4a.40.2,Low Latency
1741450256784,1920x1080,1920x1080,750x422,46,4996,5402,18.23.,18.65.,avc1.64002A,mp4a.40.2,Low Latency
1741450257187,1920x1080,1920x1080,750x422,72,5034,5402,18.35.,18.49.,avc1.64002A,mp4a.40.2,Low Latency
1741450257587,1920x1080,1920x1080,750x422,72,5034,5402,18.35.,18.49.,avc1.64002A,mp4a.40.2,Low Latency
1741450257987,1920x1080,1920x1080,750x422,72,5034,5402,18.35.,18.49.,avc1.64002A,mp4a.40.2,Low Latency
1741450258391,1920x1080,1920x1080,750x422,71,5034,5184,18.14.,18.49.,avc1.64002A,mp4a.40.2,Low Latency
1741450258794,1920x1080,1920x1080,750x422,71,5034,5184,18.14.,18.49.,avc1.64002A,mp4a.40.2,Low Latency
1741450259195,1920x1080,1920x1080,750x422,71,5034,5184,18.14.,18.49.,avc1.64002A,mp4a.40.2,Low Latency
1741450259596,1920x1080,1920x1080,750x422,68,4975,5184,17.88.,18.31.,avc1.64002A,mp4a.40.2,Low Latency
1741450259997,1920x1080,1920x1080,750x422,68,4975,5184,17.88.,18.31.,avc1.64002A,mp4a.40.2,Low Latency
1741450260398,1920x1080,1920x1080,750x422,64,4975,5603,18.09.,18.31.,avc1.64002A,mp4a.40.2,Low Latency
1741450260799,1920x1080,1920x1080,750x422,64,4975,5603,18.09.,18.31.,avc1.64002A,mp4a.40.2,Low Latency
1741450261201,1920x1080,1920x1080,750x422,64,5372,5603,17.53.,18.50.,avc1.64002A,mp4a.40.2,Low Latency
1741450262401,1920x1080,1920x1080,750x422,64,5372,5603,16.50.,18.50.,avc1.64002A,mp4a.40.2,Low Latency
1741450262001,1920x1080,1920x1080,750x422,64,5372,5603,16.50.,18.50.,avc1.64002A,mp4a.40.2,Low Latency
1741450262802,1920x1080,1920x1080,750x422,64,5372,5603,16.50.,18.50.,avc1.64002A,mp4a.40.2,Low Latency
1741450263202,1920x1080,1920x1080,750x422,64,5372,5603,15.47.,18.37.,avc1.64002A,mp4a.40.2,Low Latency
1741450263602,1920x1080,1920x1080,750x422,64,5372,5603,15.47.,18.37.,avc1.64002A,mp4a.40.2,Low Latency
1741450261601,1920x1080,1920x1080,750x422,64,5372,5603,17.53.,18.50.,avc1.64002A,mp4a.40.2,Low Latency
1741450264003,1920x1080,1920x1080,750x422,60,5372,5603,14.67.,18.37.,avc1.64002A,mp4a.40.2,Low Latency
1741450264403,1920x1080,1920x1080,750x422,60,5372,5603,14.67.,18.37.,avc1.64002A,mp4a.40.2,Low Latency
1741450264805,1920x1080,1920x1080,750x422,60,5372,5603,14.67.,18.37.,avc1.64002A,mp4a.40.2,Low Latency
1741450265205,1920x1080,1920x1080,750x422,56,4952,5491,18.10.,18.25.,avc1.64002A,mp4a.40.2,Low Latency
1741450265607,1920x1080,1920x1080,750x422,56,4952,5491,18.10.,18.25.,avc1.64002A,mp4a.40.2,Low Latency
1741450266007,1920x1080,1920x1080,750x422,71,4952,5660,17.93.,18.10.,avc1.64002A,mp4a.40.2,Low Latency
1741450266407,1920x1080,1920x1080,750x422,71,4952,5660,17.93.,18.10.,avc1.64002A,mp4a.40.2,Low Latency
1741450266807,1920x1080,1920x1080,750x422,71,4952,5660,17.93.,18.10.,avc1.64002A,mp4a.40.2,Low Latency
1741450267209,1920x1080,1920x1080,750x422,53,4963,5660,18.03.,18.10.,avc1.64002A,mp4a.40.2,Low Latency
1741450267610,1920x1080,1920x1080,750x422,53,4963,5660,18.03.,18.10.,avc1.64002A,mp4a.40.2,Low Latency
1741450268011,1920x1080,1920x1080,750x422,35,4963,5656,17.85.,18.10.,avc1.64002A,mp4a.40.2,Low Latency
1741450268418,1920x1080,1920x1080,750x422,35,4963,5656,17.85.,18.10.,avc1.64002A,mp4a.40.2,Low Latency
1741450268818,1920x1080,1920x1080,750x422,35,4963,5656,17.85.,18.10.,avc1.64002A,mp4a.40.2,Low Latency
1741450269219,1920x1080,1920x1080,750x422,90,5015,5656,17.95.,18.24.,avc1.64002A,mp4a.40.2,Low Latency
1741450269619,1920x1080,1920x1080,750x422,90,5015,5656,17.95.,18.24.,avc1.64002A,mp4a.40.2,Low Latency
1741450270023,1920x1080,1920x1080,750x422,34,5015,5539,17.80.,18.11.,avc1.64002A,mp4a.40.2,Low Latency
1741450270423,1920x1080,1920x1080,750x422,34,5015,5539,17.80.,18.11.,avc1.64002A,mp4a.40.2,Low Latency
1741450270823,1920x1080,1920x1080,750x422,34,5015,5539,17.80.,18.11.,avc1.64002A,mp4a.40.2,Low Latency
1741450271224,1920x1080,1920x1080,750x422,64,4986,5539,17.97.,18.11.,avc1.64002A,mp4a.40.2,Low Latency
1741450271625,1920x1080,1920x1080,750x422,64,4986,5539,17.97.,18.11.,avc1.64002A,mp4a.40.2,Low Latency
1741450272028,1920x1080,1920x1080,750x422,56,4986,5494,17.74.,17.87.,avc1.64002A,mp4a.40.2,Low Latency
1741450272429,1920x1080,1920x1080,750x422,56,4986,5494,17.74.,17.87.,avc1.64002A,mp4a.40.2,Low Latency
