Timestamp,qfe_wtr_pa0,qfe_wtr_pa1,qfe_wtr_pa2,qfe_wtr_pa3,aoss0-usr,mdm-q6-usr,ipa-usr,cpu0-a7-usr,mdm-5g-usr,mdm-vpe-usr,mdm-core-usr,xo-therm-usr,sdx-case-therm-usr
1741549373457,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549373562,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549373665,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549373768,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549373870,31,28,33,32,36,37,37,36,37,37,37,35,36
1741549373973,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549374075,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549374178,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549374281,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549374384,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549374490,31,28,33,32,36,37,37,36,37,37,37,35,36
1741549374817,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549374931,31,28,33,32,36,37,37,36,37,37,37,35,36
1741549375147,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549375264,31,28,33,32,36,37,37,36,37,37,37,35,36
1741549375376,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549375485,31,28,33,32,36,37,37,36,37,37,37,35,36
1741549375587,31,28,33,32,36,37,37,36,37,37,37,35,36
1741549375690,31,28,33,32,35,37,37,37,37,37,37,35,36
1741549375794,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549375898,31,28,33,32,36,37,37,36,37,37,37,35,36
1741549376001,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549376103,31,28,33,32,36,37,37,36,37,37,37,35,36
1741549376205,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549376308,31,28,33,32,36,37,37,36,37,38,37,35,36
1741549376410,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549376512,31,28,33,32,36,37,37,36,37,37,37,35,36
1741549376617,31,28,33,32,36,37,37,36,37,38,37,35,36
1741549376723,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549376828,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549376932,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549377209,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549377391,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549377563,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549377744,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549377847,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549377952,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549378054,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549378156,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549378260,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549378362,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549378464,31,28,33,32,37,37,37,37,37,37,37,35,36
1741549378569,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549378715,31,28,33,32,36,37,37,36,37,37,37,35,36
1741549378817,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549378919,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549379022,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549379124,31,28,33,32,36,37,37,36,37,38,37,35,36
1741549379226,31,28,33,32,36,37,37,36,37,38,37,35,36
1741549379328,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549379431,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549379533,31,28,33,32,36,37,37,36,37,37,37,35,36
1741549379635,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549379738,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549379840,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549379943,31,28,33,32,36,37,37,36,37,38,37,35,36
1741549380045,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549380147,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549380250,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549380352,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549380454,31,28,33,32,36,37,37,36,37,38,37,35,36
1741549380558,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549380661,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549380766,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549380869,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549380971,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549381076,31,28,33,32,36,37,37,36,37,37,37,35,36
1741549381178,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549381281,31,28,33,32,36,37,37,36,37,38,37,35,36
1741549381383,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549381485,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549381588,31,28,33,32,36,37,37,36,37,38,37,35,36
1741549381690,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549381796,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549381900,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549382003,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549382106,31,28,33,32,36,38,37,37,37,38,37,35,36
1741549382946,31,28,33,32,36,37,37,36,37,37,37,35,36
1741549383055,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549383428,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549383692,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549383795,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549383898,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549384205,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549384308,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549384463,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549384569,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549384823,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549384927,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549385031,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549385148,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549385432,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549385542,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549385645,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549385748,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549385852,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549385958,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549386068,31,28,33,32,36,37,37,37,37,37,37,35,36
1741549386171,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549386274,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549386379,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549386486,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549386599,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549386702,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549386816,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549386920,31,28,33,32,36,37,37,37,37,38,37,35,36
1741549387025,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549387133,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549387242,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549387347,31,28,33,32,36,37,37,37,37,38,38,36,36
1741549387450,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549387556,31,28,33,32,36,37,37,37,37,37,37,36,36
1741549387661,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549387769,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549387872,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549387978,31,28,33,32,36,37,37,37,37,37,37,36,36
1741549388084,31,28,33,32,36,38,37,37,37,38,37,36,36
1741549388188,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549388292,31,28,33,32,36,37,37,37,37,37,37,36,36
1741549388396,31,28,33,32,36,37,37,37,37,38,38,36,36
1741549388498,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549388602,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549388705,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549388808,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549388911,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549389014,31,28,33,32,36,37,37,37,37,38,38,36,36
1741549389117,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549389221,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549389324,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549389430,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549389534,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549389640,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549389744,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549389847,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549389949,31,28,33,32,36,38,37,37,37,38,37,36,36
1741549390051,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549390154,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549390257,31,28,33,32,37,37,37,37,37,38,37,36,36
1741549390360,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549390464,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549390567,31,28,33,32,36,37,37,37,37,38,38,36,36
1741549390672,31,28,33,32,36,37,37,37,37,38,38,36,36
1741549390778,31,28,33,32,36,37,37,37,37,37,37,36,36
1741549390881,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549390984,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549391087,31,28,33,32,36,37,37,37,37,38,38,36,36
1741549391189,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549391294,31,28,33,32,36,37,38,37,37,38,37,36,36
1741549391398,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549391500,31,28,33,32,36,37,37,37,37,38,38,36,36
1741549391603,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549391707,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549391810,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549391936,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549392039,31,28,33,32,37,37,37,37,38,38,37,36,36
1741549392142,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549392245,31,28,33,32,36,37,37,37,37,38,38,36,36
1741549392348,31,28,33,32,36,37,37,37,37,38,37,36,36
1741549392452,31,28,33,32,36,37,37,37,37,38,37,36,36
