UTC_Timestamp,Download_Resolution,Download_Bitrate,Bandwidth_Estimate,FPS,Skipped_Frames,Buffer_Size,Latency_To_Broadcaster,Codecs,Protocol,Latency_Mode
1741553084193,1920x1080,1920x1080,750x422,53,7694,9292,24.20.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553084593,1920x1080,1920x1080,750x422,53,7694,9292,24.20.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553084994,1920x1080,1920x1080,750x422,53,7694,9292,24.20.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553085395,1920x1080,1920x1080,750x422,53,7694,9292,24.20.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553085795,1920x1080,1920x1080,750x422,53,7694,9292,24.20.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553086195,1920x1080,1920x1080,750x422,53,7694,9292,24.20.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553086595,1920x1080,1920x1080,750x422,53,7694,9292,24.20.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553086996,1920x1080,1920x1080,750x422,53,7694,9292,24.20.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553087396,1920x1080,1920x1080,750x422,53,7694,9292,24.20.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553087796,1920x1080,1920x1080,750x422,53,7694,9292,24.20.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553088197,1920x1080,1920x1080,750x422,53,7694,9292,24.20.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553088598,1920x1080,1920x1080,750x422,53,7694,9292,24.20.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553088998,1920x1080,1920x1080,750x422,53,7694,9292,24.20.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553089400,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553089801,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553090201,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553090602,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553091003,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553091403,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553091804,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553092205,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553092606,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553093023,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553093423,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553093823,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553094223,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553094623,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553095024,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553096626,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553095424,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553095825,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553096225,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553097026,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553097427,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553097828,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553098228,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553098629,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553099029,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553099430,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553099831,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553100231,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553100631,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553101031,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553101431,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553101832,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553102232,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553102633,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553103033,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553103433,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553103833,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553104235,1920x1080,1920x1080,750x422,72,7694,9354,1.88.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553104640,0x0,0x0,750x422,2902,0,9354,55.45.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553105041,0x0,0x0,750x422,2902,0,9354,55.45.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553105442,0x0,0x0,750x422,2902,0,9354,55.45.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553105847,0x0,0x0,750x422,N/A,0,9354,55.45.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553106247,0x0,0x0,750x422,N/A,0,9354,55.45.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553106648,0x0,0x0,750x422,N/A,0,9354,55.45.,24.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553107050,0x0,0x0,750x422,N/A,0,1000,55.45.,0.00.,avc1.64002A,mp4a.40.2,Low Latency
1741553107451,0x0,0x0,750x422,N/A,0,1000,55.45.,0.00.,avc1.64002A,mp4a.40.2,Low Latency
1741553107851,0x0,0x0,750x422,N/A,0,1000,55.45.,0.00.,avc1.64002A,mp4a.40.2,Low Latency
1741553108252,0x0,0x0,750x422,N/A,0,1000,55.45.,0.00.,avc1.64002A,mp4a.40.2,Low Latency
1741553108651,0x0,0x0,750x422,N/A,0,1000,55.45.,0.00.,avc1.64002A,mp4a.40.2,Low Latency
1741553109051,0x0,0x0,750x422,N/A,0,1000,55.45.,0.00.,avc1.64002A,mp4a.40.2,Low Latency
1741553109455,0x0,0x0,750x422,N/A,0,1000,55.45.,0.00.,avc1.64002A,mp4a.40.2,Low Latency
1741553109856,0x0,0x0,750x422,N/A,0,1000,55.45.,0.00.,avc1.64002A,mp4a.40.2,Low Latency
1741553110255,0x0,0x0,750x422,N/A,0,1000,55.45.,0.00.,avc1.64002A,mp4a.40.2,Low Latency
1741553110655,1920x1080,1920x1080,750x422,2,7574,36,2.12.,2.53.,avc1.64002A,mp4a.40.2,Low Latency
1741553111058,1920x1080,1920x1080,750x422,2,7574,36,2.12.,2.53.,avc1.64002A,mp4a.40.2,Low Latency
1741553111459,1920x1080,1920x1080,750x422,2,7574,36,2.12.,2.53.,avc1.64002A,mp4a.40.2,Low Latency
1741553111860,1920x1080,1920x1080,750x422,47,7574,36,2.43.,2.53.,avc1.64002A,mp4a.40.2,Low Latency
1741553112260,1920x1080,1920x1080,750x422,47,7574,36,2.43.,2.53.,avc1.64002A,mp4a.40.2,Low Latency
1741553112660,1920x1080,1920x1080,750x422,64,7591,12,2.43.,2.53.,avc1.64002A,mp4a.40.2,Low Latency
1741553113063,1920x1080,1920x1080,750x422,64,7591,12,2.43.,2.53.,avc1.64002A,mp4a.40.2,Low Latency
1741553113465,1920x1080,1920x1080,750x422,64,7591,12,2.43.,2.53.,avc1.64002A,mp4a.40.2,Low Latency
1741553113865,1920x1080,1920x1080,750x422,64,7591,12,2.43.,2.68.,avc1.64002A,mp4a.40.2,Low Latency
1741553114266,1920x1080,1920x1080,750x422,64,7591,12,2.43.,2.68.,avc1.64002A,mp4a.40.2,Low Latency
1741553114666,1920x1080,1920x1080,750x422,44,7591,8890,3.09.,2.68.,avc1.64002A,mp4a.40.2,Low Latency
1741553115067,1920x1080,1920x1080,750x422,44,7591,8890,3.09.,2.68.,avc1.64002A,mp4a.40.2,Low Latency
1741553115468,1920x1080,1920x1080,750x422,44,7591,8890,3.09.,2.68.,avc1.64002A,mp4a.40.2,Low Latency
1741553115869,1920x1080,1920x1080,750x422,56,7614,8890,3.38.,3.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553116273,1920x1080,1920x1080,750x422,56,7614,8890,3.38.,3.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553116672,1920x1080,1920x1080,750x422,53,7133,7944,3.34.,3.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553117074,1920x1080,1920x1080,750x422,53,7133,7944,3.34.,3.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553117475,1920x1080,1920x1080,750x422,53,7133,7944,3.34.,3.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553117877,1920x1080,1920x1080,750x422,60,7133,7944,3.29.,3.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553118278,1920x1080,1920x1080,750x422,60,7133,7944,3.29.,3.50.,avc1.64002A,mp4a.40.2,Low Latency
1741553118679,1920x1080,1920x1080,750x422,66,7133,8066,3.38.,3.69.,avc1.64002A,mp4a.40.2,Low Latency
1741553119080,1920x1080,1920x1080,750x422,66,7133,8066,3.38.,3.69.,avc1.64002A,mp4a.40.2,Low Latency
1741553119481,1920x1080,1920x1080,750x422,66,7133,8066,3.38.,3.69.,avc1.64002A,mp4a.40.2,Low Latency
1741553119882,1920x1080,1920x1080,750x422,62,7513,8066,3.99.,3.69.,avc1.64002A,mp4a.40.2,Low Latency
1741553120283,1920x1080,1920x1080,750x422,62,7513,8066,3.99.,3.69.,avc1.64002A,mp4a.40.2,Low Latency
1741553120683,1920x1080,1920x1080,750x422,60,7513,7238,3.95.,4.33.,avc1.64002A,mp4a.40.2,Low Latency
1741553121083,1920x1080,1920x1080,750x422,60,7513,7238,3.95.,4.33.,avc1.64002A,mp4a.40.2,Low Latency
1741553121484,1920x1080,1920x1080,750x422,60,7513,7238,3.95.,4.33.,avc1.64002A,mp4a.40.2,Low Latency
1741553121886,1920x1080,1920x1080,750x422,56,7710,7238,3.92.,4.33.,avc1.64002A,mp4a.40.2,Low Latency
1741553122288,1920x1080,1920x1080,750x422,56,7710,7238,3.92.,4.33.,avc1.64002A,mp4a.40.2,Low Latency
1741553122689,1920x1080,1920x1080,750x422,54,7710,8120,3.49.,4.23.,avc1.64002A,mp4a.40.2,Low Latency
1741553123089,1920x1080,1920x1080,750x422,54,7710,8120,3.49.,4.23.,avc1.64002A,mp4a.40.2,Low Latency
1741553123489,1920x1080,1920x1080,750x422,54,7710,8120,3.49.,4.23.,avc1.64002A,mp4a.40.2,Low Latency
1741553123889,1920x1080,1920x1080,750x422,66,7710,8120,4.46.,4.23.,avc1.64002A,mp4a.40.2,Low Latency
1741553124290,1920x1080,1920x1080,750x422,66,7710,8120,4.46.,4.23.,avc1.64002A,mp4a.40.2,Low Latency
1741553124691,1920x1080,1920x1080,750x422,45,7488,10,5.10.,4.23.,avc1.64002A,mp4a.40.2,Low Latency
1741553125092,1920x1080,1920x1080,750x422,45,7488,10,5.10.,4.23.,avc1.64002A,mp4a.40.2,Low Latency
1741553125492,1920x1080,1920x1080,750x422,45,7488,10,5.10.,4.23.,avc1.64002A,mp4a.40.2,Low Latency
1741553125892,1920x1080,1920x1080,750x422,46,7488,10,5.10.,5.45.,avc1.64002A,mp4a.40.2,Low Latency
1741553126292,1920x1080,1920x1080,750x422,46,7488,10,5.10.,5.45.,avc1.64002A,mp4a.40.2,Low Latency
1741553126693,1920x1080,1920x1080,750x422,55,7407,9059,5.07.,5.45.,avc1.64002A,mp4a.40.2,Low Latency
1741553127093,1920x1080,1920x1080,750x422,55,7407,9059,5.07.,5.45.,avc1.64002A,mp4a.40.2,Low Latency
1741553127494,1920x1080,1920x1080,750x422,55,7407,9059,5.07.,5.45.,avc1.64002A,mp4a.40.2,Low Latency
1741553127895,1920x1080,1920x1080,750x422,58,7407,9059,5.08.,5.26.,avc1.64002A,mp4a.40.2,Low Latency
1741553128297,1920x1080,1920x1080,750x422,58,7407,9059,5.08.,5.26.,avc1.64002A,mp4a.40.2,Low Latency
1741553128698,1920x1080,1920x1080,750x422,45,7637,8080,5.97.,5.26.,avc1.64002A,mp4a.40.2,Low Latency
1741553129098,1920x1080,1920x1080,750x422,45,7637,8080,5.97.,5.26.,avc1.64002A,mp4a.40.2,Low Latency
1741553129499,1920x1080,1920x1080,750x422,45,7637,8080,5.97.,5.26.,avc1.64002A,mp4a.40.2,Low Latency
1741553129902,1920x1080,1920x1080,750x422,45,7637,8080,5.97.,5.26.,avc1.64002A,mp4a.40.2,Low Latency
1741553130307,1920x1080,1920x1080,750x422,45,7637,8080,5.97.,5.26.,avc1.64002A,mp4a.40.2,Low Latency
1741553130709,1920x1080,1920x1080,750x422,56,7452,8126,5.92.,6.22.,avc1.64002A,mp4a.40.2,Low Latency
1741553131112,1920x1080,1920x1080,750x422,56,7452,8126,5.92.,6.22.,avc1.64002A,mp4a.40.2,Low Latency
1741553131513,1920x1080,1920x1080,750x422,52,7452,8126,5.88.,6.22.,avc1.64002A,mp4a.40.2,Low Latency
1741553131912,1920x1080,1920x1080,750x422,52,7452,8126,5.88.,6.22.,avc1.64002A,mp4a.40.2,Low Latency
1741553132313,1920x1080,1920x1080,750x422,52,7452,8126,5.88.,6.22.,avc1.64002A,mp4a.40.2,Low Latency
1741553132713,1920x1080,1920x1080,750x422,52,7452,8126,5.88.,6.22.,avc1.64002A,mp4a.40.2,Low Latency
1741553133113,1920x1080,1920x1080,750x422,52,7452,8126,5.88.,6.22.,avc1.64002A,mp4a.40.2,Low Latency
1741553133514,1920x1080,1920x1080,750x422,19,7452,8126,5.91.,6.22.,avc1.64002A,mp4a.40.2,Low Latency
1741553133916,1920x1080,1920x1080,750x422,1,7452,3792,5.91.,7.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553134317,1920x1080,1920x1080,750x422,1,7452,3792,5.91.,7.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553134719,1920x1080,1920x1080,750x422,1,7452,9150,8.32.,7.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553135119,1920x1080,1920x1080,750x422,1,7452,9150,8.32.,7.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553135520,1920x1080,1920x1080,750x422,60,7400,9150,8.47.,7.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553135921,1920x1080,1920x1080,750x422,60,7400,9150,8.47.,7.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553137524,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553137924,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553136322,1920x1080,1920x1080,750x422,60,7400,9150,8.47.,7.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553136722,1920x1080,1920x1080,750x422,79,7400,9150,7.67.,7.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553137123,1920x1080,1920x1080,750x422,79,7400,9150,7.67.,7.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553138324,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553138724,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553139125,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553139525,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553139925,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553141125,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553140325,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553140725,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553141525,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553142325,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553141925,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553142725,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553143125,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553143525,1920x1080,1920x1080,750x422,64,7400,9150,6.64.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553143926,1920x1080,1920x1080,750x422,N/A,7400,9150,5.54.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553144328,1920x1080,1920x1080,750x422,N/A,7400,9150,5.54.,8.61.,avc1.64002A,mp4a.40.2,Low Latency
1741553144729,1920x1080,1920x1080,750x422,57,7847,6045,6.71.,13.77.,avc1.64002A,mp4a.40.2,Low Latency
1741553145132,1920x1080,1920x1080,750x422,57,7847,6045,6.71.,13.77.,avc1.64002A,mp4a.40.2,Low Latency
1741553145533,1920x1080,1920x1080,750x422,52,7382,6045,6.07.,13.29.,avc1.64002A,mp4a.40.2,Low Latency
1741553145936,1920x1080,1920x1080,750x422,52,7382,6045,6.07.,13.29.,avc1.64002A,mp4a.40.2,Low Latency
1741553146337,1920x1080,1920x1080,750x422,52,7382,6045,6.07.,13.29.,avc1.64002A,mp4a.40.2,Low Latency
1741553146738,1920x1080,1920x1080,750x422,42,7382,6045,5.85.,13.29.,avc1.64002A,mp4a.40.2,Low Latency
1741553147139,1920x1080,1920x1080,750x422,42,7382,6045,5.85.,13.29.,avc1.64002A,mp4a.40.2,Low Latency
1741553147543,1920x1080,1920x1080,750x422,47,7382,5857,6.67.,13.29.,avc1.64002A,mp4a.40.2,Low Latency
1741553147943,1920x1080,1920x1080,750x422,47,7382,5857,6.67.,13.29.,avc1.64002A,mp4a.40.2,Low Latency
1741553148344,1920x1080,1920x1080,750x422,47,7382,5857,6.67.,13.29.,avc1.64002A,mp4a.40.2,Low Latency
1741553148747,1920x1080,1920x1080,750x422,47,7382,6511,8.55.,13.29.,avc1.64002A,mp4a.40.2,Low Latency
1741553149147,1920x1080,1920x1080,750x422,47,7382,6511,8.55.,13.29.,avc1.64002A,mp4a.40.2,Low Latency
1741553149548,1920x1080,1920x1080,750x422,26,7481,7237,9.96.,13.29.,avc1.64002A,mp4a.40.2,Low Latency
1741553149949,1920x1080,1920x1080,750x422,26,7481,7237,9.96.,13.29.,avc1.64002A,mp4a.40.2,Low Latency
1741553150349,1920x1080,1920x1080,750x422,26,7481,7237,9.96.,13.29.,avc1.64002A,mp4a.40.2,Low Latency
1741553150751,1920x1080,1920x1080,750x422,49,7634,8060,11.57.,15.58.,avc1.64002A,mp4a.40.2,Low Latency
1741553151152,1920x1080,1920x1080,750x422,49,7634,8060,11.57.,15.58.,avc1.64002A,mp4a.40.2,Low Latency
1741553151555,1920x1080,1920x1080,750x422,45,7345,8824,13.78.,15.58.,avc1.64002A,mp4a.40.2,Low Latency
1741553151955,1920x1080,1920x1080,750x422,45,7345,8824,13.78.,15.58.,avc1.64002A,mp4a.40.2,Low Latency
1741553152356,1920x1080,1920x1080,750x422,45,7345,8824,13.78.,15.58.,avc1.64002A,mp4a.40.2,Low Latency
1741553152756,1920x1080,1920x1080,750x422,58,7470,10,15.35.,15.71.,avc1.64002A,mp4a.40.2,Low Latency
1741553153159,1920x1080,1920x1080,750x422,58,7470,10,15.35.,15.71.,avc1.64002A,mp4a.40.2,Low Latency
1741553153561,1920x1080,1920x1080,750x422,58,7470,10,16.35.,15.71.,avc1.64002A,mp4a.40.2,Low Latency
1741553153967,1920x1080,1920x1080,750x422,58,7470,10,16.35.,15.71.,avc1.64002A,mp4a.40.2,Low Latency
1741553154371,1920x1080,1920x1080,750x422,58,7470,10,16.35.,15.71.,avc1.64002A,mp4a.40.2,Low Latency
1741553154772,1920x1080,1920x1080,750x422,29,7476,10,16.64.,15.71.,avc1.64002A,mp4a.40.2,Low Latency
1741553155172,1920x1080,1920x1080,750x422,29,7476,10,16.64.,15.71.,avc1.64002A,mp4a.40.2,Low Latency
1741553155575,1920x1080,1920x1080,750x422,75,7476,10,15.96.,16.80.,avc1.64002A,mp4a.40.2,Low Latency
1741553155976,1920x1080,1920x1080,750x422,75,7476,10,15.96.,16.80.,avc1.64002A,mp4a.40.2,Low Latency
1741553156376,1920x1080,1920x1080,750x422,75,7476,10,15.96.,16.80.,avc1.64002A,mp4a.40.2,Low Latency
1741553156777,1920x1080,1920x1080,750x422,53,7597,9891,16.59.,16.80.,avc1.64002A,mp4a.40.2,Low Latency
1741553157178,1920x1080,1920x1080,750x422,53,7597,9891,16.59.,16.80.,avc1.64002A,mp4a.40.2,Low Latency
1741553157578,1920x1080,1920x1080,750x422,60,7597,9891,16.56.,16.91.,avc1.64002A,mp4a.40.2,Low Latency
1741553157982,1920x1080,1920x1080,750x422,60,7597,9891,16.56.,16.91.,avc1.64002A,mp4a.40.2,Low Latency
1741553158387,1920x1080,1920x1080,750x422,60,7597,9891,16.56.,16.91.,avc1.64002A,mp4a.40.2,Low Latency
1741553158791,1920x1080,1920x1080,750x422,41,7340,8785,16.54.,16.91.,avc1.64002A,mp4a.40.2,Low Latency
1741553159192,1920x1080,1920x1080,750x422,41,7340,8785,16.54.,16.91.,avc1.64002A,mp4a.40.2,Low Latency
1741553159593,1920x1080,1920x1080,750x422,45,7340,8785,16.52.,16.77.,avc1.64002A,mp4a.40.2,Low Latency
1741553159993,1920x1080,1920x1080,750x422,45,7340,8785,16.52.,16.77.,avc1.64002A,mp4a.40.2,Low Latency
1741553160395,1920x1080,1920x1080,750x422,45,7340,8785,16.52.,16.77.,avc1.64002A,mp4a.40.2,Low Latency
1741553160796,1920x1080,1920x1080,750x422,63,7743,8349,16.49.,16.77.,avc1.64002A,mp4a.40.2,Low Latency
1741553161197,1920x1080,1920x1080,750x422,63,7743,8349,16.49.,16.77.,avc1.64002A,mp4a.40.2,Low Latency
1741553161598,1920x1080,1920x1080,750x422,53,7743,8349,16.45.,16.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553161999,1920x1080,1920x1080,750x422,53,7743,8349,16.45.,16.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553162400,1920x1080,1920x1080,750x422,53,7743,8349,16.45.,16.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553162801,1920x1080,1920x1080,750x422,49,7713,8112,16.41.,16.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553163203,1920x1080,1920x1080,750x422,49,7713,8112,16.41.,16.66.,avc1.64002A,mp4a.40.2,Low Latency
1741553163604,1920x1080,1920x1080,750x422,31,7713,8112,16.82.,16.79.,avc1.64002A,mp4a.40.2,Low Latency
1741553164004,1920x1080,1920x1080,750x422,31,7713,8112,16.82.,16.79.,avc1.64002A,mp4a.40.2,Low Latency
1741553164405,1920x1080,1920x1080,750x422,31,7713,8112,16.82.,16.79.,avc1.64002A,mp4a.40.2,Low Latency
1741553164807,1920x1080,1920x1080,750x422,31,7713,8023,17.82.,16.79.,avc1.64002A,mp4a.40.2,Low Latency
1741553165207,1920x1080,1920x1080,750x422,31,7713,8023,17.82.,16.79.,avc1.64002A,mp4a.40.2,Low Latency
1741553165608,1920x1080,1920x1080,750x422,53,7140,8023,18.42.,16.79.,avc1.64002A,mp4a.40.2,Low Latency
1741553166008,1920x1080,1920x1080,750x422,53,7140,8023,18.42.,16.79.,avc1.64002A,mp4a.40.2,Low Latency
1741553166408,1920x1080,1920x1080,750x422,53,7140,8023,18.42.,16.79.,avc1.64002A,mp4a.40.2,Low Latency
1741553166811,1920x1080,1920x1080,750x422,53,7322,7475,18.40.,16.79.,avc1.64002A,mp4a.40.2,Low Latency
1741553167211,1920x1080,1920x1080,750x422,53,7322,7475,18.40.,16.79.,avc1.64002A,mp4a.40.2,Low Latency
1741553167611,1920x1080,1920x1080,750x422,39,7322,7475,18.38.,18.60.,avc1.64002A,mp4a.40.2,Low Latency
1741553168012,1920x1080,1920x1080,750x422,39,7322,7475,18.38.,18.60.,avc1.64002A,mp4a.40.2,Low Latency
1741553168413,1920x1080,1920x1080,750x422,39,7322,7475,18.38.,18.60.,avc1.64002A,mp4a.40.2,Low Latency
1741553168814,1920x1080,1920x1080,750x422,46,7656,7846,18.02.,18.47.,avc1.64002A,mp4a.40.2,Low Latency
1741553169214,1920x1080,1920x1080,750x422,46,7656,7846,18.02.,18.47.,avc1.64002A,mp4a.40.2,Low Latency
1741553169614,1920x1080,1920x1080,750x422,43,7656,7846,19.31.,18.47.,avc1.64002A,mp4a.40.2,Low Latency
1741553170015,1920x1080,1920x1080,750x422,43,7656,7846,19.31.,18.47.,avc1.64002A,mp4a.40.2,Low Latency
1741553170415,1920x1080,1920x1080,750x422,43,7656,7846,19.31.,18.47.,avc1.64002A,mp4a.40.2,Low Latency
1741553170816,1920x1080,1920x1080,750x422,39,7473,7118,19.30.,18.47.,avc1.64002A,mp4a.40.2,Low Latency
1741553171217,1920x1080,1920x1080,750x422,39,7473,7118,19.30.,18.47.,avc1.64002A,mp4a.40.2,Low Latency
1741553171622,1920x1080,1920x1080,750x422,46,7473,7118,19.30.,18.47.,avc1.64002A,mp4a.40.2,Low Latency
1741553172023,1920x1080,1920x1080,750x422,46,7473,7118,19.30.,18.47.,avc1.64002A,mp4a.40.2,Low Latency
1741553172425,1920x1080,1920x1080,750x422,46,7473,7118,19.30.,18.47.,avc1.64002A,mp4a.40.2,Low Latency
