Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740839067235,2025-03-01 14:24:27.235,236.34,0.013,1.0,1.843,50.03,3.0,3.072,0.6,32957.0,14160.0,223070
1740839067571,2025-03-01 14:24:27.571,236.34,0.013,1.0,1.843,50.03,3.0,3.072,0.6,32957.0,14160.0,230581
1740839067917,2025-03-01 14:24:27.917,236.35,0.013,1.0,1.844,50.03,3.0,3.073,0.6,32957.0,14160.0,240964
1740839068253,2025-03-01 14:24:28.253,236.35,0.013,1.0,1.844,50.03,3.0,3.073,0.6,32957.0,14160.0,229950
1740839068590,2025-03-01 14:24:28.590,236.35,0.013,1.0,1.844,50.03,3.0,3.073,0.6,32957.0,14160.0,228409
1740839068935,2025-03-01 14:24:28.935,236.32,0.013,1.0,1.874,50.03,3.0,3.072,0.61,32957.0,14160.0,240922
1740839069261,2025-03-01 14:24:29.261,236.32,0.013,1.0,1.874,50.03,3.0,3.072,0.61,32957.0,14160.0,221073
1740839069594,2025-03-01 14:24:29.594,236.25,0.013,1.0,1.843,50.03,3.0,3.071,0.6,32957.0,14160.0,228117
1740839069941,2025-03-01 14:24:29.941,236.25,0.013,1.0,1.843,50.03,3.0,3.071,0.6,32957.0,14160.0,241816
1740839070276,2025-03-01 14:24:30.276,236.25,0.013,1.0,1.843,50.03,3.0,3.071,0.6,32957.0,14160.0,229500
1740839070608,2025-03-01 14:24:30.608,236.27,0.014,2.0,2.018,50.03,3.0,3.308,0.61,32957.0,14160.0,227869
1740839070954,2025-03-01 14:24:30.954,236.27,0.014,2.0,2.018,50.03,3.0,3.308,0.61,32957.0,14160.0,240573
1740839071286,2025-03-01 14:24:31.286,236.27,0.014,2.0,2.018,50.03,3.0,3.308,0.61,32957.0,14160.0,221125
1740839071618,2025-03-01 14:24:31.618,236.3,0.014,2.0,1.952,50.03,3.0,3.308,0.59,32957.0,14160.0,227865
1740839071964,2025-03-01 14:24:31.964,236.3,0.014,2.0,1.952,50.03,3.0,3.308,0.59,32957.0,14160.0,241105
1740839072298,2025-03-01 14:24:32.298,236.3,0.014,2.0,1.952,50.03,3.0,3.308,0.59,32957.0,14160.0,229418
1740839072633,2025-03-01 14:24:32.633,236.27,0.013,1.0,1.843,50.03,3.0,3.072,0.6,32957.0,14160.0,229488
1740839072979,2025-03-01 14:24:32.979,236.27,0.013,1.0,1.843,50.03,3.0,3.072,0.6,32957.0,14160.0,241264
1740839073304,2025-03-01 14:24:33.304,236.27,0.013,1.0,1.843,50.03,3.0,3.072,0.6,32957.0,14160.0,220680
1740839073638,2025-03-01 14:24:33.638,236.26,0.013,1.0,1.843,50.03,3.0,3.071,0.6,32957.0,14160.0,227936
1740839073984,2025-03-01 14:24:33.984,236.26,0.013,1.0,1.843,50.03,3.0,3.071,0.6,32957.0,14160.0,240604
1740839074320,2025-03-01 14:24:34.320,236.26,0.013,1.0,1.843,50.03,3.0,3.071,0.6,32957.0,14160.0,229533
1740839074647,2025-03-01 14:24:34.647,236.27,0.014,2.0,1.985,50.03,3.0,3.308,0.6,32957.0,14160.0,221377
1740839074999,2025-03-01 14:24:34.999,236.27,0.014,2.0,1.985,50.03,3.0,3.308,0.6,32957.0,14160.0,241607
1740839075325,2025-03-01 14:24:35.325,236.27,0.014,2.0,1.985,50.03,3.0,3.308,0.6,32957.0,14160.0,220671
1740839075649,2025-03-01 14:24:35.649,236.34,0.014,2.0,1.985,50.03,3.0,3.309,0.6,32957.0,14160.0,219123
1740839075994,2025-03-01 14:24:35.994,236.34,0.014,2.0,1.985,50.03,3.0,3.309,0.6,32957.0,14160.0,239366
1740839076328,2025-03-01 14:24:36.328,236.34,0.014,2.0,1.985,50.03,3.0,3.309,0.6,32957.0,14160.0,230195
1740839076654,2025-03-01 14:24:36.654,236.4,0.014,2.0,1.986,50.03,3.0,3.31,0.6,32957.0,14160.0,220208
1740839077005,2025-03-01 14:24:37.005,236.4,0.014,2.0,1.986,50.03,3.0,3.31,0.6,32957.0,14160.0,240956
1740839077331,2025-03-01 14:24:37.331,236.4,0.014,2.0,1.986,50.03,3.0,3.31,0.6,32957.0,14160.0,221164
1740839077659,2025-03-01 14:24:37.659,236.45,0.014,2.0,1.986,50.03,3.0,3.31,0.6,32957.0,14160.0,221657
1740839078004,2025-03-01 14:24:38.004,236.45,0.014,2.0,1.986,50.03,3.0,3.31,0.6,32957.0,14160.0,240072
1740839078338,2025-03-01 14:24:38.338,236.45,0.014,2.0,1.986,50.03,3.0,3.31,0.6,32957.0,14160.0,228461
1740839078662,2025-03-01 14:24:38.662,236.42,0.014,2.0,1.986,50.03,3.0,3.31,0.6,32957.0,14160.0,219160
1740839079007,2025-03-01 14:24:39.007,236.42,0.014,2.0,1.986,50.03,3.0,3.31,0.6,32957.0,14160.0,240250
1740839079332,2025-03-01 14:24:39.332,236.42,0.014,2.0,1.986,50.03,3.0,3.31,0.6,32957.0,14160.0,220291
1740839079657,2025-03-01 14:24:39.657,236.42,0.015,2.0,2.057,50.03,3.0,3.546,0.58,32957.0,14160.0,220067
1740839080002,2025-03-01 14:24:40.002,236.42,0.015,2.0,2.057,50.03,3.0,3.546,0.58,32957.0,14160.0,240010
1740839080336,2025-03-01 14:24:40.336,236.42,0.015,2.0,2.057,50.03,3.0,3.546,0.58,32957.0,14160.0,228254
1740839080660,2025-03-01 14:24:40.660,236.36,0.015,2.0,2.056,50.03,3.0,3.545,0.58,32957.0,14160.0,219264
1740839081005,2025-03-01 14:24:41.005,236.36,0.015,2.0,2.056,50.03,3.0,3.545,0.58,32957.0,14160.0,240035
1740839081330,2025-03-01 14:24:41.330,236.36,0.015,2.0,2.056,50.03,3.0,3.545,0.58,32957.0,14160.0,219521
1740839081654,2025-03-01 14:24:41.654,236.28,0.015,2.0,2.091,50.02,3.0,3.544,0.59,32957.0,14160.0,219123
1740839082000,2025-03-01 14:24:42.000,236.28,0.015,2.0,2.091,50.02,3.0,3.544,0.59,32957.0,14160.0,240991
1740839082333,2025-03-01 14:24:42.333,236.28,0.015,2.0,2.091,50.02,3.0,3.544,0.59,32957.0,14160.0,228805
1740839082663,2025-03-01 14:24:42.663,236.28,0.015,2.0,2.091,50.03,3.0,3.544,0.59,32957.0,14160.0,219681
1740839083008,2025-03-01 14:24:43.008,236.28,0.015,2.0,2.091,50.03,3.0,3.544,0.59,32957.0,14160.0,240413
1740839083340,2025-03-01 14:24:43.340,236.28,0.015,2.0,2.091,50.03,3.0,3.544,0.59,32957.0,14160.0,225327
1740839083665,2025-03-01 14:24:43.665,236.22,0.015,2.0,2.126,50.03,3.0,3.543,0.6,32957.0,14160.0,220025
1740839084011,2025-03-01 14:24:44.011,236.22,0.015,2.0,2.126,50.03,3.0,3.543,0.6,32957.0,14160.0,240962
1740839084344,2025-03-01 14:24:44.344,236.22,0.015,2.0,2.126,50.03,3.0,3.543,0.6,32957.0,14160.0,228627
1740839084675,2025-03-01 14:24:44.675,236.28,0.015,2.0,2.056,50.03,3.0,3.544,0.58,32957.0,14160.0,225727
1740839085020,2025-03-01 14:24:45.020,236.28,0.015,2.0,2.056,50.03,3.0,3.544,0.58,32957.0,14160.0,240257
1740839085346,2025-03-01 14:24:45.346,236.28,0.015,2.0,2.056,50.03,3.0,3.544,0.58,32957.0,14160.0,220049
1740839085670,2025-03-01 14:24:45.670,236.28,0.015,2.0,2.091,50.03,3.0,3.544,0.59,32957.0,14160.0,219458
