Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740657773665,2025-02-27 12:02:53.665,234.89,0.015,2.0,2.114,49.95,3.0,3.523,0.6,32944.0,14156.0,240040
1740657773995,2025-02-27 12:02:53.995,234.89,0.015,2.0,2.114,49.95,3.0,3.523,0.6,32944.0,14156.0,226473
1740657774316,2025-02-27 12:02:54.316,234.97,0.015,2.0,2.115,49.95,3.0,3.525,0.6,32944.0,14156.0,218796
1740657774659,2025-02-27 12:02:54.659,234.97,0.015,2.0,2.115,49.95,3.0,3.525,0.6,32944.0,14156.0,239475
1740657774988,2025-02-27 12:02:54.988,234.97,0.015,2.0,2.115,49.95,3.0,3.525,0.6,32944.0,14156.0,226898
1740657775309,2025-02-27 12:02:55.309,234.97,0.015,2.0,2.115,49.95,3.0,3.525,0.6,32944.0,14156.0,218371
1740657775650,2025-02-27 12:02:55.650,234.97,0.015,2.0,2.115,49.95,3.0,3.525,0.6,32944.0,14156.0,238358
1740657775978,2025-02-27 12:02:55.978,234.97,0.015,2.0,2.115,49.95,3.0,3.525,0.6,32944.0,14156.0,225883
1740657776300,2025-02-27 12:02:56.300,235.01,0.014,2.0,2.007,49.95,3.0,3.29,0.61,32944.0,14156.0,219436
1740657776643,2025-02-27 12:02:56.643,235.01,0.014,2.0,2.007,49.95,3.0,3.29,0.61,32944.0,14156.0,239962
1740657776974,2025-02-27 12:02:56.974,235.01,0.014,2.0,2.007,49.95,3.0,3.29,0.61,32944.0,14156.0,227766
1740657777295,2025-02-27 12:02:57.295,235.03,0.014,2.0,1.974,49.95,3.0,3.29,0.6,32944.0,14156.0,218562
1740657777637,2025-02-27 12:02:57.637,235.03,0.014,2.0,1.974,49.95,3.0,3.29,0.6,32944.0,14156.0,238896
1740657777966,2025-02-27 12:02:57.966,235.03,0.014,2.0,1.974,49.95,3.0,3.29,0.6,32944.0,14156.0,226094
1740657778288,2025-02-27 12:02:58.288,235.02,0.014,2.0,1.974,49.95,3.0,3.29,0.6,32944.0,14156.0,219126
1740657778610,2025-02-27 12:02:58.610,235.02,0.014,2.0,1.974,49.95,3.0,3.29,0.6,32944.0,14156.0,218564
1740657778940,2025-02-27 12:02:58.940,235.02,0.014,2.0,1.974,49.95,3.0,3.29,0.6,32944.0,14156.0,225899
