Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740832999740,2025-03-01 12:43:19.740,235.95,0.014,2.0,2.081,50.01,3.0,3.303,0.63,32954.0,14159.0,219839
1740833000073,2025-03-01 12:43:20.073,235.95,0.014,2.0,2.081,50.01,3.0,3.303,0.63,32954.0,14159.0,229293
1740833000402,2025-03-01 12:43:20.402,235.95,0.014,2.0,2.081,50.01,3.0,3.303,0.63,32954.0,14159.0,226731
1740833000725,2025-03-01 12:43:20.725,236.0,0.014,2.0,2.048,50.01,3.0,3.304,0.62,32954.0,14159.0,219660
1740833001058,2025-03-01 12:43:21.058,236.0,0.014,2.0,2.048,50.01,3.0,3.304,0.62,32954.0,14159.0,228345
1740833001389,2025-03-01 12:43:21.389,236.0,0.014,2.0,2.048,50.01,3.0,3.304,0.62,32954.0,14159.0,227696
1740833001712,2025-03-01 12:43:21.712,236.04,0.014,2.0,2.016,50.01,3.0,3.305,0.61,32954.0,14159.0,219919
1740833002044,2025-03-01 12:43:22.044,236.04,0.014,2.0,2.016,50.01,3.0,3.305,0.61,32954.0,14159.0,229069
1740833002375,2025-03-01 12:43:22.375,236.04,0.014,2.0,2.016,50.01,3.0,3.305,0.61,32954.0,14159.0,227686
1740833002697,2025-03-01 12:43:22.697,235.92,0.015,2.0,2.159,50.0,3.0,3.539,0.61,32954.0,14159.0,219535
1740833003028,2025-03-01 12:43:23.028,235.92,0.015,2.0,2.159,50.0,3.0,3.539,0.61,32954.0,14159.0,228507
1740833003358,2025-03-01 12:43:23.358,235.92,0.015,2.0,2.159,50.0,3.0,3.539,0.61,32954.0,14159.0,227026
1740833003681,2025-03-01 12:43:23.681,235.91,0.014,2.0,2.048,50.0,3.0,3.303,0.62,32954.0,14159.0,220170
1740833004012,2025-03-01 12:43:24.012,235.91,0.014,2.0,2.048,50.0,3.0,3.303,0.62,32954.0,14159.0,227155
1740833004341,2025-03-01 12:43:24.341,235.91,0.014,2.0,2.048,50.0,3.0,3.303,0.62,32954.0,14159.0,226629
1740833004664,2025-03-01 12:43:24.664,235.87,0.014,2.0,2.047,50.0,3.0,3.302,0.62,32954.0,14159.0,219599
1740833004987,2025-03-01 12:43:24.987,235.87,0.014,2.0,2.047,50.0,3.0,3.302,0.62,32954.0,14159.0,220375
1740833005318,2025-03-01 12:43:25.318,235.87,0.014,2.0,2.047,50.0,3.0,3.302,0.62,32954.0,14159.0,227656
