Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740835460057,2025-03-01 13:24:20.057,235.16,0.012,1.0,1.919,49.97,2.0,2.822,0.68,32955.0,14159.0,220195
1740835460397,2025-03-01 13:24:20.397,235.16,0.012,1.0,1.919,49.97,2.0,2.822,0.68,32955.0,14159.0,236181
1740835460721,2025-03-01 13:24:20.721,235.19,0.012,1.0,1.834,49.98,2.0,2.822,0.65,32955.0,14159.0,219465
1740835461042,2025-03-01 13:24:21.042,235.19,0.012,1.0,1.834,49.98,2.0,2.822,0.65,32955.0,14159.0,218708
1740835461383,2025-03-01 13:24:21.383,235.19,0.012,1.0,1.834,49.98,2.0,2.822,0.65,32955.0,14159.0,236395
1740835461707,2025-03-01 13:24:21.707,235.18,0.012,1.0,1.834,49.98,2.0,2.822,0.65,32955.0,14159.0,220520
1740835462028,2025-03-01 13:24:22.028,235.18,0.012,1.0,1.834,49.98,2.0,2.822,0.65,32955.0,14159.0,219404
1740835462368,2025-03-01 13:24:22.368,235.18,0.012,1.0,1.834,49.98,2.0,2.822,0.65,32955.0,14159.0,236926
1740835462691,2025-03-01 13:24:22.691,235.12,0.012,1.0,1.834,49.98,2.0,2.821,0.65,32955.0,14159.0,219925
1740835463013,2025-03-01 13:24:23.013,235.12,0.012,1.0,1.834,49.98,2.0,2.821,0.65,32955.0,14159.0,218608
1740835463342,2025-03-01 13:24:23.342,235.12,0.012,1.0,1.834,49.98,2.0,2.821,0.65,32955.0,14159.0,226743
1740835463666,2025-03-01 13:24:23.666,235.11,0.012,1.0,1.834,49.98,2.0,2.821,0.65,32955.0,14159.0,220661
1740835463989,2025-03-01 13:24:23.989,235.11,0.012,1.0,1.834,49.98,2.0,2.821,0.65,32955.0,14159.0,218980
1740835464312,2025-03-01 13:24:24.312,235.11,0.012,1.0,1.834,49.98,2.0,2.821,0.65,32955.0,14159.0,220301
1740835464635,2025-03-01 13:24:24.635,235.11,0.012,1.0,1.834,49.98,2.0,2.821,0.65,32955.0,14159.0,219873
1740835464958,2025-03-01 13:24:24.958,235.11,0.012,1.0,1.834,49.98,2.0,2.821,0.65,32955.0,14159.0,220430
1740835465282,2025-03-01 13:24:25.282,235.11,0.012,1.0,1.834,49.98,2.0,2.821,0.65,32955.0,14159.0,220291
1740835465614,2025-03-01 13:24:25.614,235.07,0.012,1.0,1.834,49.98,2.0,2.821,0.65,32955.0,14159.0,228735
1740835465937,2025-03-01 13:24:25.937,235.07,0.012,1.0,1.834,49.98,2.0,2.821,0.65,32955.0,14159.0,220073
1740835466260,2025-03-01 13:24:26.260,235.07,0.012,1.0,1.834,49.98,2.0,2.821,0.65,32955.0,14159.0,220313
1740835466591,2025-03-01 13:24:26.591,235.15,0.012,1.0,1.834,49.98,2.0,2.822,0.65,32955.0,14159.0,228657
1740835466914,2025-03-01 13:24:26.914,235.15,0.012,1.0,1.834,49.98,2.0,2.822,0.65,32955.0,14159.0,219879
1740835467238,2025-03-01 13:24:27.238,235.15,0.012,1.0,1.834,49.98,2.0,2.822,0.65,32955.0,14159.0,220762
1740835467571,2025-03-01 13:24:27.571,235.23,0.012,1.0,1.835,49.98,2.0,2.823,0.65,32955.0,14159.0,230616
1740835467894,2025-03-01 13:24:27.894,235.23,0.012,1.0,1.835,49.98,2.0,2.823,0.65,32955.0,14159.0,220070
1740835468218,2025-03-01 13:24:28.218,235.23,0.012,1.0,1.835,49.98,2.0,2.823,0.65,32955.0,14159.0,220529
1740835468548,2025-03-01 13:24:28.548,235.15,0.012,1.0,1.834,49.98,2.0,2.822,0.65,32955.0,14159.0,227472
