Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740833818237,2025-03-01 12:56:58.237,235.88,0.013,2.0,1.963,50.0,3.0,3.066,0.64,32954.0,14159.0,219840
1740833818561,2025-03-01 12:56:58.561,235.79,0.014,2.0,2.08,50.0,3.0,3.301,0.63,32954.0,14159.0,220330
1740833818883,2025-03-01 12:56:58.883,235.79,0.014,2.0,2.08,50.0,3.0,3.301,0.63,32954.0,14159.0,219473
1740833819206,2025-03-01 12:56:59.206,235.79,0.014,2.0,2.08,50.0,3.0,3.301,0.63,32954.0,14159.0,219721
1740833819529,2025-03-01 12:56:59.529,235.72,0.013,2.0,1.961,50.0,3.0,3.064,0.64,32954.0,14159.0,219551
1740833819862,2025-03-01 12:56:59.862,235.72,0.013,2.0,1.961,50.0,3.0,3.064,0.64,32954.0,14159.0,229962
1740833820186,2025-03-01 12:57:00.186,235.72,0.013,2.0,1.961,50.0,3.0,3.064,0.64,32954.0,14159.0,220893
1740833820509,2025-03-01 12:57:00.509,235.61,0.014,2.0,2.045,50.0,3.0,3.299,0.62,32954.0,14159.0,219215
1740833820840,2025-03-01 12:57:00.840,235.61,0.014,2.0,2.045,50.0,3.0,3.299,0.62,32954.0,14159.0,228447
1740833821164,2025-03-01 12:57:01.164,235.61,0.014,2.0,2.045,50.0,3.0,3.299,0.62,32954.0,14159.0,219988
1740833821492,2025-03-01 12:57:01.492,235.59,0.014,2.0,2.078,50.0,3.0,3.298,0.63,32954.0,14159.0,225173
1740833821825,2025-03-01 12:57:01.825,235.59,0.014,2.0,2.078,50.0,3.0,3.298,0.63,32954.0,14159.0,229479
1740833822149,2025-03-01 12:57:02.149,235.59,0.014,2.0,2.078,50.0,3.0,3.298,0.63,32954.0,14159.0,220937
1740833822479,2025-03-01 12:57:02.479,235.64,0.014,2.0,2.045,50.0,3.0,3.299,0.62,32954.0,14159.0,227692
1740833822811,2025-03-01 12:57:02.811,235.64,0.014,2.0,2.045,50.0,3.0,3.299,0.62,32954.0,14159.0,228370
1740833823134,2025-03-01 12:57:03.134,235.64,0.014,2.0,2.045,50.0,3.0,3.299,0.62,32954.0,14159.0,220217
1740833823465,2025-03-01 12:57:03.465,235.63,0.014,2.0,2.045,50.0,3.0,3.299,0.62,32954.0,14159.0,227624
1740833823787,2025-03-01 12:57:03.787,235.63,0.014,2.0,2.045,50.0,3.0,3.299,0.62,32954.0,14159.0,219646
1740833824112,2025-03-01 12:57:04.112,235.63,0.014,2.0,2.045,50.0,3.0,3.299,0.62,32954.0,14159.0,220849
1740833824443,2025-03-01 12:57:04.443,235.63,0.014,2.0,2.045,50.0,3.0,3.299,0.62,32954.0,14159.0,228006
1740833824766,2025-03-01 12:57:04.766,235.65,0.014,2.0,2.012,50.0,3.0,3.299,0.61,32954.0,14159.0,219670
1740833825089,2025-03-01 12:57:05.089,235.65,0.014,2.0,2.012,50.0,3.0,3.299,0.61,32954.0,14159.0,220508
1740833825420,2025-03-01 12:57:05.420,235.65,0.014,2.0,2.012,50.0,3.0,3.299,0.61,32954.0,14159.0,226963
1740833825744,2025-03-01 12:57:05.744,235.62,0.014,2.0,2.012,49.99,3.0,3.299,0.61,32954.0,14159.0,220229
1740833826075,2025-03-01 12:57:06.075,235.62,0.014,2.0,2.012,49.99,3.0,3.299,0.61,32954.0,14159.0,228408
1740833826405,2025-03-01 12:57:06.405,235.62,0.014,2.0,2.012,49.99,3.0,3.299,0.61,32954.0,14159.0,227282
1740833826728,2025-03-01 12:57:06.728,235.55,0.014,2.0,2.078,49.99,3.0,3.298,0.63,32954.0,14159.0,219896
1740833827061,2025-03-01 12:57:07.061,235.55,0.014,2.0,2.078,49.99,3.0,3.298,0.63,32954.0,14159.0,229404
1740833827394,2025-03-01 12:57:07.394,235.55,0.014,2.0,2.078,49.99,3.0,3.298,0.63,32954.0,14159.0,230802
1740833827717,2025-03-01 12:57:07.717,235.44,0.014,2.0,2.044,49.99,3.0,3.296,0.62,32954.0,14159.0,219461
1740833828049,2025-03-01 12:57:08.049,235.44,0.014,2.0,2.044,49.99,3.0,3.296,0.62,32954.0,14159.0,228553
1740833828380,2025-03-01 12:57:08.380,235.44,0.014,2.0,2.044,49.99,3.0,3.296,0.62,32954.0,14159.0,227983
1740833828703,2025-03-01 12:57:08.703,235.53,0.014,2.0,2.044,49.99,3.0,3.297,0.62,32954.0,14159.0,219671
1740833829035,2025-03-01 12:57:09.035,235.53,0.014,2.0,2.044,49.99,3.0,3.297,0.62,32954.0,14159.0,229643
1740833829366,2025-03-01 12:57:09.366,235.53,0.014,2.0,2.044,49.99,3.0,3.297,0.62,32954.0,14159.0,227677
1740833829689,2025-03-01 12:57:09.689,235.61,0.013,1.0,1.991,49.99,3.0,3.063,0.65,32954.0,14159.0,220527
1740833830014,2025-03-01 12:57:10.014,235.61,0.013,1.0,1.991,49.99,3.0,3.063,0.65,32954.0,14159.0,221502
1740833830344,2025-03-01 12:57:10.344,235.61,0.013,1.0,1.991,49.99,3.0,3.063,0.65,32954.0,14159.0,227255
1740833830667,2025-03-01 12:57:10.667,235.68,0.013,1.0,1.961,49.99,3.0,3.064,0.64,32954.0,14159.0,220090
1740833830989,2025-03-01 12:57:10.989,235.68,0.013,1.0,1.961,49.99,3.0,3.064,0.64,32954.0,14159.0,219015
