Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1.74059E+12,56:40.5,235.7,0.013,1,1.9,49.97,3,3.064,0.62,32941,14156,218913
1.74059E+12,56:40.9,235.62,0.014,2,1.946,49.97,3,3.299,0.59,32941,14156,220066
1.74059E+12,56:41.2,235.62,0.014,2,1.946,49.97,3,3.299,0.59,32941,14156,219233
1.74059E+12,56:41.5,235.62,0.014,2,1.946,49.97,3,3.299,0.59,32941,14156,220820
1.74059E+12,56:41.8,235.62,0.014,2,1.946,49.97,3,3.299,0.59,32941,14156,219122
1.74059E+12,56:42.1,235.62,0.014,2,1.946,49.97,3,3.299,0.59,32941,14156,219110
1.74059E+12,56:42.5,235.62,0.014,2,1.946,49.97,3,3.299,0.59,32941,14156,219697
1.74059E+12,56:42.8,235.64,0.014,2,1.979,49.96,3,3.299,0.6,32941,14156,219559
1.74059E+12,56:43.1,235.64,0.014,2,1.979,49.96,3,3.299,0.6,32941,14156,219431
1.74059E+12,56:43.4,235.64,0.014,2,1.979,49.96,3,3.299,0.6,32941,14156,219990
1.74059E+12,56:43.8,235.6,0.015,2,2.085,49.96,3,3.534,0.59,32941,14156,225288
1.74059E+12,56:44.1,235.6,0.015,2,2.085,49.96,3,3.534,0.59,32941,14156,219027
1.74059E+12,56:44.4,235.6,0.015,2,2.085,49.96,3,3.534,0.59,32941,14156,219685
1.74059E+12,56:44.7,235.62,0.015,2,2.121,49.96,3,3.534,0.6,32941,14156,226673
1.74059E+12,56:45.1,235.62,0.015,2,2.121,49.96,3,3.534,0.6,32941,14156,219464
1.74059E+12,56:45.4,235.62,0.015,2,2.121,49.96,3,3.534,0.6,32941,14156,219850
1.74059E+12,56:45.7,235.58,0.014,2,1.946,49.96,3,3.298,0.59,32941,14156,235426
1.74059E+12,56:46.0,235.58,0.014,2,1.946,49.96,3,3.298,0.59,32941,14156,219270
1.74059E+12,56:46.4,235.58,0.014,2,1.946,49.96,3,3.298,0.59,32941,14156,219361
1.74059E+12,56:46.7,235.58,0.014,2,1.946,49.96,3,3.298,0.59,32941,14156,226636
1.74059E+12,56:47.0,235.56,0.014,2,2.012,49.96,3,3.298,0.61,32941,14156,218617
1.74059E+12,56:47.3,235.56,0.014,2,2.012,49.96,3,3.298,0.61,32941,14156,219575
1.74059E+12,56:47.7,235.56,0.014,2,2.012,49.96,3,3.298,0.61,32941,14156,235306
1.74059E+12,56:48.0,235.57,0.014,2,2.012,49.96,3,3.298,0.61,32941,14156,219378
1.74059E+12,56:48.3,235.57,0.014,2,2.012,49.96,3,3.298,0.61,32941,14156,219534
1.74059E+12,56:48.6,235.57,0.014,2,2.012,49.96,3,3.298,0.61,32941,14156,227703
1.74059E+12,56:49.0,235.62,0.014,2,2.012,49.96,3,3.299,0.61,32941,14156,219491
1.74059E+12,56:49.3,235.62,0.014,2,2.012,49.96,3,3.299,0.61,32941,14156,222041
1.74059E+12,56:49.6,235.62,0.014,2,2.012,49.96,3,3.299,0.61,32941,14156,234755
1.74059E+12,56:50.0,235.68,0.014,2,1.947,49.96,3,3.3,0.59,32941,14156,218854
1.74059E+12,56:50.3,235.68,0.014,2,1.947,49.96,3,3.3,0.59,32941,14156,219523
1.74059E+12,56:50.6,235.68,0.014,2,1.947,49.96,3,3.3,0.59,32941,14156,228327
1.74059E+12,56:50.9,235.63,0.014,2,2.012,49.95,3,3.299,0.61,32941,14156,219079
1.74059E+12,56:51.2,235.63,0.014,2,2.012,49.95,3,3.299,0.61,32941,14156,219358
1.74059E+12,56:51.6,235.63,0.014,2,2.012,49.95,3,3.299,0.61,32941,14156,235528
1.74059E+12,56:51.9,235.74,0.014,2,1.98,49.96,3,3.3,0.6,32941,14156,219389
1.74059E+12,56:52.2,235.74,0.014,2,1.98,49.96,3,3.3,0.6,32941,14156,219082
1.74059E+12,56:52.6,235.74,0.014,2,1.98,49.96,3,3.3,0.6,32941,14156,227238
1.74059E+12,56:52.9,235.76,0.014,2,1.98,49.96,3,3.301,0.6,32941,14156,219135
1.74059E+12,56:53.2,235.76,0.014,2,1.98,49.96,3,3.301,0.6,32941,14156,219674
1.74059E+12,56:53.5,235.76,0.014,2,1.98,49.96,3,3.301,0.6,32941,14156,227241
1.74059E+12,56:53.9,235.67,0.014,2,1.947,49.95,3,3.299,0.59,32941,14156,219192
1.74059E+12,56:54.2,235.67,0.014,2,1.947,49.95,3,3.299,0.59,32941,14156,218791
1.74059E+12,56:54.5,235.67,0.014,2,1.947,49.95,3,3.299,0.59,32941,14156,219351
