Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740839515869,2025-03-01 14:31:55.869,236.67,0.013,1.0,1.908,50.0,3.0,3.077,0.62,32957.0,14160.0,222727
1740839516198,2025-03-01 14:31:56.198,236.67,0.013,1.0,1.908,50.0,3.0,3.077,0.62,32957.0,14160.0,222873
1740839516532,2025-03-01 14:31:56.532,236.67,0.013,1.0,1.908,50.0,3.0,3.077,0.62,32957.0,14160.0,229110
1740839516859,2025-03-01 14:31:56.859,236.73,0.013,1.0,1.908,50.0,3.0,3.077,0.62,32957.0,14160.0,220946
1740839517234,2025-03-01 14:31:57.234,236.73,0.013,1.0,1.908,50.0,3.0,3.077,0.62,32957.0,14160.0,232396
1740839517569,2025-03-01 14:31:57.569,236.73,0.013,1.0,1.908,50.0,3.0,3.077,0.62,32957.0,14160.0,230288
1740839517895,2025-03-01 14:31:57.895,236.74,0.013,1.0,1.908,50.01,3.0,3.078,0.62,32957.0,14160.0,221292
1740839518231,2025-03-01 14:31:58.231,236.74,0.013,1.0,1.908,50.01,3.0,3.078,0.62,32957.0,14160.0,231022
1740839518567,2025-03-01 14:31:58.567,236.74,0.013,1.0,1.908,50.01,3.0,3.078,0.62,32957.0,14160.0,228315
1740839518891,2025-03-01 14:31:58.891,236.71,0.014,2.0,1.955,50.01,3.0,3.314,0.59,32957.0,14160.0,219511
1740839519218,2025-03-01 14:31:59.218,236.71,0.014,2.0,1.955,50.01,3.0,3.314,0.59,32957.0,14160.0,221849
1740839519551,2025-03-01 14:31:59.551,236.71,0.014,2.0,1.955,50.01,3.0,3.314,0.59,32957.0,14160.0,228624
1740839519878,2025-03-01 14:31:59.878,236.74,0.014,2.0,1.955,50.01,3.0,3.314,0.59,32957.0,14160.0,221939
1740839520202,2025-03-01 14:32:00.202,236.74,0.014,2.0,1.955,50.01,3.0,3.314,0.59,32957.0,14160.0,219308
1740839520534,2025-03-01 14:32:00.534,236.74,0.014,2.0,1.955,50.01,3.0,3.314,0.59,32957.0,14160.0,227255
