Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740838715794,2025-03-01 14:18:35.794,236.19,0.013,1.0,1.904,49.99,3.0,3.07,0.62,32957.0,14160.0,221048
1740838716160,2025-03-01 14:18:36.160,236.19,0.013,1.0,1.904,49.99,3.0,3.07,0.62,32957.0,14160.0,220880
1740838716492,2025-03-01 14:18:36.492,236.19,0.013,1.0,1.904,49.99,3.0,3.07,0.62,32957.0,14160.0,227034
1740838716819,2025-03-01 14:18:36.819,236.17,0.013,1.0,1.904,49.99,3.0,3.07,0.62,32957.0,14160.0,220982
1740838717182,2025-03-01 14:18:37.182,236.17,0.013,1.0,1.904,49.99,3.0,3.07,0.62,32957.0,14160.0,221312
1740838717517,2025-03-01 14:18:37.517,236.17,0.013,1.0,1.904,49.99,3.0,3.07,0.62,32957.0,14160.0,229628
1740838717843,2025-03-01 14:18:37.843,236.12,0.013,1.0,1.934,49.99,3.0,3.07,0.63,32957.0,14160.0,220241
1740838718210,2025-03-01 14:18:38.210,236.12,0.013,1.0,1.934,49.99,3.0,3.07,0.63,32957.0,14160.0,228307
1740838718543,2025-03-01 14:18:38.543,236.12,0.013,1.0,1.934,49.99,3.0,3.07,0.63,32957.0,14160.0,227168
1740838718869,2025-03-01 14:18:38.869,236.15,0.014,2.0,2.017,49.99,3.0,3.306,0.61,32957.0,14160.0,220431
1740838719195,2025-03-01 14:18:39.195,236.15,0.014,2.0,2.017,49.99,3.0,3.306,0.61,32957.0,14160.0,221024
1740838719527,2025-03-01 14:18:39.527,236.15,0.014,2.0,2.017,49.99,3.0,3.306,0.61,32957.0,14160.0,226084
1740838719854,2025-03-01 14:18:39.854,236.1,0.014,2.0,2.016,49.99,3.0,3.305,0.61,32957.0,14160.0,221100
1740838720181,2025-03-01 14:18:40.181,236.1,0.014,2.0,2.016,49.99,3.0,3.305,0.61,32957.0,14160.0,219693
1740838720524,2025-03-01 14:18:40.524,236.1,0.014,2.0,2.016,49.99,3.0,3.305,0.61,32957.0,14160.0,237366
1740838720851,2025-03-01 14:18:40.851,236.06,0.013,1.0,1.903,49.99,3.0,3.069,0.62,32957.0,14160.0,221303
1740838721178,2025-03-01 14:18:41.178,236.06,0.013,1.0,1.903,49.99,3.0,3.069,0.62,32957.0,14160.0,220092
1740838721532,2025-03-01 14:18:41.532,236.06,0.013,1.0,1.903,49.99,3.0,3.069,0.62,32957.0,14160.0,248793
1740838721858,2025-03-01 14:18:41.858,236.01,0.013,1.0,1.902,49.99,3.0,3.068,0.62,32957.0,14160.0,220844
1740838722185,2025-03-01 14:18:42.185,236.01,0.013,1.0,1.902,49.99,3.0,3.068,0.62,32957.0,14160.0,220878
1740838722543,2025-03-01 14:18:42.543,236.01,0.013,1.0,1.902,49.99,3.0,3.068,0.62,32957.0,14160.0,250714
1740838722870,2025-03-01 14:18:42.870,235.9,0.014,2.0,2.048,49.99,3.0,3.303,0.62,32957.0,14160.0,221221
1740838723196,2025-03-01 14:18:43.196,235.9,0.014,2.0,2.048,49.99,3.0,3.303,0.62,32957.0,14160.0,221544
1740838723552,2025-03-01 14:18:43.552,235.9,0.014,2.0,2.048,49.99,3.0,3.303,0.62,32957.0,14160.0,249825
