Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1.74059E+12,44:45.9,235.67,0.013,1,1.9,50.03,3,3.064,0.62,32940,14155,218876
1.74059E+12,44:46.2,235.67,0.013,1,1.9,50.03,3,3.064,0.62,32940,14155,219289
1.74059E+12,44:46.5,235.67,0.013,1,1.9,50.03,3,3.064,0.62,32940,14155,226387
1.74059E+12,44:46.9,235.69,0.014,2,1.98,50.03,3,3.3,0.6,32940,14155,218924
1.74059E+12,44:47.2,235.69,0.014,2,1.98,50.03,3,3.3,0.6,32940,14155,219041
1.74059E+12,44:47.5,235.69,0.014,2,1.98,50.03,3,3.3,0.6,32940,14155,234108
1.74059E+12,44:47.9,235.6,0.014,2,2.012,50.03,3,3.298,0.61,32940,14155,219499
1.74059E+12,44:48.2,235.6,0.014,2,2.012,50.03,3,3.298,0.61,32940,14155,219185
1.74059E+12,44:48.5,235.6,0.014,2,2.012,50.03,3,3.298,0.61,32940,14155,218409
1.74059E+12,44:48.8,235.69,0.013,1,1.9,50.04,3,3.064,0.62,32940,14155,219591
1.74059E+12,44:49.1,235.69,0.013,1,1.9,50.04,3,3.064,0.62,32940,14155,220673
1.74059E+12,44:49.5,235.69,0.013,1,1.9,50.04,3,3.064,0.62,32940,14155,219622
1.74059E+12,44:49.8,235.65,0.013,1,1.899,50.04,3,3.063,0.62,32940,14155,219333
1.74059E+12,44:50.1,235.65,0.013,1,1.899,50.04,3,3.063,0.62,32940,14155,219151
1.74059E+12,44:50.4,235.65,0.013,1,1.899,50.04,3,3.063,0.62,32940,14155,219485
1.74059E+12,44:50.8,235.64,0.013,1,1.93,50.04,3,3.063,0.63,32940,14155,218763
1.74059E+12,44:51.1,235.64,0.013,1,1.93,50.04,3,3.063,0.63,32940,14155,219930
1.74059E+12,44:51.4,235.64,0.013,1,1.93,50.04,3,3.063,0.63,32940,14155,220063
1.74059E+12,44:51.7,235.67,0.013,1,1.9,50.05,3,3.064,0.62,32940,14155,235987
1.74059E+12,44:52.1,235.67,0.013,1,1.9,50.05,3,3.064,0.62,32940,14155,218968
1.74059E+12,44:52.4,235.67,0.013,1,1.9,50.05,3,3.064,0.62,32940,14155,219337
1.74059E+12,44:52.7,235.69,0.013,1,1.869,50.05,3,3.064,0.61,32940,14155,227451
1.74059E+12,44:53.0,235.69,0.013,1,1.869,50.05,3,3.064,0.61,32940,14155,218950
1.74059E+12,44:53.4,235.69,0.013,1,1.869,50.05,3,3.064,0.61,32940,14155,220561
1.74059E+12,44:53.7,235.66,0.014,2,2.013,50.05,3,3.299,0.61,32940,14155,235306
1.74059E+12,44:54.0,235.66,0.014,2,2.013,50.05,3,3.299,0.61,32940,14155,218956
1.74059E+12,44:54.3,235.66,0.014,2,2.013,50.05,3,3.299,0.61,32940,14155,219642
1.74059E+12,44:54.7,235.66,0.014,2,2.013,50.05,3,3.299,0.61,32940,14155,225983
1.74059E+12,44:55.0,235.59,0.013,1,1.899,50.05,3,3.063,0.62,32940,14155,219322
1.74059E+12,44:55.3,235.59,0.013,1,1.899,50.05,3,3.063,0.62,32940,14155,219606
1.74059E+12,44:55.6,235.59,0.013,1,1.899,50.05,3,3.063,0.62,32940,14155,235001
1.74059E+12,44:56.0,235.6,0.013,1,1.899,50.05,3,3.063,0.62,32940,14155,218858
1.74059E+12,44:56.3,235.6,0.013,1,1.899,50.05,3,3.063,0.62,32940,14155,219345
1.74059E+12,44:56.6,235.6,0.013,1,1.899,50.05,3,3.063,0.62,32940,14155,227000
1.74059E+12,44:56.9,235.56,0.013,1,1.899,50.05,3,3.062,0.62,32940,14155,222692
1.74059E+12,44:57.3,235.56,0.013,1,1.899,50.05,3,3.062,0.62,32940,14155,219560
1.74059E+12,44:57.6,235.56,0.013,1,1.899,50.05,3,3.062,0.62,32940,14155,235774
1.74059E+12,44:57.9,235.53,0.013,1,1.898,50.05,3,3.062,0.62,32940,14155,218992
1.74059E+12,44:58.3,235.53,0.013,1,1.898,50.05,3,3.062,0.62,32940,14155,219008
1.74059E+12,44:58.6,235.53,0.013,1,1.898,50.05,3,3.062,0.62,32940,14155,227114
1.74059E+12,44:58.9,235.45,0.013,1,1.898,50.05,3,3.061,0.62,32940,14155,219928
1.74059E+12,44:59.2,235.45,0.013,1,1.898,50.05,3,3.061,0.62,32940,14155,220237
1.74059E+12,44:59.6,235.45,0.013,1,1.898,50.05,3,3.061,0.62,32940,14155,235807
1.74059E+12,44:59.9,235.5,0.013,1,1.898,50.05,3,3.061,0.62,32940,14155,220333
1.74059E+12,45:00.2,235.5,0.013,1,1.898,50.05,3,3.061,0.62,32940,14155,219764
1.74059E+12,45:00.5,235.5,0.013,1,1.898,50.05,3,3.061,0.62,32940,14155,226527
1.74059E+12,45:00.9,235.58,0.013,1,1.899,50.05,3,3.063,0.62,32940,14155,219429
1.74059E+12,45:01.2,235.58,0.013,1,1.899,50.05,3,3.063,0.62,32940,14155,219926
1.74059E+12,45:01.5,235.58,0.013,1,1.899,50.05,3,3.063,0.62,32940,14155,234640
1.74059E+12,45:01.8,235.61,0.013,1,1.899,50.05,3,3.063,0.62,32940,14155,219414
1.74059E+12,45:02.2,235.61,0.013,1,1.899,50.05,3,3.063,0.62,32940,14155,218985
1.74059E+12,45:02.5,235.61,0.013,1,1.899,50.05,3,3.063,0.62,32940,14155,218726
1.74059E+12,45:02.8,235.59,0.014,2,2.045,50.06,3,3.298,0.62,32940,14155,219271
1.74059E+12,45:03.1,235.59,0.014,2,2.045,50.06,3,3.298,0.62,32940,14155,219011
1.74059E+12,45:03.5,235.59,0.014,2,2.045,50.06,3,3.298,0.62,32940,14155,219664
1.74059E+12,45:03.8,235.47,0.014,2,2.011,50.06,3,3.297,0.61,32940,14155,219043
1.74059E+12,45:04.1,235.47,0.014,2,2.011,50.06,3,3.297,0.61,32940,14155,219383
1.74059E+12,45:05.5,235.38,0.013,1,1.897,50.05,3,3.06,0.62,32940,14155,1295588
1.74059E+12,45:05.8,235.32,0.014,2,2.01,50.05,3,3.294,0.61,32940,14155,219474
1.74059E+12,45:06.1,235.32,0.014,2,2.01,50.05,3,3.294,0.61,32940,14155,218944
1.74059E+12,45:06.5,235.32,0.014,2,2.01,50.05,3,3.294,0.61,32940,14155,220234
1.74059E+12,45:06.8,235.24,0.013,1,1.896,50.05,3,3.058,0.62,32940,14155,219331
1.74059E+12,45:07.1,235.24,0.013,1,1.896,50.05,3,3.058,0.62,32940,14155,219056
1.74059E+12,45:07.4,235.24,0.013,1,1.896,50.05,3,3.058,0.62,32940,14155,219650
1.74059E+12,45:07.8,235.1,0.014,2,2.008,50.05,3,3.291,0.61,32940,14155,219702
1.74059E+12,45:08.1,235.1,0.014,2,2.008,50.05,3,3.291,0.61,32940,14155,219253
1.74059E+12,45:08.4,235.1,0.014,2,2.008,50.05,3,3.291,0.61,32940,14155,220223
1.74059E+12,45:08.7,235.03,0.013,1,1.925,50.04,3,3.055,0.63,32941,14155,227051
1.74059E+12,45:09.1,235.03,0.013,1,1.925,50.04,3,3.055,0.63,32941,14155,221658
1.74059E+12,45:09.4,235.03,0.013,1,1.925,50.04,3,3.055,0.63,32941,14155,219097
1.74059E+12,45:09.7,234.94,0.014,2,2.039,50.04,3,3.289,0.62,32941,14155,235171
1.74059E+12,45:10.0,234.94,0.014,2,2.039,50.04,3,3.289,0.62,32941,14155,218801
1.74059E+12,45:10.4,234.94,0.014,2,2.039,50.04,3,3.289,0.62,32941,14155,220133
1.74059E+12,45:10.7,234.94,0.014,2,2.039,50.04,3,3.289,0.62,32941,14155,226474
1.74059E+12,45:11.0,234.85,0.014,2,2.006,50.03,3,3.288,0.61,32941,14155,219188
1.74059E+12,45:11.3,234.85,0.014,2,2.006,50.03,3,3.288,0.61,32941,14155,219963
1.74059E+12,45:11.7,234.85,0.014,2,2.006,50.03,3,3.288,0.61,32941,14155,235383
1.74059E+12,45:12.0,234.94,0.014,2,2.006,50.03,3,3.289,0.61,32941,14155,218564
1.74059E+12,45:12.3,234.94,0.014,2,2.006,50.03,3,3.289,0.61,32941,14155,219371
1.74059E+12,45:12.6,234.94,0.014,2,2.006,50.03,3,3.289,0.61,32941,14155,226646
1.74059E+12,45:13.0,234.91,0.014,2,1.973,50.02,3,3.289,0.6,32941,14155,219350
1.74059E+12,45:13.3,234.91,0.014,2,1.973,50.02,3,3.289,0.6,32941,14155,219934
1.74059E+12,45:13.6,234.91,0.014,2,1.973,50.02,3,3.289,0.6,32941,14155,235764
1.74059E+12,45:13.9,234.94,0.014,2,2.006,50.02,3,3.289,0.61,32941,14155,219422
1.74059E+12,45:14.3,234.94,0.014,2,2.006,50.02,3,3.289,0.61,32941,14155,219913
1.74059E+12,45:14.6,234.94,0.014,2,2.006,50.02,3,3.289,0.61,32941,14155,226972
1.74059E+12,45:14.9,235.05,0.014,2,2.007,50.02,3,3.291,0.61,32941,14155,218829
1.74059E+12,45:15.2,235.05,0.014,2,2.007,50.02,3,3.291,0.61,32941,14155,219485
1.74059E+12,45:15.6,235.05,0.014,2,2.007,50.02,3,3.291,0.61,32941,14155,235986
1.74059E+12,45:15.9,235.09,0.014,2,2.041,50.01,3,3.291,0.62,32941,14155,218474
1.74059E+12,45:16.2,235.09,0.014,2,2.041,50.01,3,3.291,0.62,32941,14155,219325
1.74059E+12,45:16.6,235.09,0.014,2,2.041,50.01,3,3.291,0.62,32941,14155,226470
1.74059E+12,45:16.9,235.22,0.014,2,2.009,50.01,3,3.293,0.61,32941,14155,219512
1.74059E+12,45:17.2,235.22,0.014,2,2.009,50.01,3,3.293,0.61,32941,14155,218929
1.74059E+12,45:17.5,235.22,0.014,2,2.009,50.01,3,3.293,0.61,32941,14155,235242
1.74059E+12,45:17.9,235.35,0.014,2,2.043,50.01,3,3.295,0.62,32941,14155,219025
1.74059E+12,45:18.2,235.35,0.014,2,2.043,50.01,3,3.295,0.62,32941,14155,219063
1.74059E+12,45:18.5,235.35,0.014,2,2.043,50.01,3,3.295,0.62,32941,14155,219324
1.74059E+12,45:18.8,235.36,0.014,2,2.043,50.01,3,3.295,0.62,32941,14155,219239
1.74059E+12,45:19.1,235.36,0.014,2,2.043,50.01,3,3.295,0.62,32941,14155,220666
1.74059E+12,45:19.5,235.36,0.014,2,2.043,50.01,3,3.295,0.62,32941,14155,219724
1.74059E+12,45:19.8,235.45,0.014,2,2.011,50.01,3,3.296,0.61,32941,14155,219184
1.74059E+12,45:20.1,235.45,0.014,2,2.011,50.01,3,3.296,0.61,32941,14155,219272
1.74059E+12,45:20.4,235.45,0.014,2,2.011,50.01,3,3.296,0.61,32941,14155,219471
1.74059E+12,45:20.8,235.56,0.014,2,2.078,50.01,3,3.298,0.63,32941,14155,218583
1.74059E+12,45:21.1,235.56,0.014,2,2.078,50.01,3,3.298,0.63,32941,14155,218976
1.74059E+12,45:21.4,235.56,0.014,2,2.078,50.01,3,3.298,0.63,32941,14155,219510
1.74059E+12,45:21.7,235.56,0.014,2,2.012,50.01,3,3.298,0.61,32941,14155,226558
1.74059E+12,45:22.1,235.56,0.014,2,2.012,50.01,3,3.298,0.61,32941,14155,219367
1.74059E+12,45:22.4,235.56,0.014,2,2.012,50.01,3,3.298,0.61,32941,14155,219213
1.74059E+12,45:22.7,235.62,0.014,2,1.979,50.01,3,3.299,0.6,32941,14155,226437
