Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740838873458,2025-03-01 14:21:13.458,236.27,0.013,1.0,1.843,50.03,3.0,3.072,0.6,32957.0,14160.0,229715
1740838873783,2025-03-01 14:21:13.783,236.2,0.013,1.0,1.842,50.03,3.0,3.071,0.6,32957.0,14160.0,220327
1740838874109,2025-03-01 14:21:14.109,236.2,0.013,1.0,1.842,50.03,3.0,3.071,0.6,32957.0,14160.0,220637
1740838874456,2025-03-01 14:21:14.456,236.2,0.013,1.0,1.842,50.03,3.0,3.071,0.6,32957.0,14160.0,226868
1740838874823,2025-03-01 14:21:14.823,236.05,0.013,1.0,1.841,50.02,3.0,3.069,0.6,32957.0,14160.0,221307
1740838875147,2025-03-01 14:21:15.147,236.05,0.013,1.0,1.841,50.02,3.0,3.069,0.6,32957.0,14160.0,219325
1740838875480,2025-03-01 14:21:15.480,236.05,0.013,1.0,1.841,50.02,3.0,3.069,0.6,32957.0,14160.0,228044
1740838875805,2025-03-01 14:21:15.805,236.01,0.014,2.0,1.949,50.02,3.0,3.304,0.59,32957.0,14160.0,220616
1740838876132,2025-03-01 14:21:16.132,236.01,0.014,2.0,1.949,50.02,3.0,3.304,0.59,32957.0,14160.0,221100
1740838876466,2025-03-01 14:21:16.466,236.01,0.014,2.0,1.949,50.02,3.0,3.304,0.59,32957.0,14160.0,228645
1740838876792,2025-03-01 14:21:16.792,235.98,0.013,1.0,1.902,50.02,3.0,3.068,0.62,32957.0,14160.0,220475
1740838877119,2025-03-01 14:21:17.119,235.98,0.013,1.0,1.902,50.02,3.0,3.068,0.62,32957.0,14160.0,221686
1740838877453,2025-03-01 14:21:17.453,235.98,0.013,1.0,1.902,50.02,3.0,3.068,0.62,32957.0,14160.0,228707
1740838877779,2025-03-01 14:21:17.779,235.91,0.013,1.0,1.84,50.02,3.0,3.067,0.6,32957.0,14160.0,220577
1740838878105,2025-03-01 14:21:18.105,235.91,0.013,1.0,1.84,50.02,3.0,3.067,0.6,32957.0,14160.0,221282
1740838878437,2025-03-01 14:21:18.437,235.91,0.013,1.0,1.84,50.02,3.0,3.067,0.6,32957.0,14160.0,227731
1740838878764,2025-03-01 14:21:18.764,236.0,0.013,1.0,1.841,50.02,3.0,3.068,0.6,32957.0,14160.0,220453
1740838879098,2025-03-01 14:21:19.098,236.0,0.013,1.0,1.841,50.02,3.0,3.068,0.6,32957.0,14160.0,228626
1740838879434,2025-03-01 14:21:19.434,236.0,0.013,1.0,1.841,50.02,3.0,3.068,0.6,32957.0,14160.0,230562
1740838879760,2025-03-01 14:21:19.760,236.02,0.014,2.0,1.983,50.02,3.0,3.304,0.6,32957.0,14160.0,220124
1740838880106,2025-03-01 14:21:20.106,236.02,0.014,2.0,1.983,50.02,3.0,3.304,0.6,32957.0,14160.0,240917
1740838880441,2025-03-01 14:21:20.441,236.02,0.014,2.0,1.983,50.02,3.0,3.304,0.6,32957.0,14160.0,228306
1740838880768,2025-03-01 14:21:20.768,236.14,0.014,2.0,1.984,50.01,3.0,3.306,0.6,32957.0,14160.0,221121
1740838881115,2025-03-01 14:21:21.115,236.14,0.014,2.0,1.984,50.01,3.0,3.306,0.6,32957.0,14160.0,241806
1740838881449,2025-03-01 14:21:21.449,236.14,0.014,2.0,1.984,50.01,3.0,3.306,0.6,32957.0,14160.0,227964
1740838881775,2025-03-01 14:21:21.775,236.25,0.014,2.0,1.984,50.01,3.0,3.308,0.6,32957.0,14160.0,220637
1740838882122,2025-03-01 14:21:22.122,236.25,0.014,2.0,1.984,50.01,3.0,3.308,0.6,32957.0,14160.0,242495
1740838882457,2025-03-01 14:21:22.457,236.25,0.014,2.0,1.984,50.01,3.0,3.308,0.6,32957.0,14160.0,229259
1740838882783,2025-03-01 14:21:22.783,236.17,0.015,2.0,2.126,50.01,3.0,3.543,0.6,32957.0,14160.0,220954
1740838883132,2025-03-01 14:21:23.132,236.17,0.015,2.0,2.126,50.01,3.0,3.543,0.6,32957.0,14160.0,242984
1740838883466,2025-03-01 14:21:23.466,236.17,0.015,2.0,2.126,50.01,3.0,3.543,0.6,32957.0,14160.0,229036
1740838883793,2025-03-01 14:21:23.793,236.3,0.014,2.0,1.985,50.0,3.0,3.308,0.6,32957.0,14160.0,220731
1740838884139,2025-03-01 14:21:24.139,236.3,0.014,2.0,1.985,50.0,3.0,3.308,0.6,32957.0,14160.0,241294
1740838884473,2025-03-01 14:21:24.473,236.3,0.014,2.0,1.985,50.0,3.0,3.308,0.6,32957.0,14160.0,228462
1740838884798,2025-03-01 14:21:24.798,236.27,0.015,2.0,2.091,50.0,3.0,3.544,0.59,32957.0,14160.0,220033
1740838885145,2025-03-01 14:21:25.145,236.27,0.015,2.0,2.091,50.0,3.0,3.544,0.59,32957.0,14160.0,241446
1740838885479,2025-03-01 14:21:25.479,236.27,0.015,2.0,2.091,50.0,3.0,3.544,0.59,32957.0,14160.0,229045
