Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740659087652,2025-02-27 12:24:47.652,234.7,0.014,2.0,2.004,50.01,3.0,3.286,0.61,32945.0,14156.0,239937
1740659087983,2025-02-27 12:24:47.983,234.7,0.014,2.0,2.004,50.01,3.0,3.286,0.61,32945.0,14156.0,227289
1740659088305,2025-02-27 12:24:48.305,234.58,0.014,2.0,2.003,50.01,3.0,3.284,0.61,32945.0,14156.0,219404
1740659088627,2025-02-27 12:24:48.627,234.58,0.014,2.0,2.003,50.01,3.0,3.284,0.61,32945.0,14156.0,219029
1740659088958,2025-02-27 12:24:48.958,234.58,0.014,2.0,2.003,50.01,3.0,3.284,0.61,32945.0,14156.0,226422
1740659089279,2025-02-27 12:24:49.279,234.54,0.014,2.0,2.003,50.01,3.0,3.284,0.61,32945.0,14156.0,218412
1740659089621,2025-02-27 12:24:49.621,234.54,0.014,2.0,2.003,50.01,3.0,3.284,0.61,32945.0,14156.0,240076
1740659089951,2025-02-27 12:24:49.951,234.54,0.014,2.0,2.003,50.01,3.0,3.284,0.61,32945.0,14156.0,226768
1740659090274,2025-02-27 12:24:50.274,234.43,0.014,2.0,2.035,50.01,3.0,3.282,0.62,32945.0,14156.0,220442
1740659090596,2025-02-27 12:24:50.596,234.43,0.014,2.0,2.035,50.01,3.0,3.282,0.62,32945.0,14156.0,219024
1740659090926,2025-02-27 12:24:50.926,234.43,0.014,2.0,2.035,50.01,3.0,3.282,0.62,32945.0,14156.0,226463
1740659091247,2025-02-27 12:24:51.247,234.51,0.014,2.0,2.003,50.01,3.0,3.283,0.61,32945.0,14156.0,218657
1740659091590,2025-02-27 12:24:51.590,234.51,0.014,2.0,2.003,50.01,3.0,3.283,0.61,32945.0,14156.0,240342
