Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1741191021644,2025-03-05 16:10:21.644,235.3,0.014,2.0,2.009,50.0,3.0,3.294,0.61,32966.0,14162.0,219082
1741191021965,2025-03-05 16:10:21.965,235.3,0.014,2.0,2.009,50.0,3.0,3.294,0.61,32966.0,14162.0,218153
1741191022287,2025-03-05 16:10:22.287,235.3,0.014,2.0,2.009,50.0,3.0,3.294,0.61,32966.0,14162.0,219204
1741191022608,2025-03-05 16:10:22.608,235.24,0.015,2.0,2.117,50.0,3.0,3.529,0.6,32966.0,14162.0,218315
1741191022931,2025-03-05 16:10:22.931,235.24,0.015,2.0,2.117,50.0,3.0,3.529,0.6,32966.0,14162.0,218404
1741191023253,2025-03-05 16:10:23.253,235.24,0.015,2.0,2.117,50.0,3.0,3.529,0.6,32966.0,14162.0,218643
1741191023575,2025-03-05 16:10:23.575,235.16,0.014,2.0,1.975,50.0,3.0,3.292,0.6,32966.0,14162.0,218618
1741191023895,2025-03-05 16:10:23.895,235.16,0.014,2.0,1.975,50.0,3.0,3.292,0.6,32966.0,14162.0,218247
1741191024217,2025-03-05 16:10:24.217,235.16,0.014,2.0,1.975,50.0,3.0,3.292,0.6,32966.0,14162.0,218677
1741191024545,2025-03-05 16:10:24.545,234.98,0.015,2.0,2.08,50.0,3.0,3.525,0.59,32966.0,14162.0,225754
1741191024867,2025-03-05 16:10:24.867,234.98,0.015,2.0,2.08,50.0,3.0,3.525,0.59,32966.0,14162.0,219542
1741191025189,2025-03-05 16:10:25.189,234.98,0.015,2.0,2.08,50.0,3.0,3.525,0.59,32966.0,14162.0,218983
1741191025518,2025-03-05 16:10:25.518,235.02,0.015,2.0,2.08,50.0,3.0,3.525,0.59,32966.0,14162.0,226531
1741191025839,2025-03-05 16:10:25.839,235.02,0.015,2.0,2.08,50.0,3.0,3.525,0.59,32966.0,14162.0,218826
1741191026161,2025-03-05 16:10:26.161,235.02,0.015,2.0,2.08,50.0,3.0,3.525,0.59,32966.0,14162.0,218842
1741191026489,2025-03-05 16:10:26.489,235.02,0.015,2.0,2.08,50.0,3.0,3.525,0.59,32966.0,14162.0,225926
1741191026810,2025-03-05 16:10:26.810,235.06,0.015,2.0,2.08,50.0,3.0,3.526,0.59,32966.0,14162.0,218074
1741191027131,2025-03-05 16:10:27.131,235.06,0.015,2.0,2.08,50.0,3.0,3.526,0.59,32966.0,14162.0,218786
1741191027460,2025-03-05 16:10:27.460,235.06,0.015,2.0,2.08,50.0,3.0,3.526,0.59,32966.0,14162.0,226193
1741191027783,2025-03-05 16:10:27.783,235.09,0.015,2.0,2.116,49.99,3.0,3.526,0.6,32966.0,14162.0,219027
1741191028104,2025-03-05 16:10:28.104,235.09,0.015,2.0,2.116,49.99,3.0,3.526,0.6,32966.0,14162.0,218865
1741191028434,2025-03-05 16:10:28.434,235.09,0.015,2.0,2.116,49.99,3.0,3.526,0.6,32966.0,14162.0,226723
1741191028755,2025-03-05 16:10:28.755,235.19,0.015,2.0,2.081,49.99,3.0,3.528,0.59,32966.0,14162.0,218456
1741191029076,2025-03-05 16:10:29.076,235.19,0.015,2.0,2.081,49.99,3.0,3.528,0.59,32966.0,14162.0,218996
1741191029406,2025-03-05 16:10:29.406,235.19,0.015,2.0,2.081,49.99,3.0,3.528,0.59,32966.0,14162.0,227577
1741191029728,2025-03-05 16:10:29.728,235.17,0.014,2.0,1.975,49.99,3.0,3.292,0.6,32966.0,14162.0,219145
1741191030050,2025-03-05 16:10:30.050,235.17,0.014,2.0,1.975,49.99,3.0,3.292,0.6,32966.0,14162.0,218850
1741191030379,2025-03-05 16:10:30.379,235.17,0.014,2.0,1.975,49.99,3.0,3.292,0.6,32966.0,14162.0,226904
1741191030700,2025-03-05 16:10:30.700,235.24,0.015,2.0,2.082,49.99,3.0,3.529,0.59,32966.0,14162.0,218411
1741191031022,2025-03-05 16:10:31.022,235.24,0.015,2.0,2.082,49.99,3.0,3.529,0.59,32966.0,14162.0,218711
1741191031352,2025-03-05 16:10:31.352,235.24,0.015,2.0,2.082,49.99,3.0,3.529,0.59,32966.0,14162.0,227264
1741191031675,2025-03-05 16:10:31.675,235.31,0.014,2.0,1.977,49.99,3.0,3.294,0.6,32966.0,14162.0,218952
1741191031996,2025-03-05 16:10:31.996,235.31,0.014,2.0,1.977,49.99,3.0,3.294,0.6,32966.0,14162.0,218635
1741191032318,2025-03-05 16:10:32.318,235.31,0.014,2.0,1.977,49.99,3.0,3.294,0.6,32966.0,14162.0,218938
1741191032640,2025-03-05 16:10:32.640,235.35,0.015,2.0,2.048,49.99,3.0,3.53,0.58,32966.0,14162.0,218724
1741191032961,2025-03-05 16:10:32.961,235.35,0.015,2.0,2.048,49.99,3.0,3.53,0.58,32966.0,14162.0,218767
1741191033283,2025-03-05 16:10:33.283,235.35,0.015,2.0,2.048,49.99,3.0,3.53,0.58,32966.0,14162.0,218363
1741191033604,2025-03-05 16:10:33.604,235.34,0.014,2.0,1.977,50.0,3.0,3.295,0.6,32966.0,14162.0,218590
1741191033927,2025-03-05 16:10:33.927,235.34,0.014,2.0,1.977,50.0,3.0,3.295,0.6,32966.0,14162.0,219523
1741191034248,2025-03-05 16:10:34.248,235.34,0.014,2.0,1.977,50.0,3.0,3.295,0.6,32966.0,14162.0,218928
1741191034569,2025-03-05 16:10:34.569,235.36,0.014,2.0,2.01,50.0,3.0,3.295,0.61,32966.0,14162.0,218117
1741191034891,2025-03-05 16:10:34.891,235.36,0.014,2.0,2.01,50.0,3.0,3.295,0.61,32966.0,14162.0,219567
1741191035213,2025-03-05 16:10:35.213,235.36,0.014,2.0,2.01,50.0,3.0,3.295,0.61,32966.0,14162.0,219088
1741191035542,2025-03-05 16:10:35.542,235.42,0.014,2.0,2.01,50.0,3.0,3.296,0.61,32966.0,14162.0,226382
1741191035863,2025-03-05 16:10:35.863,235.42,0.014,2.0,2.01,50.0,3.0,3.296,0.61,32966.0,14162.0,218332
1741191036185,2025-03-05 16:10:36.185,235.42,0.014,2.0,2.01,50.0,3.0,3.296,0.61,32966.0,14162.0,219220
1741191036514,2025-03-05 16:10:36.514,235.43,0.014,2.0,1.945,50.0,3.0,3.296,0.59,32966.0,14162.0,226485
1741191036834,2025-03-05 16:10:36.834,235.43,0.014,2.0,1.945,50.0,3.0,3.296,0.59,32966.0,14162.0,218134
1741191037156,2025-03-05 16:10:37.156,235.43,0.014,2.0,1.945,50.0,3.0,3.296,0.59,32966.0,14162.0,218847
1741191037486,2025-03-05 16:10:37.486,235.43,0.014,2.0,1.945,50.0,3.0,3.296,0.59,32966.0,14162.0,226530
1741191037807,2025-03-05 16:10:37.807,235.42,0.014,2.0,1.945,50.0,3.0,3.296,0.59,32966.0,14162.0,218632
1741191038129,2025-03-05 16:10:38.129,235.42,0.014,2.0,1.945,50.0,3.0,3.296,0.59,32966.0,14162.0,218827
1741191038459,2025-03-05 16:10:38.459,235.42,0.014,2.0,1.945,50.0,3.0,3.296,0.59,32966.0,14162.0,226664
1741191038779,2025-03-05 16:10:38.779,235.4,0.013,1.0,1.897,50.0,3.0,3.06,0.62,32966.0,14162.0,218233
1741191039101,2025-03-05 16:10:39.101,235.4,0.013,1.0,1.897,50.0,3.0,3.06,0.62,32966.0,14162.0,218932
1741191039431,2025-03-05 16:10:39.431,235.4,0.013,1.0,1.897,50.0,3.0,3.06,0.62,32966.0,14162.0,227267
1741191039753,2025-03-05 16:10:39.753,235.36,0.014,2.0,1.944,50.0,3.0,3.295,0.59,32966.0,14162.0,218549
1741191040074,2025-03-05 16:10:40.074,235.36,0.014,2.0,1.944,50.0,3.0,3.295,0.59,32966.0,14162.0,218553
1741191040404,2025-03-05 16:10:40.404,235.36,0.014,2.0,1.944,50.0,3.0,3.295,0.59,32966.0,14162.0,226696
1741191040725,2025-03-05 16:10:40.725,235.42,0.014,2.0,2.01,50.0,3.0,3.296,0.61,32966.0,14162.0,218508
1741191041046,2025-03-05 16:10:41.046,235.42,0.014,2.0,2.01,50.0,3.0,3.296,0.61,32966.0,14162.0,217932
1741191041375,2025-03-05 16:10:41.375,235.42,0.014,2.0,2.01,50.0,3.0,3.296,0.61,32966.0,14162.0,226634
1741191041696,2025-03-05 16:10:41.696,235.54,0.014,2.0,2.012,50.01,3.0,3.298,0.61,32966.0,14162.0,218625
1741191042017,2025-03-05 16:10:42.017,235.54,0.014,2.0,2.012,50.01,3.0,3.298,0.61,32966.0,14162.0,218697
