Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740593854773,2025-02-26 18:17:34.773,235.77,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,227928
1740593855116,2025-02-26 18:17:35.116,235.77,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,240348
1740593855438,2025-02-26 18:17:35.438,235.77,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,219554
1740593855769,2025-02-26 18:17:35.769,235.75,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,227186
1740593856112,2025-02-26 18:17:36.112,235.75,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,241165
1740593856434,2025-02-26 18:17:36.434,235.75,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,219769
1740593856764,2025-02-26 18:17:36.764,235.75,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,227132
1740593857105,2025-02-26 18:17:37.105,235.75,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,239507
1740593857427,2025-02-26 18:17:37.427,235.75,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,219792
1740593857767,2025-02-26 18:17:37.767,235.71,0.013,1.0,1.9,49.98,3.0,3.064,0.62,32942.0,14156.0,236693
1740593858108,2025-02-26 18:17:38.108,235.71,0.013,1.0,1.9,49.98,3.0,3.064,0.62,32942.0,14156.0,239295
1740593858431,2025-02-26 18:17:38.431,235.71,0.013,1.0,1.9,49.98,3.0,3.064,0.62,32942.0,14156.0,220396
1740593858760,2025-02-26 18:17:38.760,235.79,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,227118
1740593859093,2025-02-26 18:17:39.093,235.79,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,230255
1740593859417,2025-02-26 18:17:39.417,235.79,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,221531
1740593859747,2025-02-26 18:17:39.747,235.79,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,227103
1740593860068,2025-02-26 18:17:40.068,235.77,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,218743
1740593860391,2025-02-26 18:17:40.391,235.77,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,220242
1740593860721,2025-02-26 18:17:40.721,235.77,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,227149
1740593861042,2025-02-26 18:17:41.042,235.89,0.013,1.0,1.932,49.98,3.0,3.067,0.63,32942.0,14156.0,219137
1740593861365,2025-02-26 18:17:41.365,235.89,0.013,1.0,1.932,49.98,3.0,3.067,0.63,32942.0,14156.0,220234
1740593861694,2025-02-26 18:17:41.694,235.89,0.013,1.0,1.932,49.98,3.0,3.067,0.63,32942.0,14156.0,226856
1740593862016,2025-02-26 18:17:42.016,235.88,0.014,2.0,2.014,49.98,3.0,3.302,0.61,32942.0,14156.0,219055
1740593862339,2025-02-26 18:17:42.339,235.88,0.014,2.0,2.014,49.98,3.0,3.302,0.61,32942.0,14156.0,219831
1740593862668,2025-02-26 18:17:42.668,235.88,0.014,2.0,2.014,49.98,3.0,3.302,0.61,32942.0,14156.0,226545
1740593862990,2025-02-26 18:17:42.990,235.79,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,219478
1740593863332,2025-02-26 18:17:43.332,235.79,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,239487
1740593863662,2025-02-26 18:17:43.662,235.79,0.013,1.0,1.9,49.98,3.0,3.065,0.62,32942.0,14156.0,227472
1740593863983,2025-02-26 18:17:43.983,235.79,0.014,2.0,1.981,49.98,3.0,3.301,0.6,32942.0,14156.0,218995
1740593864327,2025-02-26 18:17:44.327,235.79,0.014,2.0,1.981,49.98,3.0,3.301,0.6,32942.0,14156.0,240972
1740593864657,2025-02-26 18:17:44.657,235.79,0.014,2.0,1.981,49.98,3.0,3.301,0.6,32942.0,14156.0,226766
