Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1741609242718,2025-03-10 12:20:42.718,233.38,0.014,2.0,1.96,50.01,3.0,3.267,0.6,33008.0,14165.0,222246
1741609243042,2025-03-10 12:20:43.042,233.38,0.014,2.0,1.96,50.01,3.0,3.267,0.6,33008.0,14165.0,219731
1741609243371,2025-03-10 12:20:43.371,233.38,0.014,2.0,1.96,50.01,3.0,3.267,0.6,33008.0,14165.0,226893
1741609243692,2025-03-10 12:20:43.692,233.44,0.014,2.0,2.026,50.01,3.0,3.268,0.62,33008.0,14165.0,219546
1741609244016,2025-03-10 12:20:44.016,233.44,0.014,2.0,2.026,50.01,3.0,3.268,0.62,33008.0,14165.0,221695
1741609244346,2025-03-10 12:20:44.346,233.44,0.014,2.0,2.026,50.01,3.0,3.268,0.62,33008.0,14165.0,227458
1741609244677,2025-03-10 12:20:44.677,233.46,0.014,2.0,2.026,50.01,3.0,3.268,0.62,33008.0,14165.0,229004
1741609244998,2025-03-10 12:20:44.998,233.46,0.014,2.0,2.026,50.01,3.0,3.268,0.62,33008.0,14165.0,218869
1741609245319,2025-03-10 12:20:45.319,233.46,0.014,2.0,2.026,50.01,3.0,3.268,0.62,33008.0,14165.0,218668
1741609245661,2025-03-10 12:20:45.661,233.53,0.014,2.0,1.994,50.01,3.0,3.269,0.61,33008.0,14165.0,239153
1741609245983,2025-03-10 12:20:45.983,233.53,0.014,2.0,1.994,50.01,3.0,3.269,0.61,33008.0,14165.0,218883
1741609246304,2025-03-10 12:20:46.304,233.53,0.014,2.0,1.994,50.01,3.0,3.269,0.61,33008.0,14165.0,218628
1741609246645,2025-03-10 12:20:46.645,233.69,0.014,2.0,1.996,50.0,3.0,3.272,0.61,33008.0,14165.0,239102
1741609246968,2025-03-10 12:20:46.968,233.69,0.014,2.0,1.996,50.0,3.0,3.272,0.61,33008.0,14165.0,219713
1741609247288,2025-03-10 12:20:47.288,233.69,0.014,2.0,1.996,50.0,3.0,3.272,0.61,33008.0,14165.0,218886
1741609247630,2025-03-10 12:20:47.630,233.82,0.013,1.0,1.885,50.01,3.0,3.04,0.62,33008.0,14165.0,239576
1741609247952,2025-03-10 12:20:47.952,233.82,0.013,1.0,1.885,50.01,3.0,3.04,0.62,33008.0,14165.0,219244
1741609248273,2025-03-10 12:20:48.273,233.82,0.013,1.0,1.885,50.01,3.0,3.04,0.62,33008.0,14165.0,218389
1741609248615,2025-03-10 12:20:48.615,233.8,0.013,1.0,1.884,50.01,3.0,3.039,0.62,33008.0,14165.0,239249
1741609248937,2025-03-10 12:20:48.937,233.8,0.013,1.0,1.884,50.01,3.0,3.039,0.62,33008.0,14165.0,218761
1741609249258,2025-03-10 12:20:49.258,233.8,0.013,1.0,1.884,50.01,3.0,3.039,0.62,33008.0,14165.0,218945
1741609249603,2025-03-10 12:20:49.603,233.83,0.013,1.0,1.885,50.01,3.0,3.04,0.62,33008.0,14165.0,241676
1741609249924,2025-03-10 12:20:49.924,233.83,0.013,1.0,1.885,50.01,3.0,3.04,0.62,33008.0,14165.0,219006
1741609250246,2025-03-10 12:20:50.246,233.83,0.013,1.0,1.885,50.01,3.0,3.04,0.62,33008.0,14165.0,218500
