Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1741614409595,2025-03-10 13:46:49.595,234.3,0.014,2.0,2.001,49.97,3.0,3.28,0.61,33009.0,14166.0,238259
1741614409921,2025-03-10 13:46:49.921,234.15,0.015,2.0,2.107,49.97,3.0,3.512,0.6,33009.0,14166.0,220183
1741614410243,2025-03-10 13:46:50.243,234.15,0.015,2.0,2.107,49.97,3.0,3.512,0.6,33009.0,14166.0,219081
1741614410574,2025-03-10 13:46:50.574,234.15,0.015,2.0,2.107,49.97,3.0,3.512,0.6,33009.0,14166.0,227756
1741614410897,2025-03-10 13:46:50.897,234.15,0.014,2.0,2.0,49.97,3.0,3.278,0.61,33009.0,14166.0,222140
1741614411221,2025-03-10 13:46:51.221,234.15,0.014,2.0,2.0,49.97,3.0,3.278,0.61,33009.0,14166.0,219161
1741614411550,2025-03-10 13:46:51.550,234.15,0.014,2.0,2.0,49.97,3.0,3.278,0.61,33009.0,14166.0,227219
1741614411873,2025-03-10 13:46:51.873,234.16,0.013,1.0,1.887,49.96,3.0,3.044,0.62,33009.0,14166.0,219638
1741614412194,2025-03-10 13:46:52.194,234.16,0.013,1.0,1.887,49.96,3.0,3.044,0.62,33009.0,14166.0,218740
1741614412525,2025-03-10 13:46:52.525,234.16,0.013,1.0,1.887,49.96,3.0,3.044,0.62,33009.0,14166.0,227701
1741614412847,2025-03-10 13:46:52.847,234.13,0.014,2.0,1.967,49.96,3.0,3.278,0.6,33009.0,14166.0,219206
1741614413168,2025-03-10 13:46:53.168,234.13,0.014,2.0,1.967,49.96,3.0,3.278,0.6,33009.0,14166.0,218429
1741614413498,2025-03-10 13:46:53.498,234.13,0.014,2.0,1.967,49.96,3.0,3.278,0.6,33009.0,14166.0,227527
1741614413820,2025-03-10 13:46:53.820,234.15,0.014,2.0,2.032,49.96,3.0,3.278,0.62,33009.0,14166.0,219639
1741614414143,2025-03-10 13:46:54.143,234.15,0.014,2.0,2.032,49.96,3.0,3.278,0.62,33009.0,14166.0,218695
1741614414465,2025-03-10 13:46:54.465,234.15,0.014,2.0,2.032,49.96,3.0,3.278,0.62,33009.0,14166.0,219619
1741614414786,2025-03-10 13:46:54.786,234.28,0.014,1.0,2.001,49.96,3.0,3.28,0.61,33009.0,14166.0,219258
1741614415129,2025-03-10 13:46:55.129,234.28,0.014,1.0,2.001,49.96,3.0,3.28,0.61,33009.0,14166.0,240025
1741614415449,2025-03-10 13:46:55.449,234.28,0.014,1.0,2.001,49.96,3.0,3.28,0.61,33009.0,14166.0,218547
1741614415771,2025-03-10 13:46:55.771,234.02,0.013,1.0,1.886,49.95,3.0,3.042,0.62,33009.0,14166.0,219292
1741614416094,2025-03-10 13:46:56.094,234.02,0.013,1.0,1.886,49.95,3.0,3.042,0.62,33009.0,14166.0,219867
1741614416415,2025-03-10 13:46:56.415,234.02,0.013,1.0,1.886,49.95,3.0,3.042,0.62,33009.0,14166.0,219316
1741614416737,2025-03-10 13:46:56.737,234.28,0.013,1.0,1.888,49.96,3.0,3.046,0.62,33009.0,14166.0,219480
1741614417081,2025-03-10 13:46:57.081,234.28,0.013,1.0,1.888,49.96,3.0,3.046,0.62,33009.0,14166.0,241332
1741614417402,2025-03-10 13:46:57.402,234.28,0.013,1.0,1.888,49.96,3.0,3.046,0.62,33009.0,14166.0,218667
1741614417725,2025-03-10 13:46:57.725,234.45,0.013,1.0,1.89,49.96,3.0,3.048,0.62,33009.0,14166.0,219187
1741614418046,2025-03-10 13:46:58.046,234.45,0.013,1.0,1.89,49.96,3.0,3.048,0.62,33009.0,14166.0,219088
1741614418368,2025-03-10 13:46:58.368,234.45,0.013,1.0,1.89,49.96,3.0,3.048,0.62,33009.0,14166.0,219380
1741614418690,2025-03-10 13:46:58.690,234.6,0.015,2.0,2.111,49.96,3.0,3.519,0.6,33009.0,14166.0,218807
1741614419033,2025-03-10 13:46:59.033,234.6,0.015,2.0,2.111,49.96,3.0,3.519,0.6,33009.0,14166.0,240777
1741614419355,2025-03-10 13:46:59.355,234.6,0.015,2.0,2.111,49.96,3.0,3.519,0.6,33009.0,14166.0,219039
1741614419686,2025-03-10 13:46:59.686,234.62,0.014,2.0,2.004,49.96,3.0,3.285,0.61,33009.0,14166.0,229211
1741614420008,2025-03-10 13:47:00.008,234.62,0.014,2.0,2.004,49.96,3.0,3.285,0.61,33009.0,14166.0,218923
1741614420330,2025-03-10 13:47:00.330,234.62,0.014,2.0,2.004,49.96,3.0,3.285,0.61,33009.0,14166.0,219632
1741614420661,2025-03-10 13:47:00.661,234.57,0.014,2.0,2.003,49.95,3.0,3.284,0.61,33009.0,14166.0,227932
1741614421004,2025-03-10 13:47:01.004,234.57,0.014,2.0,2.003,49.95,3.0,3.284,0.61,33009.0,14166.0,240348
1741614421326,2025-03-10 13:47:01.326,234.57,0.014,2.0,2.003,49.95,3.0,3.284,0.61,33009.0,14166.0,218846
1741614421655,2025-03-10 13:47:01.655,234.51,0.014,2.0,1.97,49.95,3.0,3.283,0.6,33009.0,14166.0,226994
1741614421977,2025-03-10 13:47:01.977,234.51,0.014,2.0,1.97,49.95,3.0,3.283,0.6,33009.0,14166.0,219569
1741614422299,2025-03-10 13:47:02.299,234.51,0.014,2.0,1.97,49.95,3.0,3.283,0.6,33009.0,14166.0,218939
1741614422629,2025-03-10 13:47:02.629,234.51,0.014,2.0,1.97,49.95,3.0,3.283,0.6,33009.0,14166.0,227468
1741614422972,2025-03-10 13:47:02.972,234.74,0.014,2.0,1.972,49.96,3.0,3.286,0.6,33009.0,14166.0,240036
1741614423293,2025-03-10 13:47:03.293,234.74,0.014,2.0,1.972,49.96,3.0,3.286,0.6,33009.0,14166.0,218679
