Timestamp,Voltage (V),Current (A),Frequency (Hz),Phase (deg),Active Power (W),Reactive Power (VAR),Apparent Power (VA),Power Factor (PF),Total Energy (kWh),Resettable Energy (kWh)
2025-02-15 13:07:20.771,234.43,0.011,49.98,23.3,1.0,0.0,2.0,0.714,32.857,14.136
2025-02-15 13:07:21.002,234.51,0.011,49.97,30.4,1.0,0.0,2.0,0.708,32.857,14.136
2025-02-15 13:07:22.227,234.5,0.012,49.97,26.8,1.0,0.0,2.0,0.676,32.857,14.136
2025-02-15 13:07:23.471,234.39,0.011,49.97,36.3,1.0,0.0,2.0,0.705,32.857,14.136
2025-02-15 13:07:25.695,234.37,0.011,49.97,32.8,1.0,0.0,2.0,0.707,32.857,14.136
2025-02-15 13:07:26.926,234.42,0.011,49.97,34.6,1.0,0.0,2.0,0.706,32.857,14.136
2025-02-15 13:07:27.151,234.55,0.011,49.97,36.2,1.0,0.0,2.0,0.708,32.857,14.136
2025-02-15 13:07:28.376,234.64,0.011,49.97,34.4,1.0,0.0,2.0,0.708,32.857,14.136
2025-02-15 13:07:30.621,234.71,0.011,49.97,32.1,1.0,0.0,2.0,0.71,32.857,14.136
2025-02-15 13:07:31.854,234.65,0.012,49.98,43.4,1.0,0.0,2.0,0.692,32.857,14.136
2025-02-15 13:07:32.078,234.56,0.011,49.97,43.0,1.0,0.0,2.0,0.707,32.857,14.136
2025-02-15 13:07:33.301,234.6,0.011,49.98,34.4,1.0,0.0,2.0,0.707,32.857,14.136
2025-02-15 13:07:35.525,234.57,0.011,49.97,35.1,1.0,0.0,2.0,0.709,32.857,14.136
2025-02-15 13:07:36.769,234.56,0.012,49.97,44.1,1.0,0.0,2.0,0.678,32.857,14.136
2025-02-15 13:07:37.001,234.41,0.011,49.97,33.0,1.0,0.0,2.0,0.703,32.857,14.136
2025-02-15 13:07:38.225,234.43,0.012,49.98,35.6,2.0,0.0,2.0,0.69,32.857,14.136
2025-02-15 13:07:39.449,234.48,0.012,49.98,40.0,1.0,0.0,2.0,0.692,32.857,14.136
2025-02-15 13:07:41.695,234.51,0.013,49.98,36.3,2.0,0.0,3.0,0.662,32.857,14.136
