Timestamp,Voltage (V),Current (A),Frequency (Hz),Phase (deg),Active Power (W),Reactive Power (VAR),Apparent Power (VA),Power Factor (PF),Total Energy (kWh),Resettable Energy (kWh)
2025-02-15 15:52:27.448,235.73,0.012,50.0,35.6,1.0,0.0,2.0,0.649,32.863,14.137
2025-02-15 15:52:28.672,235.68,0.012,50.0,46.5,1.0,0.0,2.0,0.647,32.863,14.137
2025-02-15 15:52:29.896,235.7,0.012,50.0,40.4,1.0,0.0,2.0,0.65,32.863,14.137
2025-02-15 15:52:31.128,235.69,0.012,50.0,39.1,1.0,0.0,2.0,0.649,32.863,14.137
2025-02-15 15:52:32.352,235.68,0.013,50.0,39.3,2.0,0.0,3.0,0.635,32.863,14.137
2025-02-15 15:52:33.576,235.59,0.013,50.0,33.3,1.0,0.0,3.0,0.65,32.863,14.137
2025-02-15 15:52:34.824,235.59,0.012,50.0,29.8,1.0,0.0,2.0,0.65,32.863,14.137
2025-02-15 15:52:36.047,235.64,0.012,50.0,37.2,1.0,0.0,2.0,0.649,32.863,14.137
2025-02-15 15:52:37.281,235.66,0.014,49.99,35.3,2.0,0.0,3.0,0.627,32.863,14.137
2025-02-15 15:52:38.507,235.7,0.014,49.99,40.7,2.0,0.0,3.0,0.632,32.863,14.137
2025-02-15 15:52:39.732,235.71,0.014,49.99,33.7,2.0,0.0,3.0,0.627,32.863,14.137
2025-02-15 15:52:41.957,235.69,0.015,49.99,32.8,2.0,0.0,3.0,0.613,32.863,14.137
2025-02-15 15:52:42.190,235.58,0.016,49.99,34.1,2.0,0.0,3.0,0.621,32.863,14.137
2025-02-15 15:52:43.413,235.54,0.018,49.99,34.9,2.0,0.0,4.0,0.623,32.863,14.137
2025-02-15 15:52:44.638,235.48,0.018,49.99,31.6,2.0,0.0,4.0,0.617,32.863,14.137
2025-02-15 15:52:45.864,235.46,0.018,49.99,36.0,2.0,0.0,4.0,0.619,32.863,14.137
2025-02-15 15:52:47.098,235.5,0.018,49.99,32.6,2.0,0.0,4.0,0.626,32.863,14.137
2025-02-15 15:52:48.322,235.66,0.013,49.99,42.8,1.0,0.0,3.0,0.648,32.863,14.137
2025-02-15 15:52:49.546,235.67,0.012,49.99,38.3,1.0,0.0,2.0,0.647,32.863,14.137
2025-02-15 15:52:50.791,235.76,0.012,49.99,35.8,1.0,0.0,2.0,0.651,32.863,14.137
2025-02-15 15:52:52.015,235.78,0.012,49.99,34.9,1.0,0.0,2.0,0.65,32.863,14.137
2025-02-15 15:52:53.247,235.84,0.012,50.0,34.8,1.0,0.0,2.0,0.652,32.863,14.137
2025-02-15 15:52:54.471,235.83,0.012,50.0,34.9,1.0,0.0,2.0,0.649,32.863,14.137
2025-02-15 15:52:55.695,235.72,0.012,50.0,32.6,1.0,0.0,2.0,0.65,32.863,14.137
2025-02-15 15:52:57.930,235.6,0.012,50.0,39.7,1.0,0.0,2.0,0.651,32.863,14.137
2025-02-15 15:52:58.162,235.69,0.012,50.0,40.6,1.0,0.0,2.0,0.651,32.863,14.137
2025-02-15 15:52:59.387,235.71,0.012,50.0,30.4,1.0,0.0,2.0,0.654,32.863,14.137
2025-02-15 15:53:00.611,235.72,0.012,50.0,38.6,1.0,0.0,2.0,0.651,32.863,14.137
2025-02-15 15:53:01.836,235.73,0.012,50.0,36.0,1.0,0.0,2.0,0.651,32.863,14.137
2025-02-15 15:53:03.060,235.73,0.012,49.99,37.9,1.0,0.0,2.0,0.648,32.863,14.137
2025-02-15 15:53:04.286,235.73,0.012,49.99,32.1,1.0,0.0,2.0,0.65,32.863,14.137
2025-02-15 15:53:05.510,235.75,0.012,49.99,42.3,1.0,0.0,2.0,0.659,32.863,14.137
2025-02-15 15:53:06.754,235.73,0.013,49.99,38.4,2.0,0.0,3.0,0.637,32.863,14.137
2025-02-15 15:53:08.978,235.68,0.012,49.99,33.5,1.0,0.0,2.0,0.65,32.863,14.137
2025-02-15 15:53:09.210,235.77,0.012,49.99,42.8,1.0,0.0,2.0,0.65,32.863,14.137
2025-02-15 15:53:10.434,235.85,0.013,49.99,32.5,2.0,0.0,3.0,0.647,32.863,14.137
2025-02-15 15:53:11.658,235.99,0.013,49.99,37.9,2.0,0.0,3.0,0.639,32.863,14.137
2025-02-15 15:53:12.904,235.86,0.013,49.98,38.1,1.0,0.0,3.0,0.649,32.863,14.137
2025-02-15 15:53:14.136,235.83,0.014,49.98,41.8,2.0,0.0,3.0,0.626,32.863,14.137
2025-02-15 15:53:15.361,235.73,0.014,49.98,47.2,2.0,0.0,3.0,0.637,32.863,14.137
2025-02-15 15:53:16.585,235.71,0.015,49.98,34.1,2.0,0.0,3.0,0.616,32.863,14.137
2025-02-15 15:53:17.810,235.8,0.015,49.98,38.4,2.0,0.0,3.0,0.618,32.863,14.137
2025-02-15 15:53:19.033,235.93,0.017,49.98,31.9,2.0,0.0,4.0,0.628,32.863,14.137
2025-02-15 15:53:20.266,236.01,0.013,49.98,25.4,2.0,0.0,3.0,0.638,32.863,14.137
2025-02-15 15:53:21.490,236.03,0.013,49.98,25.3,2.0,0.0,3.0,0.636,32.863,14.137
2025-02-15 15:53:22.736,236.04,0.013,49.98,25.3,2.0,0.0,3.0,0.637,32.863,14.137
2025-02-15 15:53:24.960,236.07,0.012,49.99,40.9,1.0,0.0,2.0,0.638,32.863,14.137
2025-02-15 15:53:25.191,236.13,0.013,49.99,31.8,2.0,0.0,3.0,0.637,32.863,14.137
2025-02-15 15:53:26.416,236.15,0.012,49.99,36.3,1.0,0.0,2.0,0.641,32.863,14.137
