Timestamp,Voltage (V),Current (A),Frequency (Hz),Phase (deg),Active Power (W),Reactive Power (VAR),Apparent Power (VA),Power Factor (PF),Total Energy (kWh),Resettable Energy (kWh)
2025-02-14 13:29:39.632,234.43,0.013,49.99,31.2,1.0,0.0,3.0,0.62,32.852,14.135
2025-02-14 13:29:40.856,234.42,0.013,50.0,25.3,1.0,0.0,3.0,0.623,32.852,14.135
2025-02-14 13:29:42.081,234.47,0.014,50.0,33.3,1.0,0.0,3.0,0.61,32.852,14.135
2025-02-14 13:29:43.326,234.53,0.013,50.0,29.1,1.0,0.0,3.0,0.619,32.852,14.135
2025-02-14 13:29:44.559,234.46,0.013,50.0,23.0,1.0,0.0,3.0,0.624,32.852,14.135
2025-02-14 13:29:45.785,234.51,0.013,50.0,37.7,1.0,0.0,3.0,0.626,32.852,14.135
2025-02-14 13:29:47.010,234.53,0.013,50.0,33.2,1.0,0.0,3.0,0.626,32.852,14.135
2025-02-14 13:29:48.235,234.55,0.013,50.01,27.9,1.0,0.0,3.0,0.624,32.852,14.135
2025-02-14 13:29:49.488,234.47,0.013,50.01,27.9,1.0,0.0,3.0,0.622,32.852,14.135
2025-02-14 13:29:50.711,234.48,0.013,50.01,30.5,1.0,0.0,3.0,0.624,32.852,14.135
2025-02-14 13:29:51.937,234.45,0.013,50.01,32.1,1.0,0.0,3.0,0.625,32.852,14.135
2025-02-14 13:29:53.162,234.42,0.013,50.01,33.7,1.0,0.0,3.0,0.624,32.852,14.135
2025-02-14 13:29:54.386,234.44,0.013,50.01,30.9,1.0,0.0,3.0,0.625,32.852,14.135
2025-02-14 13:29:55.638,234.32,0.013,50.01,31.6,1.0,0.0,3.0,0.622,32.852,14.135
2025-02-14 13:29:56.860,234.35,0.013,50.01,26.5,1.0,0.0,3.0,0.622,32.852,14.135
2025-02-14 13:29:58.086,234.33,0.013,50.01,35.5,1.0,0.0,3.0,0.605,32.852,14.135
2025-02-14 13:29:59.310,234.3,0.014,50.01,24.6,2.0,0.0,3.0,0.616,32.852,14.135
2025-02-14 13:30:00.563,234.26,0.014,50.01,20.3,2.0,0.0,3.0,0.616,32.852,14.135
2025-02-14 13:30:01.787,234.22,0.014,50.01,28.1,2.0,0.0,3.0,0.621,32.852,14.135
2025-02-14 13:30:03.012,234.26,0.014,50.01,21.9,2.0,0.0,3.0,0.61,32.852,14.135
2025-02-14 13:30:04.237,234.29,0.014,50.01,25.1,2.0,0.0,3.0,0.618,32.852,14.135
2025-02-14 13:30:05.469,234.31,0.016,50.01,27.7,2.0,0.0,3.0,0.607,32.852,14.135
2025-02-14 13:30:06.714,234.38,0.014,50.01,28.6,2.0,0.0,3.0,0.616,32.852,14.135
2025-02-14 13:30:07.939,234.47,0.014,50.01,31.4,2.0,0.0,3.0,0.606,32.852,14.135
2025-02-14 13:30:09.162,234.58,0.014,50.01,26.3,2.0,0.0,3.0,0.616,32.852,14.135
2025-02-14 13:30:10.386,234.47,0.014,50.01,29.1,2.0,0.0,3.0,0.605,32.852,14.135
2025-02-14 13:30:11.638,234.53,0.014,50.01,37.0,2.0,0.0,3.0,0.614,32.852,14.135
2025-02-14 13:30:12.861,234.45,0.016,50.02,21.2,2.0,0.0,3.0,0.596,32.852,14.135
2025-02-14 13:30:14.086,234.66,0.014,50.02,37.2,2.0,0.0,3.0,0.612,32.852,14.135
2025-02-14 13:30:15.311,234.73,0.014,50.02,34.2,2.0,0.0,3.0,0.608,32.852,14.135
2025-02-14 13:30:16.543,234.72,0.014,50.02,26.5,2.0,0.0,3.0,0.612,32.852,14.135
2025-02-14 13:30:17.788,234.6,0.014,50.02,41.6,2.0,0.0,3.0,0.617,32.852,14.135
2025-02-14 13:30:19.012,234.46,0.014,50.01,42.1,2.0,0.0,3.0,0.616,32.852,14.135
2025-02-14 13:30:20.235,234.41,0.014,50.01,40.7,2.0,0.0,3.0,0.605,32.852,14.135
2025-02-14 13:30:21.467,234.25,0.014,50.01,36.9,2.0,0.0,3.0,0.618,32.852,14.135
2025-02-14 13:30:22.711,234.24,0.014,50.01,45.8,2.0,0.0,3.0,0.619,32.852,14.135
2025-02-14 13:30:23.935,234.25,0.014,50.01,40.0,2.0,0.0,3.0,0.617,32.852,14.135
2025-02-14 13:30:25.159,234.29,0.014,50.01,40.0,2.0,0.0,3.0,0.613,32.852,14.135
