Timestamp,Voltage (V),Current (A),Frequency (Hz),Phase (deg),Active Power (W),Reactive Power (VAR),Apparent Power (VA),Power Factor (PF),Total Energy (kWh),Resettable Energy (kWh)
2025-02-12 10:47:54.426,236.28,0.013,49.99,37.2,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:47:55.651,236.37,0.013,50.0,44.1,1.0,0.0,3.0,0.619,32.82,14.123
2025-02-12 10:47:56.876,236.25,0.013,50.0,30.2,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:47:58.108,236.28,0.013,50.0,31.4,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:47:59.352,236.31,0.013,50.0,36.9,1.0,0.0,3.0,0.616,32.82,14.123
2025-02-12 10:48:00.577,236.2,0.013,50.0,32.8,1.0,0.0,3.0,0.624,32.82,14.123
2025-02-12 10:48:01.801,236.11,0.013,50.0,39.7,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:48:03.025,236.13,0.013,50.0,29.7,1.0,0.0,3.0,0.623,32.82,14.123
2025-02-12 10:48:04.257,236.37,0.013,50.0,42.8,1.0,0.0,3.0,0.617,32.82,14.123
2025-02-12 10:48:05.502,236.5,0.013,50.0,40.7,1.0,0.0,3.0,0.619,32.82,14.123
2025-02-12 10:48:06.727,236.48,0.013,50.0,37.2,1.0,0.0,3.0,0.614,32.82,14.123
2025-02-12 10:48:08.951,236.49,0.013,50.0,37.7,1.0,0.0,3.0,0.614,32.82,14.123
2025-02-12 10:48:09.183,236.49,0.013,50.01,40.9,1.0,0.0,3.0,0.618,32.82,14.123
2025-02-12 10:48:10.410,236.33,0.013,50.01,38.1,1.0,0.0,3.0,0.614,32.82,14.123
2025-02-12 10:48:11.634,236.31,0.013,50.01,32.6,1.0,0.0,3.0,0.616,32.82,14.123
2025-02-12 10:48:12.858,236.33,0.013,50.01,40.2,1.0,0.0,3.0,0.617,32.82,14.123
2025-02-12 10:48:14.089,236.31,0.013,50.01,39.9,1.0,0.0,3.0,0.616,32.82,14.123
2025-02-12 10:48:15.334,236.28,0.013,50.02,34.4,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:48:16.557,236.05,0.013,50.01,34.2,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:48:17.780,236.01,0.014,50.01,35.6,2.0,0.0,3.0,0.621,32.82,14.123
2025-02-12 10:48:19.005,235.98,0.014,50.01,44.4,2.0,0.0,3.0,0.614,32.82,14.123
2025-02-12 10:48:20.236,235.9,0.013,50.01,48.6,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:48:21.480,235.86,0.013,50.01,42.1,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:48:22.704,235.92,0.013,50.01,35.1,1.0,0.0,3.0,0.627,32.82,14.123
2025-02-12 10:48:23.927,236.03,0.013,50.01,45.3,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:48:25.158,236.13,0.014,50.01,42.0,2.0,0.0,3.0,0.619,32.82,14.123
2025-02-12 10:48:26.381,236.16,0.014,50.01,43.9,2.0,0.0,3.0,0.62,32.82,14.123
2025-02-12 10:48:27.605,236.24,0.014,50.01,43.2,2.0,0.0,3.0,0.617,32.82,14.123
2025-02-12 10:48:28.830,236.22,0.014,50.01,48.1,2.0,0.0,3.0,0.601,32.82,14.123
2025-02-12 10:48:30.062,236.18,0.013,50.01,47.6,1.0,0.0,3.0,0.627,32.82,14.123
2025-02-12 10:48:31.285,236.17,0.013,50.01,46.7,1.0,0.0,3.0,0.63,32.82,14.123
2025-02-12 10:48:32.508,236.21,0.014,50.0,46.2,2.0,0.0,3.0,0.617,32.82,14.123
2025-02-12 10:48:33.732,236.26,0.014,50.0,39.5,2.0,0.0,3.0,0.613,32.82,14.123
2025-02-12 10:48:35.955,236.19,0.014,50.0,46.2,2.0,0.0,3.0,0.617,32.82,14.123
2025-02-12 10:48:36.186,236.19,0.013,50.0,49.9,1.0,0.0,3.0,0.626,32.82,14.123
2025-02-12 10:48:37.410,236.22,0.013,50.0,42.5,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:48:38.633,236.2,0.013,50.0,45.3,1.0,0.0,3.0,0.624,32.82,14.123
2025-02-12 10:48:39.858,236.17,0.013,50.0,40.9,1.0,0.0,3.0,0.624,32.82,14.123
2025-02-12 10:48:41.089,236.14,0.013,50.0,44.2,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:48:42.333,236.09,0.013,50.0,39.3,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:48:43.556,236.23,0.013,50.0,34.2,1.0,0.0,3.0,0.626,32.82,14.123
2025-02-12 10:48:44.779,236.25,0.013,50.0,43.5,1.0,0.0,3.0,0.624,32.82,14.123
2025-02-12 10:48:46.008,236.25,0.013,50.0,45.3,1.0,0.0,3.0,0.629,32.82,14.123
2025-02-12 10:48:47.239,236.14,0.013,50.0,42.0,1.0,0.0,3.0,0.627,32.82,14.123
2025-02-12 10:48:48.485,236.25,0.013,50.0,40.9,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:48:49.709,236.11,0.013,50.0,49.0,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:48:50.933,235.99,0.013,50.0,47.6,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:48:52.163,235.95,0.014,50.0,47.1,2.0,0.0,3.0,0.606,32.82,14.123
2025-02-12 10:48:53.387,235.89,0.013,50.0,44.2,1.0,0.0,3.0,0.632,32.82,14.123
2025-02-12 10:48:54.610,236.05,0.014,50.0,44.2,2.0,0.0,3.0,0.617,32.82,14.123
2025-02-12 10:48:55.834,236.11,0.013,50.0,41.6,1.0,0.0,3.0,0.627,32.82,14.123
2025-02-12 10:48:57.065,236.0,0.014,50.0,42.5,2.0,0.0,3.0,0.614,32.82,14.123
2025-02-12 10:48:58.308,235.96,0.013,50.0,39.3,1.0,0.0,3.0,0.627,32.82,14.123
2025-02-12 10:48:59.532,236.01,0.014,50.0,44.8,2.0,0.0,3.0,0.6,32.82,14.123
2025-02-12 10:49:00.756,236.02,0.014,50.01,47.2,2.0,0.0,3.0,0.597,32.82,14.123
2025-02-12 10:49:02.980,236.02,0.014,50.01,50.0,2.0,0.0,3.0,0.596,32.82,14.123
2025-02-12 10:49:03.212,236.07,0.014,50.01,48.1,2.0,0.0,3.0,0.618,32.82,14.123
2025-02-12 10:49:04.458,236.14,0.014,50.01,44.8,2.0,0.0,3.0,0.6,32.82,14.123
2025-02-12 10:49:05.682,236.19,0.014,50.01,42.3,2.0,0.0,3.0,0.617,32.82,14.123
2025-02-12 10:49:06.907,236.31,0.014,50.02,48.5,2.0,0.0,3.0,0.621,32.82,14.123
2025-02-12 10:49:08.139,236.37,0.014,50.02,41.4,2.0,0.0,3.0,0.598,32.82,14.123
2025-02-12 10:49:09.362,236.6,0.014,50.02,49.5,2.0,0.0,3.0,0.6,32.82,14.123
2025-02-12 10:49:10.586,236.49,0.014,50.02,44.8,2.0,0.0,3.0,0.601,32.82,14.123
2025-02-12 10:49:11.810,236.5,0.014,50.02,42.7,2.0,0.0,3.0,0.619,32.82,14.123
2025-02-12 10:49:13.033,236.38,0.014,50.02,44.1,2.0,0.0,3.0,0.621,32.82,14.123
2025-02-12 10:49:14.265,236.38,0.014,50.02,41.4,2.0,0.0,3.0,0.615,32.82,14.123
2025-02-12 10:49:15.497,236.29,0.013,50.02,39.3,1.0,0.0,3.0,0.625,32.82,14.123
2025-02-12 10:49:16.721,236.37,0.014,50.02,43.5,2.0,0.0,3.0,0.616,32.82,14.123
2025-02-12 10:49:17.944,236.31,0.013,50.02,45.3,1.0,0.0,3.0,0.613,32.82,14.123
2025-02-12 10:49:19.176,236.19,0.014,50.02,47.9,2.0,0.0,3.0,0.622,32.82,14.123
2025-02-12 10:49:20.400,236.18,0.014,50.02,39.1,2.0,0.0,3.0,0.617,32.82,14.123
2025-02-12 10:49:21.623,236.13,0.013,50.02,42.1,1.0,0.0,3.0,0.621,32.82,14.123
2025-02-12 10:49:22.847,236.12,0.014,50.02,42.3,2.0,0.0,3.0,0.616,32.82,14.123
2025-02-12 10:49:24.079,236.12,0.014,50.02,41.6,1.0,0.0,3.0,0.609,32.82,14.123
