Timestamp,Voltage (V),Current (A),Frequency (Hz),Phase (deg),Active Power (W),Reactive Power (VAR),Apparent Power (VA),Power Factor (PF),Total Energy (kWh),Resettable Energy (kWh)
2025-02-15 13:41:04.784,234.91,0.012,50.0,39.3,1.0,0.0,2.0,0.676,32.858,14.136
2025-02-15 13:41:05.013,234.82,0.012,50.01,36.5,1.0,0.0,2.0,0.676,32.858,14.136
2025-02-15 13:41:06.238,234.74,0.012,50.01,41.6,1.0,0.0,2.0,0.678,32.858,14.136
2025-02-15 13:41:07.461,234.71,0.012,50.01,34.6,1.0,0.0,2.0,0.678,32.858,14.136
2025-02-15 13:41:09.686,234.77,0.012,50.01,36.2,1.0,0.0,2.0,0.679,32.858,14.136
2025-02-15 13:41:10.918,234.74,0.012,50.01,36.2,1.0,0.0,2.0,0.678,32.858,14.136
2025-02-15 13:41:11.146,234.87,0.012,50.01,40.7,1.0,0.0,2.0,0.677,32.858,14.136
2025-02-15 13:41:12.371,234.67,0.012,50.01,31.1,1.0,0.0,2.0,0.681,32.858,14.136
2025-02-15 13:41:13.593,234.61,0.012,50.01,39.7,1.0,0.0,2.0,0.678,32.858,14.136
2025-02-15 13:41:15.839,234.64,0.012,50.01,29.7,1.0,0.0,2.0,0.68,32.858,14.136
2025-02-15 13:41:16.071,234.9,0.012,50.01,41.4,1.0,0.0,2.0,0.677,32.858,14.136
2025-02-15 13:41:17.295,234.91,0.012,50.01,32.3,1.0,0.0,2.0,0.676,32.858,14.136
2025-02-15 13:41:18.519,234.91,0.013,50.01,38.1,1.0,0.0,3.0,0.655,32.858,14.136
2025-02-15 13:41:20.745,234.87,0.013,50.01,41.8,2.0,0.0,3.0,0.642,32.858,14.136
2025-02-15 13:41:21.976,234.84,0.013,50.01,40.2,2.0,0.0,3.0,0.673,32.858,14.136
2025-02-15 13:41:22.202,234.76,0.013,50.0,42.0,2.0,0.0,3.0,0.666,32.858,14.136
2025-02-15 13:41:23.427,234.72,0.013,50.0,40.4,2.0,0.0,3.0,0.669,32.858,14.136
2025-02-15 13:41:25.653,234.7,0.013,50.0,39.5,2.0,0.0,3.0,0.67,32.858,14.136
2025-02-15 13:41:26.885,234.72,0.013,50.0,38.8,1.0,0.0,3.0,0.656,32.858,14.136
