Timestamp,Voltage (V),Current (A),Frequency (Hz),Phase (deg),Active Power (W),Reactive Power (VAR),Apparent Power (VA),Power Factor (PF),Total Energy (kWh),Resettable Energy (kWh)
1900-01-02 05:02:11.256,237.12,0.013,49.98,41.6,1.0,0.0,3.0,0.596,32.808,14.116
1900-01-02 05:02:13.479,237.12,0.013,49.98,38.3,1.0,0.0,3.0,0.622,32.808,14.116
1900-01-02 05:02:14.724,237.16,0.013,49.98,39.5,1.0,0.0,3.0,0.597,32.808,14.116
1900-01-02 05:02:15.955,237.03,0.013,49.98,36.0,1.0,0.0,3.0,0.594,32.808,14.116
1900-01-02 05:02:16.179,236.97,0.013,49.97,36.9,1.0,0.0,3.0,0.62,32.808,14.116
1900-01-02 05:02:17.403,237.0,0.013,49.97,37.9,1.0,0.0,3.0,0.62,32.808,14.116
1900-01-02 05:02:19.648,237.06,0.013,49.97,39.9,1.0,0.0,3.0,0.598,32.808,14.116
1900-01-02 05:02:20.870,237.1,0.013,49.97,29.1,1.0,0.0,3.0,0.596,32.808,14.116
1900-01-02 05:02:21.102,237.25,0.013,49.97,31.1,1.0,0.0,3.0,0.619,32.808,14.116
1900-01-02 05:02:22.326,237.32,0.013,49.97,33.2,1.0,0.0,3.0,0.62,32.808,14.116
1900-01-02 05:02:24.549,237.38,0.013,49.97,30.2,1.0,0.0,3.0,0.597,32.808,14.116
1900-01-02 05:02:25.791,237.28,0.013,49.97,29.5,1.0,0.0,3.0,0.598,32.808,14.116
1900-01-02 05:02:26.022,237.26,0.013,49.97,34.1,1.0,0.0,3.0,0.599,32.808,14.116
1900-01-02 05:02:27.246,237.17,0.013,49.96,37.9,1.0,0.0,3.0,0.612,32.808,14.116
1900-01-02 05:02:29.470,237.14,0.013,49.96,36.3,1.0,0.0,3.0,0.596,32.808,14.116
1900-01-02 05:02:30.692,237.08,0.013,49.96,41.3,1.0,0.0,3.0,0.597,32.808,14.116
1900-01-02 05:02:31.936,237.07,0.013,49.96,39.9,1.0,0.0,3.0,0.597,32.808,14.116
1900-01-02 05:02:32.165,237.12,0.013,49.95,33.9,1.0,0.0,3.0,0.594,32.808,14.116
1900-01-02 05:02:33.388,237.11,0.013,49.95,37.0,1.0,0.0,3.0,0.596,32.808,14.116
1900-01-02 05:02:35.612,237.17,0.013,49.95,44.1,1.0,0.0,3.0,0.596,32.808,14.116
1900-01-02 05:02:36.856,237.19,0.013,49.96,44.4,1.0,0.0,3.0,0.598,32.808,14.116
1900-01-02 05:02:37.086,237.23,0.013,49.96,39.1,1.0,0.0,3.0,0.6,32.808,14.116
1900-01-02 05:02:38.310,237.15,0.013,49.96,42.3,1.0,0.0,3.0,0.596,32.808,14.116
1900-01-02 05:02:40.532,237.21,0.013,49.96,38.1,1.0,0.0,3.0,0.598,32.808,14.116
1900-01-02 05:02:41.756,237.1,0.013,49.96,37.7,1.0,0.0,3.0,0.599,32.808,14.116
1900-01-02 05:02:42.007,237.1,0.013,49.96,31.8,1.0,0.0,3.0,0.6,32.808,14.116
1900-01-02 05:02:43.229,237.06,0.014,49.96,45.0,2.0,0.0,3.0,0.6,32.808,14.116
1900-01-02 05:02:44.452,237.04,0.015,49.96,37.0,2.0,0.0,3.0,0.593,32.808,14.116
1900-01-02 05:02:46.677,236.96,0.014,49.96,33.3,2.0,0.0,3.0,0.594,32.808,14.116
1900-01-02 05:02:47.920,236.89,0.015,49.96,42.5,2.0,0.0,3.0,0.582,32.808,14.116
1900-01-02 05:02:48.151,236.96,0.014,49.96,39.9,2.0,0.0,3.0,0.598,32.808,14.116
1900-01-02 05:02:49.373,236.88,0.015,49.95,42.5,2.0,0.0,3.0,0.585,32.808,14.116
1900-01-02 05:02:51.597,236.86,0.013,49.95,32.5,1.0,0.0,3.0,0.6,32.808,14.116
1900-01-02 05:02:52.821,236.89,0.013,49.95,29.1,1.0,0.0,3.0,0.596,32.808,14.116
1900-01-02 05:02:53.072,236.87,0.014,49.95,25.4,2.0,0.0,3.0,0.598,32.808,14.116
1900-01-02 05:02:54.295,237.05,0.014,49.95,27.7,1.0,0.0,3.0,0.591,32.808,14.116
1900-01-02 05:02:56.518,236.96,0.013,49.95,33.2,1.0,0.0,3.0,0.598,32.808,14.116
1900-01-02 05:02:57.741,236.85,0.014,49.95,29.1,1.0,0.0,3.0,0.602,32.808,14.116
1900-01-02 05:02:58.984,236.75,0.015,49.95,38.6,2.0,0.0,3.0,0.589,32.808,14.116
1900-01-02 05:02:59.210,236.79,0.016,49.94,33.9,2.0,0.0,3.0,0.581,32.808,14.116
1900-01-02 05:03:00.432,236.86,0.015,49.94,48.8,2.0,0.0,3.0,0.587,32.808,14.116
1900-01-02 05:03:02.656,236.79,0.015,49.95,46.4,2.0,0.0,3.0,0.582,32.808,14.116
1900-01-02 05:03:03.878,236.87,0.015,49.95,50.4,2.0,0.0,3.0,0.583,32.808,14.116
1900-01-02 05:03:04.131,236.94,0.014,49.95,47.1,2.0,0.0,3.0,0.6,32.808,14.116
1900-01-02 05:03:05.354,236.95,0.013,49.95,48.1,1.0,0.0,3.0,0.596,32.808,14.116
1900-01-02 05:03:07.576,237.07,0.013,49.96,46.4,1.0,0.0,3.0,0.595,32.808,14.116
1900-01-02 05:03:08.800,237.21,0.014,49.96,41.4,2.0,0.0,3.0,0.591,32.808,14.116
1900-01-02 05:03:09.033,237.2,0.014,49.97,41.4,2.0,0.0,3.0,0.596,32.808,14.116
1900-01-02 05:03:10.275,236.98,0.013,49.97,45.0,1.0,0.0,3.0,0.593,32.808,14.116
1900-01-02 05:03:12.497,236.89,0.013,49.97,42.3,1.0,0.0,3.0,0.598,32.808,14.116
