Timestamp,Voltage (V),Current (A),Frequency (Hz),Phase (deg),Active Power (W),Reactive Power (VAR),Apparent Power (VA),Power Factor (PF),Total Energy (kWh),Resettable Energy (kWh)
2025-02-15 13:49:36.336,234.93,0.012,49.99,29.1,1.0,0.0,2.0,0.675,32.858,14.136
2025-02-15 13:49:37.561,234.92,0.012,49.99,34.8,1.0,0.0,2.0,0.679,32.858,14.136
2025-02-15 13:49:39.806,234.79,0.014,49.99,29.3,2.0,0.0,3.0,0.639,32.858,14.136
2025-02-15 13:49:40.036,234.8,0.012,49.99,33.0,1.0,0.0,2.0,0.68,32.858,14.136
2025-02-15 13:49:41.260,234.9,0.012,49.99,36.7,1.0,0.0,2.0,0.68,32.858,14.136
2025-02-15 13:49:42.483,234.99,0.012,49.99,32.6,1.0,0.0,2.0,0.68,32.858,14.136
2025-02-15 13:49:44.709,235.07,0.012,49.99,39.5,1.0,0.0,2.0,0.676,32.858,14.136
2025-02-15 13:49:45.943,235.07,0.012,49.99,26.5,1.0,0.0,2.0,0.675,32.858,14.136
2025-02-15 13:49:46.168,235.11,0.013,50.0,36.2,2.0,0.0,3.0,0.659,32.858,14.136
2025-02-15 13:49:47.391,235.04,0.013,50.0,40.9,2.0,0.0,3.0,0.664,32.858,14.136
2025-02-15 13:49:48.615,234.89,0.013,50.0,32.3,2.0,0.0,3.0,0.65,32.858,14.136
2025-02-15 13:49:50.838,234.81,0.013,50.0,28.8,2.0,0.0,3.0,0.668,32.858,14.136
2025-02-15 13:49:51.069,234.71,0.013,49.99,27.5,2.0,0.0,3.0,0.661,32.858,14.136
2025-02-15 13:49:52.293,234.7,0.012,49.99,32.8,1.0,0.0,2.0,0.673,32.858,14.136
2025-02-15 13:49:53.516,234.83,0.013,49.99,34.1,2.0,0.0,3.0,0.666,32.858,14.136
2025-02-15 13:49:55.760,234.88,0.013,49.99,39.9,2.0,0.0,3.0,0.649,32.858,14.136
2025-02-15 13:49:56.991,234.84,0.013,50.0,36.0,2.0,0.0,3.0,0.655,32.858,14.136
2025-02-15 13:49:57.214,234.87,0.013,50.0,34.9,2.0,0.0,3.0,0.662,32.858,14.136
2025-02-15 13:49:58.436,234.9,0.012,49.99,28.3,1.0,0.0,2.0,0.677,32.858,14.136
2025-02-15 13:50:00.661,234.96,0.012,50.0,38.6,1.0,0.0,2.0,0.68,32.858,14.136
2025-02-15 13:50:01.913,234.95,0.012,50.0,29.1,1.0,0.0,2.0,0.677,32.858,14.136
2025-02-15 13:50:02.136,234.96,0.012,50.0,38.8,1.0,0.0,2.0,0.678,32.858,14.136
2025-02-15 13:50:03.360,234.94,0.013,50.0,24.6,1.0,0.0,3.0,0.657,32.858,14.136
2025-02-15 13:50:04.586,234.95,0.013,50.0,30.7,2.0,0.0,3.0,0.669,32.858,14.136
2025-02-15 13:50:06.810,234.96,0.013,49.99,30.4,2.0,0.0,3.0,0.66,32.858,14.136
2025-02-15 13:50:07.042,235.03,0.019,49.99,32.6,2.0,0.0,4.0,0.606,32.858,14.136
2025-02-15 13:50:08.266,235.03,0.018,49.99,33.2,2.0,0.0,4.0,0.619,32.858,14.136
2025-02-15 13:50:09.489,234.98,0.019,49.99,34.4,2.0,0.0,4.0,0.599,32.858,14.136
2025-02-15 13:50:11.723,235.07,0.018,49.99,30.9,2.0,0.0,4.0,0.611,32.858,14.136
2025-02-15 13:50:12.954,235.07,0.019,49.99,43.2,2.0,0.0,4.0,0.606,32.858,14.136
2025-02-15 13:50:13.177,234.96,0.019,49.98,42.7,2.0,0.0,4.0,0.611,32.858,14.136
2025-02-15 13:50:14.400,234.97,0.018,49.98,32.1,2.0,0.0,4.0,0.614,32.858,14.136
2025-02-15 13:50:16.625,234.76,0.019,49.98,27.9,2.0,0.0,4.0,0.615,32.858,14.136
2025-02-15 13:50:17.868,234.76,0.018,49.98,38.4,2.0,0.0,4.0,0.606,32.858,14.136
2025-02-15 13:50:18.096,234.66,0.017,49.97,33.7,2.0,0.0,4.0,0.622,32.858,14.136
2025-02-15 13:50:19.319,234.64,0.019,49.97,39.7,2.0,0.0,4.0,0.608,32.858,14.136
2025-02-15 13:50:20.544,234.73,0.019,49.97,34.4,2.0,0.0,4.0,0.608,32.858,14.136
2025-02-15 13:50:22.768,234.77,0.019,49.97,33.5,2.0,0.0,4.0,0.62,32.858,14.136
2025-02-15 13:50:23.999,234.83,0.015,49.97,37.6,2.0,0.0,3.0,0.632,32.858,14.136
2025-02-15 13:50:24.223,234.98,0.017,49.97,34.4,2.0,0.0,4.0,0.618,32.858,14.136
