Timestamp,Voltage (V),Current (A),Frequency (Hz),Phase (deg),Active Power (W),Reactive Power (VAR),Apparent Power (VA),Power Factor (PF),Total Energy (kWh),Resettable Energy (kWh)
2025-02-11 16:01:41.388,235.81,0.013,50.08,38.1,1.0,0.0,3.0,0.603,32.809,14.116
2025-02-11 16:01:42.613,235.76,0.013,50.08,46.7,1.0,0.0,3.0,0.603,32.809,14.116
2025-02-11 16:01:43.837,235.7,0.014,50.08,40.6,1.0,0.0,3.0,0.581,32.809,14.116
2025-02-11 16:01:44.069,235.65,0.014,50.08,40.2,1.0,0.0,3.0,0.579,32.809,14.116
2025-02-11 16:01:46.294,235.65,0.015,50.08,39.9,2.0,0.0,3.0,0.573,32.809,14.116
2025-02-11 16:01:47.538,235.55,0.014,50.08,37.0,1.0,0.0,3.0,0.576,32.809,14.116
2025-02-11 16:01:48.761,235.59,0.014,50.08,41.1,1.0,0.0,3.0,0.58,32.809,14.116
2025-02-11 16:01:49.985,235.49,0.014,50.07,33.3,1.0,0.0,3.0,0.578,32.809,14.116
2025-02-11 16:01:51.217,235.34,0.014,50.07,37.6,1.0,0.0,3.0,0.582,32.809,14.116
2025-02-11 16:01:52.461,235.39,0.014,50.07,39.1,1.0,0.0,3.0,0.58,32.809,14.116
2025-02-11 16:01:53.686,235.48,0.014,50.07,40.7,1.0,0.0,3.0,0.579,32.809,14.116
2025-02-11 16:01:54.911,235.65,0.014,50.07,36.0,1.0,0.0,3.0,0.584,32.809,14.116
2025-02-11 16:01:55.142,235.71,0.013,50.07,34.8,1.0,0.0,3.0,0.603,32.809,14.116
2025-02-11 16:01:57.366,235.5,0.013,50.07,29.5,1.0,0.0,3.0,0.604,32.809,14.116
2025-02-11 16:01:58.610,235.55,0.013,50.07,34.2,1.0,0.0,3.0,0.602,32.809,14.116
2025-02-11 16:01:59.833,235.57,0.013,50.06,37.4,1.0,0.0,3.0,0.606,32.809,14.116
2025-02-11 16:02:00.066,235.74,0.013,50.06,37.7,1.0,0.0,3.0,0.606,32.809,14.116
2025-02-11 16:02:02.289,235.58,0.014,50.06,49.3,2.0,0.0,3.0,0.596,32.809,14.116
2025-02-11 16:02:03.533,235.4,0.015,50.06,42.0,2.0,0.0,3.0,0.58,32.809,14.116
2025-02-11 16:02:04.757,235.44,0.015,50.06,46.0,2.0,0.0,3.0,0.59,32.809,14.116
2025-02-11 16:02:05.979,235.42,0.015,50.06,40.4,2.0,0.0,3.0,0.588,32.809,14.116
2025-02-11 16:02:07.210,235.38,0.015,50.05,36.2,2.0,0.0,3.0,0.587,32.809,14.116
2025-02-11 16:02:08.433,235.43,0.015,50.05,31.6,2.0,0.0,3.0,0.602,32.809,14.116
2025-02-11 16:02:09.676,235.43,0.015,50.05,35.3,2.0,0.0,3.0,0.584,32.809,14.116
2025-02-11 16:02:10.901,235.58,0.015,50.04,29.7,2.0,0.0,3.0,0.579,32.809,14.116
2025-02-11 16:02:11.132,235.53,0.015,50.04,35.5,2.0,0.0,3.0,0.588,32.809,14.116
2025-02-11 16:02:13.355,235.41,0.013,50.03,38.6,1.0,0.0,3.0,0.605,32.809,14.116
2025-02-11 16:02:14.598,235.31,0.014,50.02,38.8,2.0,0.0,3.0,0.605,32.809,14.116
2025-02-11 16:02:15.822,235.24,0.014,50.02,32.1,2.0,0.0,3.0,0.597,32.809,14.116
2025-02-11 16:02:16.055,235.35,0.014,50.02,39.3,2.0,0.0,3.0,0.598,32.809,14.116
2025-02-11 16:02:18.278,235.12,0.014,50.01,28.3,2.0,0.0,3.0,0.603,32.809,14.116
2025-02-11 16:02:19.501,235.11,0.014,50.01,39.7,2.0,0.0,3.0,0.599,32.809,14.116
2025-02-11 16:02:20.747,235.09,0.014,50.0,36.9,2.0,0.0,3.0,0.597,32.809,14.116
2025-02-11 16:02:21.970,235.08,0.014,50.0,30.5,2.0,0.0,3.0,0.617,32.809,14.116
2025-02-11 16:02:23.201,235.4,0.013,50.01,40.9,1.0,0.0,3.0,0.627,32.809,14.116
2025-02-11 16:02:24.424,235.48,0.014,50.01,38.8,2.0,0.0,3.0,0.618,32.809,14.116
2025-02-11 16:02:25.648,235.38,0.014,50.01,41.3,2.0,0.0,3.0,0.613,32.809,14.116
2025-02-11 16:02:26.891,235.31,0.014,50.01,45.7,2.0,0.0,3.0,0.619,32.809,14.116
2025-02-11 16:02:27.122,235.43,0.013,50.01,41.4,1.0,0.0,3.0,0.628,32.809,14.116
2025-02-11 16:02:29.346,235.3,0.013,50.01,47.8,1.0,0.0,3.0,0.627,32.809,14.116
2025-02-11 16:02:30.569,235.29,0.013,50.02,32.5,1.0,0.0,3.0,0.629,32.809,14.116
2025-02-11 16:02:31.813,235.33,0.014,50.02,36.2,2.0,0.0,3.0,0.612,32.809,14.116
2025-02-11 16:02:32.044,235.33,0.014,50.02,45.5,2.0,0.0,3.0,0.621,32.809,14.116
2025-02-11 16:02:34.270,235.18,0.013,50.02,44.4,1.0,0.0,3.0,0.64,32.809,14.116
2025-02-11 16:02:35.493,235.07,0.014,50.02,38.3,2.0,0.0,3.0,0.616,32.809,14.116
2025-02-11 16:02:36.717,235.11,0.013,50.02,46.2,1.0,0.0,3.0,0.627,32.809,14.116
2025-02-11 16:02:37.963,235.21,0.013,50.02,40.4,1.0,0.0,3.0,0.632,32.809,14.116
2025-02-11 16:02:38.194,235.21,0.014,50.02,36.0,2.0,0.0,3.0,0.617,32.809,14.116
2025-02-11 16:02:40.418,235.19,0.013,50.03,41.4,1.0,0.0,3.0,0.625,32.809,14.116
2025-02-11 16:02:41.642,235.24,0.013,50.03,44.6,1.0,0.0,3.0,0.63,32.809,14.116
2025-02-11 16:02:42.886,235.1,0.013,50.03,40.7,1.0,0.0,3.0,0.629,32.809,14.116
2025-02-11 16:02:43.118,235.03,0.014,50.03,37.0,2.0,0.0,3.0,0.621,32.809,14.116
2025-02-11 16:02:45.342,235.1,0.013,50.03,40.0,1.0,0.0,3.0,0.625,32.809,14.116
2025-02-11 16:02:46.564,235.16,0.013,50.03,40.0,1.0,0.0,3.0,0.623,32.809,14.116
2025-02-11 16:02:47.788,235.02,0.013,50.03,41.4,1.0,0.0,3.0,0.627,32.809,14.116
2025-02-11 16:02:48.041,235.1,0.013,50.03,34.8,1.0,0.0,3.0,0.628,32.809,14.116
2025-02-11 16:02:50.264,235.12,0.013,50.03,37.4,1.0,0.0,3.0,0.626,32.809,14.116
2025-02-11 16:02:51.487,235.2,0.014,50.03,27.4,2.0,0.0,3.0,0.618,32.809,14.116
2025-02-11 16:02:52.711,235.28,0.014,50.03,30.0,2.0,0.0,3.0,0.619,32.809,14.116
2025-02-11 16:02:53.945,235.35,0.014,50.03,42.3,2.0,0.0,3.0,0.594,32.809,14.116
2025-02-11 16:02:54.176,235.3,0.013,50.03,34.8,1.0,0.0,3.0,0.63,32.809,14.116
2025-02-11 16:02:56.400,235.29,0.014,50.03,34.2,2.0,0.0,3.0,0.597,32.809,14.116
2025-02-11 16:02:57.623,235.27,0.014,50.03,30.9,2.0,0.0,3.0,0.594,32.809,14.116
2025-02-11 16:02:58.848,235.8,0.013,50.03,32.8,1.0,0.0,3.0,0.607,32.809,14.116
2025-02-11 16:02:59.100,235.97,0.014,50.03,40.0,2.0,0.0,3.0,0.596,32.809,14.116
2025-02-11 16:03:01.323,236.04,0.014,50.04,43.7,2.0,0.0,3.0,0.6,32.809,14.116
2025-02-11 16:03:02.547,235.99,0.014,50.03,35.3,2.0,0.0,3.0,0.594,32.809,14.116
2025-02-11 16:03:03.770,235.95,0.014,50.03,41.3,2.0,0.0,3.0,0.595,32.809,14.116
2025-02-11 16:03:04.993,235.91,0.014,50.03,44.1,1.0,0.0,3.0,0.599,32.809,14.116
2025-02-11 16:03:06.244,235.85,0.013,50.03,33.7,1.0,0.0,3.0,0.602,32.809,14.116
2025-02-11 16:03:07.468,235.82,0.013,50.02,32.1,1.0,0.0,3.0,0.603,32.809,14.116
2025-02-11 16:03:08.691,235.75,0.014,50.02,37.0,2.0,0.0,3.0,0.595,32.809,14.116
2025-02-11 16:03:09.915,235.7,0.014,50.02,46.4,1.0,0.0,3.0,0.601,32.809,14.116
2025-02-11 16:03:10.168,235.77,0.014,50.02,44.1,2.0,0.0,3.0,0.595,32.809,14.116
2025-02-11 16:03:12.391,235.79,0.014,50.01,39.9,2.0,0.0,3.0,0.594,32.809,14.116
2025-02-11 16:03:13.613,235.63,0.013,50.01,36.9,1.0,0.0,3.0,0.603,32.809,14.116
2025-02-11 16:03:14.836,235.48,0.013,50.0,42.1,1.0,0.0,3.0,0.605,32.809,14.116
2025-02-11 16:03:15.071,235.64,0.014,50.0,44.6,2.0,0.0,3.0,0.595,32.809,14.116
2025-02-11 16:03:17.299,235.63,0.014,50.0,44.2,1.0,0.0,3.0,0.596,32.809,14.116
2025-02-11 16:03:18.522,235.56,0.014,50.0,41.1,2.0,0.0,3.0,0.597,32.809,14.116
2025-02-11 16:03:19.745,235.47,0.013,50.0,45.1,1.0,0.0,3.0,0.605,32.809,14.116
2025-02-11 16:03:20.969,235.56,0.013,50.0,41.4,1.0,0.0,3.0,0.601,32.809,14.116
2025-02-11 16:03:21.200,235.72,0.014,50.0,40.7,2.0,0.0,3.0,0.601,32.809,14.116
2025-02-11 16:03:23.423,235.89,0.014,50.0,43.5,2.0,0.0,3.0,0.599,32.809,14.116
2025-02-11 16:03:24.647,235.99,0.014,50.01,43.2,2.0,0.0,3.0,0.594,32.809,14.116
2025-02-11 16:03:25.871,236.01,0.014,50.0,39.9,2.0,0.0,3.0,0.6,32.809,14.116
2025-02-11 16:03:26.123,236.1,0.014,50.0,41.1,2.0,0.0,3.0,0.593,32.809,14.116
2025-02-11 16:03:28.346,235.94,0.013,50.0,38.4,1.0,0.0,3.0,0.601,32.809,14.116
2025-02-11 16:03:29.570,236.17,0.013,50.0,36.5,1.0,0.0,3.0,0.604,32.809,14.116
2025-02-11 16:03:30.793,236.3,0.014,50.01,37.4,2.0,0.0,3.0,0.615,32.809,14.116
2025-02-11 16:03:31.024,236.3,0.013,50.01,37.9,1.0,0.0,3.0,0.619,32.809,14.116
2025-02-11 16:03:33.268,236.19,0.013,50.02,35.8,1.0,0.0,3.0,0.631,32.809,14.116
2025-02-11 16:03:34.491,236.18,0.013,50.01,36.9,1.0,0.0,3.0,0.625,32.809,14.116
2025-02-11 16:03:35.714,236.06,0.013,50.02,42.8,1.0,0.0,3.0,0.627,32.809,14.116
2025-02-11 16:03:36.938,236.09,0.014,50.02,34.2,2.0,0.0,3.0,0.599,32.809,14.116
2025-02-11 16:03:37.169,236.09,0.013,50.01,37.4,1.0,0.0,3.0,0.627,32.809,14.116
2025-02-11 16:03:39.393,236.16,0.013,50.02,39.3,1.0,0.0,3.0,0.627,32.809,14.116
