Timestamp,Voltage (V),Current (A),Frequency (Hz),Phase (deg),Active Power (W),Reactive Power (VAR),Apparent Power (VA),Power Factor (PF),Total Energy (kWh),Resettable Energy (kWh)
2025-02-15 15:57:18.452,235.76,0.012,50.03,33.2,1.0,0.0,2.0,0.649,32.863,14.137
2025-02-15 15:57:19.676,235.79,0.012,50.04,28.8,1.0,0.0,2.0,0.647,32.863,14.137
2025-02-15 15:57:20.901,235.73,0.012,50.04,30.2,1.0,0.0,2.0,0.649,32.863,14.137
2025-02-15 15:57:22.133,235.81,0.012,50.04,28.3,1.0,0.0,2.0,0.658,32.863,14.137
2025-02-15 15:57:23.357,235.78,0.012,50.04,33.0,1.0,0.0,2.0,0.653,32.863,14.137
2025-02-15 15:57:24.583,235.78,0.012,50.04,35.6,1.0,0.0,2.0,0.671,32.863,14.137
2025-02-15 15:57:25.829,235.78,0.012,50.04,35.5,1.0,0.0,2.0,0.647,32.863,14.137
2025-02-15 15:57:27.054,235.81,0.012,50.04,30.9,1.0,0.0,2.0,0.648,32.863,14.137
2025-02-15 15:57:28.286,235.81,0.012,50.04,37.4,1.0,0.0,2.0,0.649,32.863,14.137
2025-02-15 15:57:29.510,235.77,0.012,50.04,32.6,1.0,0.0,2.0,0.67,32.863,14.137
2025-02-15 15:57:30.734,235.73,0.012,50.04,41.1,1.0,0.0,2.0,0.65,32.863,14.137
2025-02-15 15:57:32.959,235.74,0.013,50.04,41.1,2.0,0.0,3.0,0.636,32.863,14.137
2025-02-15 15:57:33.192,235.7,0.012,50.04,27.2,1.0,0.0,2.0,0.648,32.863,14.137
2025-02-15 15:57:34.416,235.65,0.012,50.04,33.3,1.0,0.0,2.0,0.649,32.863,14.137
2025-02-15 15:57:35.642,235.65,0.013,50.04,33.9,2.0,0.0,3.0,0.654,32.863,14.137
2025-02-15 15:57:36.888,235.76,0.014,50.04,38.8,2.0,0.0,3.0,0.635,32.863,14.137
2025-02-15 15:57:38.119,235.81,0.014,50.04,31.8,2.0,0.0,3.0,0.643,32.863,14.137
2025-02-15 15:57:39.345,235.79,0.015,50.04,30.4,2.0,0.0,3.0,0.633,32.863,14.137
2025-02-15 15:57:40.569,235.83,0.017,50.04,30.9,2.0,0.0,4.0,0.633,32.863,14.137
2025-02-15 15:57:41.794,235.82,0.018,50.04,30.7,2.0,0.0,4.0,0.632,32.863,14.137
2025-02-15 15:57:43.018,235.85,0.018,50.04,34.8,2.0,0.0,4.0,0.616,32.863,14.137
2025-02-15 15:57:44.249,235.86,0.017,50.05,27.2,2.0,0.0,4.0,0.636,32.863,14.137
2025-02-15 15:57:45.473,235.85,0.013,50.05,38.4,2.0,0.0,3.0,0.638,32.863,14.137
2025-02-15 15:57:46.700,235.79,0.012,50.05,39.1,1.0,0.0,2.0,0.655,32.863,14.137
2025-02-15 15:57:47.924,235.77,0.012,50.05,40.7,1.0,0.0,2.0,0.65,32.863,14.137
2025-02-15 15:57:49.157,235.78,0.012,50.05,40.0,1.0,0.0,2.0,0.647,32.863,14.137
2025-02-15 15:57:50.381,235.91,0.012,50.04,34.1,1.0,0.0,2.0,0.65,32.863,14.137
2025-02-15 15:57:51.606,235.94,0.012,50.05,39.5,1.0,0.0,2.0,0.643,32.863,14.137
2025-02-15 15:57:52.852,235.94,0.012,50.05,35.1,1.0,0.0,2.0,0.638,32.863,14.137
2025-02-15 15:57:54.084,235.9,0.012,50.04,30.0,1.0,0.0,2.0,0.65,32.863,14.137
2025-02-15 15:57:55.308,235.96,0.012,50.05,22.5,1.0,0.0,2.0,0.641,32.863,14.137
2025-02-15 15:57:56.532,235.99,0.012,50.04,37.9,1.0,0.0,2.0,0.641,32.863,14.137
2025-02-15 15:57:57.758,236.01,0.012,50.04,32.5,1.0,0.0,2.0,0.642,32.863,14.137
2025-02-15 15:57:59.982,236.0,0.012,50.04,29.1,1.0,0.0,2.0,0.64,32.863,14.137
2025-02-15 15:58:00.214,236.1,0.012,50.04,27.9,1.0,0.0,2.0,0.64,32.863,14.137
2025-02-15 15:58:01.438,235.93,0.012,50.04,22.8,1.0,0.0,2.0,0.647,32.863,14.137
2025-02-15 15:58:02.662,235.88,0.012,50.04,29.3,1.0,0.0,2.0,0.649,32.863,14.137
2025-02-15 15:58:03.887,235.82,0.012,50.03,39.3,1.0,0.0,2.0,0.648,32.863,14.137
2025-02-15 15:58:05.119,235.83,0.012,50.03,40.4,1.0,0.0,2.0,0.651,32.863,14.137
2025-02-15 15:58:06.344,235.76,0.012,50.02,38.1,1.0,0.0,2.0,0.653,32.863,14.137
2025-02-15 15:58:07.568,235.72,0.012,50.02,41.1,1.0,0.0,2.0,0.648,32.863,14.137
2025-02-15 15:58:08.812,235.71,0.012,50.01,41.6,1.0,0.0,2.0,0.65,32.863,14.137
