Timestamp,Voltage (V),Current (A),Frequency (Hz),Phase (deg),Active Power (W),Reactive Power (VAR),Apparent Power (VA),Power Factor (PF),Total Energy (kWh),Resettable Energy (kWh)
2025-02-12 13:53:35.897,234.27,0.013,50.01,37.2,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:53:36.122,234.23,0.013,50.01,41.4,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:53:37.368,234.1,0.013,50.01,43.9,1.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:53:39.602,233.97,0.013,50.01,38.6,1.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:53:40.826,233.87,0.015,50.0,40.0,2.0,0.0,3.0,0.61,32.826,14.124
2025-02-12 13:53:41.050,233.87,0.015,50.01,37.9,2.0,0.0,3.0,0.603,32.826,14.124
2025-02-12 13:53:42.275,233.92,0.016,50.01,43.5,2.0,0.0,3.0,0.576,32.826,14.124
2025-02-12 13:53:44.508,233.95,0.015,50.01,45.7,2.0,0.0,3.0,0.601,32.826,14.124
2025-02-12 13:53:45.732,233.87,0.013,50.01,49.0,1.0,0.0,3.0,0.602,32.826,14.124
2025-02-12 13:53:46.957,233.96,0.014,50.01,38.8,1.0,0.0,3.0,0.591,32.826,14.124
2025-02-12 13:53:47.181,233.85,0.014,50.01,48.3,1.0,0.0,3.0,0.61,32.826,14.124
2025-02-12 13:53:48.434,233.76,0.013,50.01,49.0,1.0,0.0,3.0,0.603,32.826,14.124
2025-02-12 13:53:50.658,233.96,0.013,50.01,45.0,1.0,0.0,3.0,0.603,32.826,14.124
2025-02-12 13:53:51.881,233.95,0.015,50.0,50.6,2.0,0.0,3.0,0.593,32.826,14.124
2025-02-12 13:53:52.105,233.9,0.014,50.0,47.4,2.0,0.0,3.0,0.622,32.826,14.124
2025-02-12 13:53:53.350,233.85,0.014,50.0,51.5,2.0,0.0,3.0,0.623,32.826,14.124
2025-02-12 13:53:55.582,233.76,0.015,50.0,40.9,2.0,0.0,3.0,0.608,32.826,14.124
2025-02-12 13:53:56.806,233.72,0.014,50.0,50.4,2.0,0.0,3.0,0.619,32.826,14.124
2025-02-12 13:53:57.030,233.66,0.015,50.0,47.6,2.0,0.0,3.0,0.617,32.826,14.124
2025-02-12 13:53:58.254,233.66,0.014,49.99,44.8,2.0,0.0,3.0,0.623,32.826,14.124
2025-02-12 13:54:00.509,233.71,0.014,49.99,49.3,2.0,0.0,3.0,0.607,32.826,14.124
2025-02-12 13:54:01.733,233.85,0.015,49.99,46.0,2.0,0.0,3.0,0.611,32.826,14.124
2025-02-12 13:54:02.957,233.9,0.014,50.0,36.5,2.0,0.0,3.0,0.607,32.826,14.124
2025-02-12 13:54:03.181,233.93,0.014,50.0,42.3,2.0,0.0,3.0,0.615,32.826,14.124
2025-02-12 13:54:04.435,234.03,0.014,50.0,44.8,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:54:06.660,234.11,0.014,50.0,52.7,2.0,0.0,3.0,0.619,32.826,14.124
2025-02-12 13:54:07.883,234.15,0.014,50.0,39.1,2.0,0.0,3.0,0.617,32.826,14.124
2025-02-12 13:54:08.107,233.99,0.014,50.0,42.5,2.0,0.0,3.0,0.617,32.826,14.124
2025-02-12 13:54:09.351,234.02,0.014,50.0,48.1,2.0,0.0,3.0,0.609,32.826,14.124
2025-02-12 13:54:11.582,233.97,0.014,50.0,45.5,2.0,0.0,3.0,0.628,32.826,14.124
2025-02-12 13:54:12.806,233.99,0.014,50.0,43.4,2.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:54:13.030,233.93,0.013,50.0,42.8,1.0,0.0,3.0,0.63,32.826,14.124
2025-02-12 13:54:14.254,233.92,0.014,50.0,49.2,2.0,0.0,3.0,0.628,32.826,14.124
2025-02-12 13:54:16.508,233.96,0.014,50.0,50.6,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:54:17.731,233.97,0.014,50.0,45.5,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:54:18.955,233.88,0.014,50.0,44.1,2.0,0.0,3.0,0.618,32.826,14.124
2025-02-12 13:54:19.179,233.91,0.014,49.99,40.0,2.0,0.0,3.0,0.619,32.826,14.124
2025-02-12 13:54:20.433,233.89,0.014,49.99,48.5,2.0,0.0,3.0,0.623,32.826,14.124
2025-02-12 13:54:22.657,233.97,0.013,49.99,46.2,1.0,0.0,3.0,0.63,32.826,14.124
2025-02-12 13:54:23.881,233.95,0.014,49.99,49.0,2.0,0.0,3.0,0.624,32.826,14.124
2025-02-12 13:54:24.105,233.94,0.013,49.99,45.1,1.0,0.0,3.0,0.611,32.826,14.124
2025-02-12 13:54:25.349,233.87,0.014,49.99,45.5,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:54:27.581,233.76,0.013,49.99,36.0,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:54:28.804,233.73,0.013,49.99,41.1,1.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:54:29.029,233.7,0.014,49.99,45.8,2.0,0.0,3.0,0.604,32.826,14.124
2025-02-12 13:54:30.252,233.82,0.014,49.99,43.7,2.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:54:32.505,233.87,0.014,49.98,45.0,2.0,0.0,3.0,0.622,32.826,14.124
2025-02-12 13:54:33.729,233.76,0.013,49.98,45.3,1.0,0.0,3.0,0.624,32.826,14.124
2025-02-12 13:54:34.956,233.74,0.013,49.98,42.8,1.0,0.0,3.0,0.628,32.826,14.124
2025-02-12 13:54:35.179,233.75,0.014,49.98,47.6,2.0,0.0,3.0,0.606,32.826,14.124
2025-02-12 13:54:36.432,233.6,0.014,49.98,45.1,2.0,0.0,3.0,0.624,32.826,14.124
2025-02-12 13:54:38.656,233.4,0.014,49.98,48.6,2.0,0.0,3.0,0.627,32.826,14.124
2025-02-12 13:54:39.880,233.45,0.014,49.98,50.4,2.0,0.0,3.0,0.624,32.826,14.124
2025-02-12 13:54:40.103,233.61,0.014,49.98,40.7,2.0,0.0,3.0,0.623,32.826,14.124
2025-02-12 13:54:41.348,233.59,0.014,49.97,45.1,2.0,0.0,3.0,0.607,32.826,14.124
2025-02-12 13:54:43.579,233.61,0.014,49.98,45.3,2.0,0.0,3.0,0.623,32.826,14.124
2025-02-12 13:54:44.806,233.66,0.014,49.98,52.2,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:54:45.030,233.63,0.014,49.98,46.9,2.0,0.0,3.0,0.628,32.826,14.124
2025-02-12 13:54:46.255,233.72,0.014,49.99,44.2,2.0,0.0,3.0,0.628,32.826,14.124
2025-02-12 13:54:48.505,233.75,0.014,49.99,43.7,2.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:54:49.729,233.77,0.014,50.0,48.3,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:54:50.954,233.86,0.014,50.0,47.2,2.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:54:51.178,233.96,0.014,50.0,48.8,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:54:52.441,234.05,0.013,50.0,46.2,1.0,0.0,3.0,0.628,32.826,14.124
2025-02-12 13:54:54.665,234.16,0.013,50.01,44.1,1.0,0.0,3.0,0.628,32.826,14.124
2025-02-12 13:54:55.889,234.06,0.014,50.01,44.2,2.0,0.0,3.0,0.617,32.826,14.124
2025-02-12 13:54:56.113,234.01,0.014,50.01,42.8,2.0,0.0,3.0,0.622,32.826,14.124
2025-02-12 13:54:57.357,233.9,0.013,50.01,42.5,1.0,0.0,3.0,0.628,32.826,14.124
2025-02-12 13:54:59.591,233.87,0.014,50.02,40.0,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:55:00.816,233.78,0.013,50.02,42.5,1.0,0.0,3.0,0.63,32.826,14.124
2025-02-12 13:55:01.040,233.69,0.013,50.01,43.2,1.0,0.0,3.0,0.63,32.826,14.124
2025-02-12 13:55:02.264,233.68,0.013,50.01,42.3,1.0,0.0,3.0,0.629,32.826,14.124
2025-02-12 13:55:04.513,233.64,0.013,50.0,36.9,1.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:55:05.737,233.63,0.013,50.0,46.7,1.0,0.0,3.0,0.628,32.826,14.124
2025-02-12 13:55:06.961,233.72,0.013,50.0,46.0,1.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:55:07.185,233.64,0.013,50.0,44.2,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:55:08.440,233.67,0.014,50.0,37.9,2.0,0.0,3.0,0.624,32.826,14.124
2025-02-12 13:55:10.668,233.65,0.013,49.99,47.9,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:55:11.893,233.74,0.014,49.99,47.4,2.0,0.0,3.0,0.616,32.826,14.124
2025-02-12 13:55:12.118,233.81,0.014,49.99,39.0,2.0,0.0,3.0,0.618,32.826,14.124
2025-02-12 13:55:13.384,233.86,0.014,49.99,40.4,2.0,0.0,3.0,0.624,32.826,14.124
2025-02-12 13:55:15.616,233.81,0.013,49.99,42.8,1.0,0.0,3.0,0.629,32.826,14.124
2025-02-12 13:55:16.840,233.86,0.014,49.98,47.8,2.0,0.0,3.0,0.622,32.826,14.124
2025-02-12 13:55:17.064,233.86,0.013,49.98,49.2,1.0,0.0,3.0,0.63,32.826,14.124
2025-02-12 13:55:18.289,233.81,0.014,49.98,45.3,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:55:20.542,233.81,0.013,49.97,43.5,1.0,0.0,3.0,0.628,32.826,14.124
2025-02-12 13:55:21.767,233.75,0.014,49.97,49.7,2.0,0.0,3.0,0.622,32.826,14.124
2025-02-12 13:55:22.991,233.73,0.014,49.97,39.9,2.0,0.0,3.0,0.621,32.826,14.124
2025-02-12 13:55:23.215,233.68,0.014,49.97,44.8,2.0,0.0,3.0,0.622,32.826,14.124
2025-02-12 13:55:24.449,233.69,0.014,49.97,47.4,2.0,0.0,3.0,0.622,32.826,14.124
2025-02-12 13:55:26.673,233.65,0.014,49.97,47.1,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:55:27.897,233.73,0.013,49.97,42.1,1.0,0.0,3.0,0.63,32.826,14.124
2025-02-12 13:55:28.121,233.78,0.014,49.97,46.9,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:55:29.388,233.81,0.013,49.97,40.7,1.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:55:31.621,233.86,0.014,49.97,44.6,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:55:32.845,233.74,0.014,49.97,40.6,2.0,0.0,3.0,0.627,32.826,14.124
2025-02-12 13:55:33.069,233.73,0.014,49.98,40.6,2.0,0.0,3.0,0.623,32.826,14.124
2025-02-12 13:55:34.293,233.75,0.014,49.98,29.7,2.0,0.0,3.0,0.623,32.826,14.124
2025-02-12 13:55:36.538,233.72,0.013,49.98,34.9,1.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:55:37.763,233.72,0.013,49.98,37.6,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:55:38.988,233.65,0.014,49.98,37.4,2.0,0.0,3.0,0.602,32.826,14.124
2025-02-12 13:55:39.213,233.7,0.013,49.98,39.7,1.0,0.0,3.0,0.61,32.826,14.124
2025-02-12 13:55:40.446,233.55,0.014,49.98,40.0,2.0,0.0,3.0,0.621,32.826,14.124
2025-02-12 13:55:42.670,233.55,0.013,49.98,40.9,1.0,0.0,3.0,0.628,32.826,14.124
2025-02-12 13:55:43.895,233.53,0.014,49.98,39.9,2.0,0.0,3.0,0.622,32.826,14.124
2025-02-12 13:55:44.119,233.45,0.014,49.98,36.2,2.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:55:45.384,233.41,0.013,49.98,35.6,1.0,0.0,3.0,0.629,32.826,14.124
2025-02-12 13:55:47.617,233.57,0.014,49.99,38.6,1.0,0.0,3.0,0.611,32.826,14.124
2025-02-12 13:55:48.841,233.52,0.013,49.99,35.3,1.0,0.0,3.0,0.628,32.826,14.124
2025-02-12 13:55:49.066,233.54,0.013,49.99,32.3,1.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:55:50.290,233.51,0.013,49.99,41.3,1.0,0.0,3.0,0.62,32.826,14.124
2025-02-12 13:55:52.541,233.42,0.015,49.99,34.6,2.0,0.0,3.0,0.611,32.826,14.124
2025-02-12 13:55:53.765,233.13,0.013,49.99,36.0,1.0,0.0,3.0,0.621,32.826,14.124
2025-02-12 13:55:54.991,232.96,0.014,49.99,40.7,2.0,0.0,3.0,0.602,32.826,14.124
2025-02-12 13:55:55.215,232.92,0.014,49.99,40.6,1.0,0.0,3.0,0.609,32.826,14.124
2025-02-12 13:55:56.447,232.97,0.014,49.99,43.0,2.0,0.0,3.0,0.602,32.826,14.124
2025-02-12 13:55:58.672,233.29,0.013,49.99,39.7,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:55:59.897,233.37,0.014,49.99,33.0,2.0,0.0,3.0,0.623,32.826,14.124
2025-02-12 13:56:00.120,233.27,0.013,49.99,39.1,1.0,0.0,3.0,0.626,32.826,14.124
2025-02-12 13:56:01.387,233.29,0.014,50.0,42.0,2.0,0.0,3.0,0.627,32.826,14.124
2025-02-12 13:56:03.620,233.5,0.013,50.0,41.1,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:56:04.846,233.49,0.014,50.01,37.7,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:56:05.069,233.41,0.014,50.01,38.3,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:56:06.294,233.49,0.014,50.01,36.3,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:56:08.532,233.58,0.013,50.01,34.2,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:56:09.756,233.51,0.014,50.02,36.2,2.0,0.0,3.0,0.623,32.826,14.124
2025-02-12 13:56:10.981,233.53,0.013,50.02,33.0,1.0,0.0,3.0,0.624,32.826,14.124
2025-02-12 13:56:11.206,233.51,0.014,50.02,45.0,2.0,0.0,3.0,0.603,32.826,14.124
2025-02-12 13:56:12.439,233.46,0.014,50.02,33.3,1.0,0.0,3.0,0.61,32.826,14.124
2025-02-12 13:56:14.663,233.44,0.014,50.03,35.3,2.0,0.0,3.0,0.605,32.826,14.124
2025-02-12 13:56:15.887,233.32,0.014,50.03,36.0,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:56:16.111,233.28,0.014,50.03,39.1,2.0,0.0,3.0,0.6,32.826,14.124
2025-02-12 13:56:17.378,233.36,0.014,50.03,38.3,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:56:19.611,233.5,0.014,50.03,30.2,2.0,0.0,3.0,0.605,32.826,14.124
2025-02-12 13:56:20.835,233.52,0.013,50.03,38.1,1.0,0.0,3.0,0.629,32.826,14.124
2025-02-12 13:56:21.060,233.64,0.014,50.03,46.9,2.0,0.0,3.0,0.605,32.826,14.124
2025-02-12 13:56:22.283,233.65,0.013,50.03,49.3,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:56:24.529,233.61,0.013,50.03,46.7,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:56:25.753,233.68,0.014,50.03,47.2,2.0,0.0,3.0,0.602,32.826,14.124
2025-02-12 13:56:26.978,233.66,0.014,50.03,49.5,2.0,0.0,3.0,0.608,32.826,14.124
2025-02-12 13:56:27.202,233.73,0.014,50.03,47.9,1.0,0.0,3.0,0.616,32.826,14.124
2025-02-12 13:56:28.435,233.67,0.013,50.02,42.3,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:56:30.660,233.8,0.013,50.02,46.2,1.0,0.0,3.0,0.63,32.826,14.124
2025-02-12 13:56:31.884,233.78,0.014,50.02,39.3,2.0,0.0,3.0,0.624,32.826,14.124
2025-02-12 13:56:32.108,233.75,0.013,50.02,46.5,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:56:33.375,233.62,0.013,50.02,49.3,1.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:56:35.607,233.63,0.014,50.02,46.4,2.0,0.0,3.0,0.624,32.826,14.124
2025-02-12 13:56:36.833,233.75,0.014,50.02,48.8,2.0,0.0,3.0,0.625,32.826,14.124
2025-02-12 13:56:37.057,233.83,0.014,50.02,47.4,1.0,0.0,3.0,0.616,32.826,14.124
2025-02-12 13:56:38.282,233.81,0.014,50.02,46.7,2.0,0.0,3.0,0.622,32.826,14.124
2025-02-12 13:56:40.527,233.93,0.013,50.02,44.4,1.0,0.0,3.0,0.625,32.826,14.124
