Timestamp,Voltage (V),Current (A),Frequency (Hz),Phase (deg),Active Power (W),Reactive Power (VAR),Apparent Power (VA),Power Factor (PF),Total Energy (kWh),Resettable Energy (kWh)
2025-02-14 14:09:02.144,234.35,0.013,49.99,39.0,1.0,0.0,3.0,0.62,32.854,14.135
2025-02-14 14:09:03.370,234.32,0.013,49.99,35.8,1.0,0.0,3.0,0.623,32.854,14.135
2025-02-14 14:09:04.624,234.27,0.013,49.99,35.6,1.0,0.0,3.0,0.62,32.854,14.135
2025-02-14 14:09:05.847,234.29,0.012,49.99,42.5,1.0,0.0,2.0,0.652,32.854,14.135
2025-02-14 14:09:07.074,234.42,0.013,49.99,31.6,1.0,0.0,3.0,0.621,32.854,14.135
2025-02-14 14:09:08.297,234.46,0.013,49.99,33.7,1.0,0.0,3.0,0.623,32.854,14.135
2025-02-14 14:09:09.530,234.58,0.013,49.99,35.1,1.0,0.0,3.0,0.623,32.854,14.135
2025-02-14 14:09:10.776,234.57,0.013,49.99,32.8,1.0,0.0,3.0,0.624,32.854,14.135
2025-02-14 14:09:11.999,234.69,0.014,49.99,40.7,2.0,0.0,3.0,0.613,32.854,14.135
2025-02-14 14:09:13.223,234.75,0.014,50.0,30.7,2.0,0.0,3.0,0.612,32.854,14.135
2025-02-14 14:09:14.447,234.76,0.013,50.0,38.8,1.0,0.0,3.0,0.624,32.854,14.135
2025-02-14 14:09:15.678,234.78,0.014,50.0,36.2,2.0,0.0,3.0,0.614,32.854,14.135
2025-02-14 14:09:16.922,234.67,0.014,50.0,34.2,2.0,0.0,3.0,0.604,32.854,14.135
2025-02-14 14:09:18.148,234.55,0.014,50.0,34.2,2.0,0.0,3.0,0.613,32.854,14.135
2025-02-14 14:09:19.372,234.51,0.014,50.0,31.2,2.0,0.0,3.0,0.606,32.854,14.135
2025-02-14 14:09:20.603,234.6,0.014,50.0,36.5,2.0,0.0,3.0,0.613,32.854,14.135
2025-02-14 14:09:21.847,234.57,0.014,50.0,33.5,2.0,0.0,3.0,0.621,32.854,14.135
2025-02-14 14:09:23.072,234.71,0.014,50.0,30.5,2.0,0.0,3.0,0.615,32.854,14.135
2025-02-14 14:09:24.296,234.74,0.013,50.0,28.6,1.0,0.0,3.0,0.621,32.854,14.135
