UTC,Voltage (V),Current (A),Active Power (W),Computed Power (W),Frequency (Hz),Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1.74056E+12,232,0.015,2,2.067,49.96,3,0.594,32921,32921,16304.49295
1.74056E+12,232,0.015,2,2.067,49.96,3,0.594,32921,32921,32778.26309
1.74056E+12,232,0.015,2,2.067,49.96,3,0.594,32921,32921,16878.36647
1.74056E+12,232,0.015,2,2.067,49.96,3,0.594,32921,32921,16420.36438
1.74056E+12,232,0.015,2,2.067,49.96,3,0.594,32921,32921,16042.23251
1.74056E+12,232,0.015,2,2.067,49.96,3,0.594,32921,32921,16216.27808
1.74056E+12,232,0.015,2,2.067,49.96,3,0.594,32921,32921,16157.86552
1.74056E+12,232,0.015,2,2.067,49.96,3,0.594,32921,32921,16782.99904
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,21247.62535
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15896.79718
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16507.38716
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16399.14513
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15864.61067
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15988.82675
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15988.1115
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16270.39909
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16169.30962
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16212.46338
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15580.89256
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15831.94733
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15712.49962
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15720.12901
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16159.77287
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15894.41299
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16255.85556
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15625.23842
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16353.60718
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15906.81076
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16364.0976
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15783.07152
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16163.58757
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16125.20218
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16282.79686
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15887.26044
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15965.22331
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16480.9227
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,15635.96725
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16137.59995
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16059.16023
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16812.80136
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16017.6754
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16370.5349
1.74056E+12,232,0.014,2,1.965,49.96,3,0.605,32921,32921,16402.00615
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,23962.25929
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16219.61594
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,15812.397
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16095.39986
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16173.36273
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,15949.96452
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16131.8779
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16013.62228
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16262.05444
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16502.85721
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,15958.30917
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,15835.28519
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16056.53763
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16877.17438
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16046.04721
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16039.37149
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16057.4913
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16525.03014
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,15837.43095
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16594.40994
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16502.14195
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16387.2242
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,15969.03801
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16051.53084
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16198.39668
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,15816.68854
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16047.71614
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16155.0045
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,24273.15712
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,15568.4948
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,15802.145
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,15903.4729
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16380.54848
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16310.69183
1.74056E+12,232,0.014,2,1.968,49.96,3,0.606,32921,32921,16327.61955
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,17165.89928
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16495.46623
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,15933.51364
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16381.97899
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16645.43152
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16239.16626
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,15862.70332
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16081.09474
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16487.59842
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16103.98293
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,15945.19615
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16336.44104
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16555.3093
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16432.52373
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16301.63193
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16389.13155
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,15936.13625
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,17557.621
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16339.30206
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,15983.58154
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16523.36121
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16505.47981
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16241.31203
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16082.76367
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16221.28487
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16236.54366
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,15918.49327
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16133.78525
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16331.91109
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,15957.59392
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16051.054
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16112.56599
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16151.66664
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16254.90189
1.74056E+12,232,0.014,2,1.952,49.97,3,0.601,32921,32921,16455.88875
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,15824.79477
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16497.13516
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16132.83157
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16423.46382
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16269.92226
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16331.19583
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16297.81723
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,15777.34947
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,15758.99124
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16017.19856
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16209.12552
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,15655.99442
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,15931.12946
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16183.61473
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,15830.03998
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16335.9642
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16234.15947
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16917.46712
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16108.27446
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16801.59569
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16623.97385
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16527.41432
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,15963.07755
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16233.92105
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16440.15312
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16213.17863
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16891.47949
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16072.51167
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,26948.69041
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,15691.28036
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,15954.01764
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16203.64189
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16534.56688
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,16047.95456
1.74056E+12,232,0.014,1,1.978,49.97,3,0.609,32921,32921,23386.00159
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16756.05774
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16329.05006
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16065.59753
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16057.72972
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16088.72414
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,15867.71011
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,17071.96236
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16397.4762
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16088.48572
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16082.76367
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16153.09715
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,15740.87143
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16125.20218
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16040.32516
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16099.45297
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16496.18149
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,15992.64145
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16669.98863
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,15805.48286
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16146.18301
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16068.69698
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16121.6259
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16627.31171
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16055.58395
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16254.90189
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16263.72337
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16058.6834
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16460.89554
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16417.98019
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16216.51649
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16309.0229
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16190.76729
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16274.69063
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,16133.06999
1.74056E+12,232,0.014,2,1.962,49.98,3,0.604,32921,32921,24898.29063
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16750.09727
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16282.32002
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16176.46217
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16259.19342
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16520.50018
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,15939.95094
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16098.97614
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16707.65877
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,15909.19495
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16346.93146
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,15994.5488
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16156.43501
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16124.72534
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16118.76488
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16106.12869
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,15914.67857
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16561.7466
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16527.89116
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16250.84877
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16411.78131
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16240.35835
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16345.73936
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16188.14468
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16512.63237
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16513.34763
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16175.03166
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,26887.17842
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,15928.26843
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16296.62514
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16320.94383
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16400.0988
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,15946.86508
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16032.93419
1.74056E+12,232,0.014,2,1.946,49.98,3,0.599,32921,32921,16116.38069
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16823.29178
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,15807.15179
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16522.16911
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,15959.50127
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16309.26132
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16184.56841
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16449.92828
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,15950.20294
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16701.22147
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16054.39186
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16026.25847
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,15759.7065
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,15837.90779
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16333.81844
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,15869.85588
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16087.29362
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16260.86235
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,17209.52988
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16331.43425
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16266.5844
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16218.66226
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16433.4774
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16107.5592
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16134.97734
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,15958.78601
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16188.3831
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16031.50368
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16345.50095
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16175.27008
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16264.20021
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16370.29648
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16098.97614
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16148.32878
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,16016.48331
1.74056E+12,232,0.013,1,1.9,49.98,2,0.63,32921,32921,15905.14183
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,20314.93187
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,15604.496
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,15912.77122
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,15877.24686
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16431.33163
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,15965.70015
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16118.28804
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16568.89915
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16097.06879
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16728.40118
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16225.33798
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16289.94942
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,15825.51003
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,15972.37587
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,15992.40303
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16188.3831
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,15797.13821
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16193.86673
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16034.3647
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16205.78766
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16239.16626
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16547.91832
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16219.85435
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16003.13187
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16276.12114
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16526.69907
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16179.80003
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16231.29845
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,23340.70206
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16133.06999
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16043.90144
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16062.25967
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16161.68022
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,15854.35867
1.74056E+12,232,0.013,1,1.906,49.98,2,0.632,32921,32921,16068.93539
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,15849.5903
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,15986.20415
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,16211.5097
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,16054.39186
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,15986.20415
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,16224.62273
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,16402.48299
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,16101.59874
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,16983.03223
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,16487.12158
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,16268.25333
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,15884.87625
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,15948.05717
1.74056E+12,232,0.013,1,1.903,49.98,2,0.631,32921,32921,16868.35289
