UTC,Voltage (V),Current (A),Active Power (W),Computed Power (W),Frequency (Hz),Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,15790.46249
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,15781.87943
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,16229.15268
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,15971.18378
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,16080.37949
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,16142.60674
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,16354.79927
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,16239.40468
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,16381.97899
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,16237.02049
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,16180.75371
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,16634.70268
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,15601.39656
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,17225.2655
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,16011.71494
1.74056E+12,232,0.015,2,2.039,49.96,3,0.586,32920,32919,25235.89134
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,17038.34534
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,15939.71252
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16139.50729
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16190.76729
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16110.42023
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16384.60159
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16698.83728
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16356.94504
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,15831.47049
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16584.15794
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,25188.68446
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,17199.99313
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,17178.53546
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16179.56161
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,15945.91141
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16646.14677
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16763.68713
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16097.06879
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16425.84801
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16299.48616
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,15905.85709
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,15848.39821
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,15842.43774
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,17100.09575
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16604.90036
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16845.46471
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16386.50894
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16354.08401
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16156.91185
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,30388.59367
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16446.82884
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16050.81558
1.74056E+12,232,0.015,2,2.029,49.96,3,0.583,32920,32919,16540.76576
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,22447.10922
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,17243.1469
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16272.30644
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16099.21455
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16390.56206
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,15584.46884
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16210.79445
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16347.16988
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16017.6754
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,15954.73289
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16441.82205
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16550.06409
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16624.45068
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16360.75974
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,15693.18771
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16355.03769
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16198.87352
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16186.23734
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16381.74057
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16205.0724
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16202.21138
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16738.41476
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16668.55812
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16985.65483
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16826.39122
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16964.43558
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,17130.37491
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16971.58813
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,15746.35506
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,15906.33392
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16155.0045
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,15884.87625
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,15794.03877
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,15673.16055
1.74056E+12,232,0.015,2,2.022,49.97,3,0.581,32920,32919,16764.87923
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,15954.49448
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16221.7617
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16309.73816
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16744.61365
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,15957.11708
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16120.19539
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16400.57564
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,15901.80397
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16649.48463
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,17069.81659
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16389.36996
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16737.22267
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16813.51662
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16474.72382
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,15505.31387
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,15556.81229
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,15769.48166
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16081.09474
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16062.25967
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,15842.67616
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16071.558
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16289.23416
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16029.83475
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,15939.47411
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16287.08839
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16237.02049
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16318.55965
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16351.22299
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,15761.37543
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,16199.58878
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,35176.03874
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,15639.78195
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,15762.3291
1.74056E+12,232,0.015,2,2.06,49.97,3,0.592,32920,32919,15995.26405
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,23852.58675
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15810.25124
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15531.06308
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15773.53477
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15659.09386
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15779.25682
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15400.4097
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15629.29153
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16299.00932
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16026.02005
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16087.29362
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16403.43666
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16323.80486
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15759.22966
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16442.06047
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15801.42975
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16201.25771
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15481.2336
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15984.2968
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16497.13516
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16096.11511
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15803.09868
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16382.45583
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15936.37466
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15688.89618
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16216.27808
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15944.24248
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15869.61746
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16274.45221
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16010.04601
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16180.27687
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16301.15509
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15706.30074
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,15749.93134
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,16044.6167
1.74056E+12,232,0.015,2,2.067,49.97,3,0.594,32920,32919,23656.60667
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16535.04372
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15846.72928
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16119.0033
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16018.39066
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15567.77954
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15521.76476
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15560.15015
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16381.26373
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16205.78766
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15817.88063
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16387.46262
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16326.18904
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15617.13219
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16096.83037
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16150.23613
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16314.50653
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15754.93813
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15943.2888
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16221.7617
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16249.41826
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15808.58231
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15775.2037
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15941.14304
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15805.00603
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15765.66696
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16057.01447
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16060.35233
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,15852.92816
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16212.22496
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16219.37752
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,35110.71205
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16602.03934
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16394.37675
1.74056E+12,233,0.015,2,2.107,49.98,3,0.603,32920,32919,16023.87428
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,18068.79044
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16042.47093
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16043.90144
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16297.10197
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16132.35474
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16456.84242
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16403.9135
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16346.93146
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16839.26582
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,15824.55635
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,15954.97131
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16809.4635
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,15954.01764
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16587.4958
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16492.84363
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16153.09715
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16141.89148
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16834.02061
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,15912.77122
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16264.20021
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16123.77167
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,15817.40379
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,15606.64177
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16001.70135
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16966.58134
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16726.73225
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16239.40468
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,15889.88304
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16414.64233
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16590.11841
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16731.97746
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16377.92587
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,15969.99168
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16380.54848
1.74056E+12,232,0.014,2,2.014,49.98,3,0.62,32920,32919,16319.75174
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,15984.77364
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16275.6443
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16091.34674
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16435.38475
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16030.78842
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16179.80003
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,17168.04504
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,15768.52798
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16104.9366
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16459.70345
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16227.96059
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,15576.83945
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16007.4234
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16066.78963
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16905.06935
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16725.54016
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,15919.92378
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,17334.46121
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,15837.19254
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16750.57411
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16723.63281
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16433.00056
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,15682.22046
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,15867.47169
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16089.91623
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16214.37073
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16275.40588
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,15600.91972
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,15735.14938
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16252.04086
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,35906.07643
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16824.96071
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16000.74768
1.74056E+12,233,0.013,1,1.917,49.98,2,0.633,32920,32919,16409.87396
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,23451.32828
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16134.5005
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16470.6707
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16371.72699
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16239.40468
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16725.77858
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16151.42822
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,15850.30556
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,15764.47487
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16075.61111
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16675.47226
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16735.0769
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,15878.20053
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16364.81285
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,15843.153
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16436.10001
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16034.60312
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16222.23854
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,15885.35309
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,15614.98642
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,15722.5132
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,15951.87187
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16287.08839
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16170.74013
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16790.1516
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16271.59119
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16301.39351
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16281.36635
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16883.8501
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16097.06879
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16113.99651
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16581.29692
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16273.49854
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16320.94383
1.74056E+12,233,0.013,1,1.917,49.99,2,0.633,32920,32919,16411.30447
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,15921.35429
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,16661.8824
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,16530.03693
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,16155.71976
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,16324.04327
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,15904.42657
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,15926.36108
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,16143.79883
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,16385.55527
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,15678.40576
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,15765.90538
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,15397.07184
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,15767.81273
1.74056E+12,233,0.013,1,1.908,49.99,2,0.63,32920,32919,16017.43698
