UTC_Timestamp,Download_Resolution,Download_Bitrate,Bandwidth_Estimate,FPS,Skipped_Frames,Buffer_Size,Latency_To_Broadcaster,Codecs,Protocol,Latency_Mode
1741445656737,1280x720,1280x720,750x422,65,2779,3509,10.80.,10.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741445657139,1280x720,1280x720,750x422,65,2779,3509,10.80.,10.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741445657539,1280x720,1280x720,750x422,80,2779,3509,10.73.,11.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445657939,1280x720,1280x720,750x422,80,2779,3509,10.73.,11.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445658341,1280x720,1280x720,750x422,80,2779,3509,10.73.,11.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445658742,1280x720,1280x720,750x422,37,3414,3631,10.72.,11.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445659142,1280x720,1280x720,750x422,37,3414,3631,10.72.,11.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445659544,1280x720,1280x720,750x422,57,3414,3631,10.67.,10.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741445659944,1280x720,1280x720,750x422,57,3414,3631,10.67.,10.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741445660344,1280x720,1280x720,750x422,57,3414,3631,10.67.,10.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741445660746,1280x720,1280x720,750x422,64,2888,3473,10.66.,10.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741445661150,1280x720,1280x720,750x422,64,2888,3473,10.66.,10.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741445661553,1280x720,1280x720,750x422,53,2888,3473,10.64.,10.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741445661957,1280x720,1280x720,750x422,53,2888,3473,10.64.,10.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741445662357,1280x720,1280x720,750x422,53,2888,3473,10.64.,10.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741445662758,1280x720,1280x720,750x422,68,3319,3620,10.63.,10.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741445663159,1280x720,1280x720,750x422,68,3319,3620,10.63.,10.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741445663561,1280x720,1280x720,750x422,59,3319,3620,10.53.,10.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741445663961,1280x720,1280x720,750x422,59,3319,3620,10.53.,10.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741445664362,1280x720,1280x720,750x422,59,3319,3620,10.53.,10.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741445664762,1280x720,1280x720,750x422,68,2927,3588,10.49.,10.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741445665162,1280x720,1280x720,750x422,68,2927,3588,10.49.,10.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741445665563,1280x720,1280x720,750x422,68,2927,3588,10.49.,10.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741445665965,1280x720,1280x720,750x422,49,2927,3588,10.48.,10.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741445666365,1280x720,1280x720,750x422,49,2927,3588,10.48.,10.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741445666765,1280x720,1280x720,750x422,27,3004,3136,10.27.,10.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741445667166,1280x720,1280x720,750x422,27,3004,3136,10.27.,10.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741445667566,1280x720,1280x720,750x422,45,3004,3136,10.43.,10.74.,avc1.4D401F,mp4a.40.2,Low Latency
1741445667968,1280x720,1280x720,750x422,45,3004,3136,10.43.,10.74.,avc1.4D401F,mp4a.40.2,Low Latency
1741445668368,1280x720,1280x720,750x422,45,3004,3136,10.43.,10.74.,avc1.4D401F,mp4a.40.2,Low Latency
1741445668769,1280x720,1280x720,750x422,78,3079,3555,10.40.,10.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741445669173,1280x720,1280x720,750x422,78,3079,3555,10.40.,10.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741445669573,1280x720,1280x720,750x422,76,3079,3555,10.41.,10.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741445669975,1280x720,1280x720,750x422,76,3079,3555,10.41.,10.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741445670377,1280x720,1280x720,750x422,76,3079,3555,10.41.,10.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741445670777,1280x720,1280x720,750x422,64,3543,3619,10.32.,10.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741445671178,1280x720,1280x720,750x422,64,3543,3619,10.32.,10.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741445671580,1280x720,1280x720,750x422,82,3543,3619,10.11.,10.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741445671980,1280x720,1280x720,750x422,82,3543,3619,10.11.,10.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741445672380,1280x720,1280x720,750x422,82,3543,3619,10.11.,10.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741445672781,1280x720,1280x720,750x422,82,3543,3619,10.11.,10.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741445673182,1280x720,1280x720,750x422,82,3543,3619,10.53.,10.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741445673582,1280x720,1280x720,750x422,68,2809,1939,11.67.,10.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741445673983,1280x720,1280x720,750x422,68,2809,1939,11.67.,10.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741445674384,1280x720,1280x720,750x422,68,2809,1939,11.67.,10.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741445674784,1280x720,1280x720,750x422,68,3010,3543,11.56.,11.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741445675185,1280x720,1280x720,750x422,68,3010,3543,11.56.,11.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741445675585,1280x720,1280x720,750x422,64,3010,3543,11.61.,11.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741445675986,1280x720,1280x720,750x422,64,3010,3543,11.61.,11.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741445676386,1280x720,1280x720,750x422,64,3010,3543,11.61.,11.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741445676787,1280x720,1280x720,750x422,72,3518,3618,11.60.,11.74.,avc1.4D401F,mp4a.40.2,Low Latency
1741445677187,1280x720,1280x720,750x422,72,3518,3618,11.60.,11.74.,avc1.4D401F,mp4a.40.2,Low Latency
1741445677587,1280x720,1280x720,750x422,53,3518,3618,11.58.,11.74.,avc1.4D401F,mp4a.40.2,Low Latency
1741445677989,1280x720,1280x720,750x422,53,3518,3618,11.58.,11.74.,avc1.4D401F,mp4a.40.2,Low Latency
1741445678390,1280x720,1280x720,750x422,53,3518,3618,11.58.,11.74.,avc1.4D401F,mp4a.40.2,Low Latency
1741445678790,1280x720,1280x720,750x422,64,3029,3574,11.51.,11.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741445679192,1280x720,1280x720,750x422,64,3029,3574,11.51.,11.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741445679592,1280x720,1280x720,750x422,83,3029,3574,11.49.,11.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741445679992,1280x720,1280x720,750x422,83,3029,3574,11.49.,11.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741445680393,1280x720,1280x720,750x422,83,3029,3574,11.49.,11.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741445680796,1280x720,1280x720,750x422,64,2905,3592,11.39.,11.71.,avc1.4D401F,mp4a.40.2,Low Latency
1741445681197,1280x720,1280x720,750x422,64,2905,3592,11.39.,11.71.,avc1.4D401F,mp4a.40.2,Low Latency
1741445681600,1280x720,1280x720,750x422,102,2905,3592,11.42.,11.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445682000,1280x720,1280x720,750x422,102,2905,3592,11.42.,11.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445682402,1280x720,1280x720,750x422,102,2905,3592,11.42.,11.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445682802,1280x720,1280x720,750x422,45,3100,3573,11.42.,11.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445683204,1280x720,1280x720,750x422,45,3100,3573,11.42.,11.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445683604,1280x720,1280x720,750x422,64,3100,3573,11.35.,11.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445684004,1280x720,1280x720,750x422,64,3100,3573,11.35.,11.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445684406,1280x720,1280x720,750x422,64,3100,3573,11.35.,11.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445684806,1280x720,1280x720,750x422,60,3041,3480,11.29.,11.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445685206,1280x720,1280x720,750x422,60,3041,3480,11.29.,11.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445685606,1280x720,1280x720,750x422,60,3041,3480,11.28.,11.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445686007,1280x720,1280x720,750x422,60,3041,3480,11.28.,11.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445686407,1280x720,1280x720,750x422,60,3041,3480,11.28.,11.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445686808,1280x720,1280x720,750x422,50,2980,3407,11.25.,11.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445687208,1280x720,1280x720,750x422,50,2980,3407,11.25.,11.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445687609,1280x720,1280x720,750x422,75,2980,3407,11.22.,11.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741445688009,1280x720,1280x720,750x422,75,2980,3407,11.22.,11.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741445688410,1280x720,1280x720,750x422,75,2980,3407,11.22.,11.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741445688810,1280x720,1280x720,750x422,83,3199,3578,11.17.,11.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741445689210,1280x720,1280x720,750x422,83,3199,3578,11.17.,11.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741445689611,1280x720,1280x720,750x422,94,3199,3578,11.21.,11.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741445690014,1280x720,1280x720,750x422,94,3199,3578,11.21.,11.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741445690414,1280x720,1280x720,750x422,94,3199,3578,11.21.,11.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741445690815,1280x720,1280x720,750x422,49,3081,3573,11.17.,11.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741445691218,1280x720,1280x720,750x422,49,3081,3573,11.17.,11.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741445691618,1280x720,1280x720,750x422,49,3081,3573,11.13.,11.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445692019,1280x720,1280x720,750x422,49,3081,3573,11.13.,11.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445692419,1280x720,1280x720,750x422,49,3081,3573,11.13.,11.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445692820,1280x720,1280x720,750x422,72,3109,3204,11.14.,11.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445693220,1280x720,1280x720,750x422,72,3109,3204,11.14.,11.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445693621,1280x720,1280x720,750x422,97,3109,3204,11.09.,11.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445694023,1280x720,1280x720,750x422,97,3109,3204,11.09.,11.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445694423,1280x720,1280x720,750x422,97,3109,3204,11.09.,11.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445694824,1280x720,1280x720,750x422,79,3179,3586,11.01.,11.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445695224,1280x720,1280x720,750x422,79,3179,3586,11.01.,11.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445695626,1280x720,1280x720,750x422,83,3179,3586,11.04.,11.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445696026,1280x720,1280x720,750x422,83,3179,3586,11.04.,11.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445696426,1280x720,1280x720,750x422,83,3179,3586,11.04.,11.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445696826,1280x720,1280x720,750x422,53,3075,3590,10.95.,11.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445697229,1280x720,1280x720,750x422,53,3075,3590,10.95.,11.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445697629,1280x720,1280x720,750x422,75,3075,3590,10.97.,11.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741445698029,1280x720,1280x720,750x422,75,3075,3590,10.97.,11.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741445698430,1280x720,1280x720,750x422,75,3075,3590,10.97.,11.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741445698830,1280x720,1280x720,750x422,76,2980,3503,10.93.,11.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741445699230,1280x720,1280x720,750x422,76,2980,3503,10.93.,11.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741445699630,1280x720,1280x720,750x422,77,2980,3503,10.86.,11.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445700031,1280x720,1280x720,750x422,77,2980,3503,10.86.,11.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445700431,1280x720,1280x720,750x422,77,2980,3503,10.86.,11.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445700833,1280x720,1280x720,750x422,52,3103,3562,10.90.,11.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445701233,1280x720,1280x720,750x422,52,3103,3562,10.90.,11.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445701634,1280x720,1280x720,750x422,34,3103,3562,10.85.,11.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741445702035,1280x720,1280x720,750x422,34,3103,3562,10.85.,11.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741445702435,1280x720,1280x720,750x422,34,3103,3562,10.85.,11.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741445702836,1280x720,1280x720,750x422,67,3135,3516,10.34.,11.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741445703237,1280x720,1280x720,750x422,67,3135,3516,10.34.,11.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741445703638,1280x720,1280x720,750x422,68,3135,3516,10.68.,10.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445704038,1280x720,1280x720,750x422,68,3135,3516,10.68.,10.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445704443,1280x720,1280x720,750x422,68,3135,3516,10.68.,10.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445704843,1280x720,1280x720,750x422,45,3003,3521,10.67.,10.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445705244,1280x720,1280x720,750x422,45,3003,3521,10.67.,10.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445705645,1280x720,1280x720,750x422,71,3003,3521,10.70.,11.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445706046,1280x720,1280x720,750x422,71,3003,3521,10.70.,11.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445706447,1280x720,1280x720,750x422,71,3003,3521,10.70.,11.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445706848,1280x720,1280x720,750x422,97,3156,3581,10.70.,11.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445707248,1280x720,1280x720,750x422,97,3156,3581,10.70.,11.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445707648,1280x720,1280x720,750x422,53,3156,3581,10.15.,10.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741445708048,1280x720,1280x720,750x422,53,3156,3581,10.15.,10.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741445708448,1280x720,1280x720,750x422,53,3156,3581,10.15.,10.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741445708848,1280x720,1280x720,750x422,60,3156,3581,9.12.,10.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741445709248,1280x720,1280x720,750x422,60,3156,3581,9.12.,10.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741445709648,1280x720,1280x720,750x422,60,3156,3581,9.12.,10.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741445710048,1280x720,1280x720,750x422,60,3156,3581,7.93.,10.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741445710448,1280x720,1280x720,750x422,60,3156,3581,7.93.,10.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741445710849,1280x720,1280x720,750x422,90,3057,3602,10.60.,11.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445711251,1280x720,1280x720,750x422,90,3057,3602,10.60.,11.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445711651,1280x720,1280x720,750x422,64,3057,3602,10.55.,10.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741445712054,1280x720,1280x720,750x422,64,3057,3602,10.55.,10.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741445712458,1280x720,1280x720,750x422,76,3118,3639,10.54.,10.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741445712858,1280x720,1280x720,750x422,76,3118,3639,10.54.,10.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741445713258,1280x720,1280x720,750x422,76,3118,3639,10.54.,10.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741445713660,1280x720,1280x720,750x422,52,3118,3639,10.48.,10.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741445714061,1280x720,1280x720,750x422,52,3118,3639,10.48.,10.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741445714462,1280x720,1280x720,750x422,49,3068,3636,10.28.,10.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741445714862,1280x720,1280x720,750x422,49,3068,3636,10.28.,10.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741445715262,1280x720,1280x720,750x422,49,3068,3636,10.28.,10.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741445715662,1280x720,1280x720,750x422,83,3068,3636,10.40.,10.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741445716064,1280x720,1280x720,750x422,83,3068,3636,10.40.,10.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741445716464,1280x720,1280x720,750x422,31,3128,3569,10.37.,10.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741445716865,1280x720,1280x720,750x422,31,3128,3569,10.37.,10.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741445717266,1280x720,1280x720,750x422,31,3128,3569,10.37.,10.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741445717667,1280x720,1280x720,750x422,72,3128,3569,10.36.,10.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741445718067,1280x720,1280x720,750x422,72,3128,3569,10.36.,10.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741445718467,1280x720,1280x720,750x422,72,3061,3462,10.32.,10.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741445718867,1280x720,1280x720,750x422,72,3061,3462,10.32.,10.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741445719267,1280x720,1280x720,750x422,72,3061,3462,10.32.,10.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741445719668,1280x720,1280x720,750x422,42,3061,3462,10.34.,10.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741445720070,1280x720,1280x720,750x422,42,3061,3462,10.34.,10.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741445720474,1280x720,1280x720,750x422,98,3206,3615,10.26.,10.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741445720876,1280x720,1280x720,750x422,98,3206,3615,10.26.,10.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741445721277,1280x720,1280x720,750x422,98,3206,3615,10.26.,10.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741445721677,1280x720,1280x720,750x422,49,3206,3615,10.27.,10.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741445722078,1280x720,1280x720,750x422,49,3206,3615,10.27.,10.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741445722479,1280x720,1280x720,750x422,64,3291,3632,10.20.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445722880,1280x720,1280x720,750x422,64,3291,3632,10.20.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445723281,1280x720,1280x720,750x422,64,3291,3632,10.20.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445723682,1280x720,1280x720,750x422,45,3291,3632,10.18.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445724082,1280x720,1280x720,750x422,45,3291,3632,10.18.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445724482,1280x720,1280x720,750x422,47,2930,3616,10.15.,10.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445724883,1280x720,1280x720,750x422,47,2930,3616,10.15.,10.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445725284,1280x720,1280x720,750x422,47,2930,3616,10.15.,10.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445725685,1280x720,1280x720,750x422,36,2930,3616,10.12.,10.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445726085,1280x720,1280x720,750x422,36,2930,3616,10.12.,10.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445726486,1280x720,1280x720,750x422,68,3028,3594,10.07.,10.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741445726888,1280x720,1280x720,750x422,68,3028,3594,10.07.,10.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741445727288,1280x720,1280x720,750x422,68,3028,3594,10.07.,10.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741445727689,1280x720,1280x720,750x422,95,3028,3594,10.07.,10.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741445728091,1280x720,1280x720,750x422,95,3028,3594,10.07.,10.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741445728491,1280x720,1280x720,750x422,56,3223,3627,10.03.,10.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741445728893,1280x720,1280x720,750x422,56,3223,3627,10.03.,10.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741445729293,1280x720,1280x720,750x422,56,3223,3627,10.03.,10.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741445729693,1280x720,1280x720,750x422,53,3223,3627,10.05.,10.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741445730094,1280x720,1280x720,750x422,53,3223,3627,10.05.,10.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741445730494,1280x720,1280x720,750x422,90,3006,3616,9.98.,10.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741445730896,1280x720,1280x720,750x422,90,3006,3616,9.98.,10.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741445731298,1280x720,1280x720,750x422,90,3006,3616,9.98.,10.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741445731699,1280x720,1280x720,750x422,41,3006,3616,10.00.,10.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741445732100,1280x720,1280x720,750x422,41,3006,3616,10.00.,10.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741445732501,1280x720,1280x720,750x422,69,3161,3620,9.91.,9.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445732901,1280x720,1280x720,750x422,69,3161,3620,9.91.,9.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445733302,1280x720,1280x720,750x422,69,3161,3620,9.91.,9.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445733703,1280x720,1280x720,750x422,68,3161,3620,9.88.,9.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445734103,1280x720,1280x720,750x422,68,3161,3620,9.88.,9.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445734504,1280x720,1280x720,750x422,60,3174,3626,9.84.,10.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741445734904,1280x720,1280x720,750x422,60,3174,3626,9.84.,10.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741445735306,1280x720,1280x720,750x422,60,3174,3626,9.84.,10.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741445735706,1280x720,1280x720,750x422,56,3174,3626,9.86.,10.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741445736106,1280x720,1280x720,750x422,56,3174,3626,9.86.,10.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741445736506,1280x720,1280x720,750x422,64,2885,3471,9.79.,10.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445736910,1280x720,1280x720,750x422,64,2885,3471,9.79.,10.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445737310,1280x720,1280x720,750x422,64,2885,3471,9.79.,10.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445737712,1280x720,1280x720,750x422,64,2885,3471,9.80.,10.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445738112,1280x720,1280x720,750x422,64,2885,3471,9.80.,10.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445738512,1280x720,1280x720,750x422,64,2885,3471,9.80.,10.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445738912,1280x720,1280x720,750x422,64,2885,3471,9.80.,10.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741445739313,1280x720,1280x720,750x422,65,2885,1554,9.81.,9.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445739714,1280x720,1280x720,750x422,60,3238,1554,11.00.,9.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445740114,1280x720,1280x720,750x422,60,3238,1554,11.00.,9.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445740514,1280x720,1280x720,750x422,49,3011,3650,10.82.,9.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445740915,1280x720,1280x720,750x422,49,3011,3650,10.82.,9.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445741315,1280x720,1280x720,750x422,49,3011,3650,10.82.,9.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741445741716,1280x720,1280x720,750x422,60,3011,3650,10.94.,11.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741445742116,1280x720,1280x720,750x422,60,3011,3650,10.94.,11.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741445742516,1280x720,1280x720,750x422,87,3261,3663,10.91.,11.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741445742916,1280x720,1280x720,750x422,87,3261,3663,10.91.,11.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741445743316,1280x720,1280x720,750x422,87,3261,3663,10.91.,11.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741445743716,1280x720,1280x720,750x422,64,3261,3663,10.95.,10.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445744116,1280x720,1280x720,750x422,64,3261,3663,10.95.,10.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445744516,1280x720,1280x720,750x422,50,3044,3656,10.89.,10.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445744917,1280x720,1280x720,750x422,50,3044,3656,10.89.,10.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445745318,1280x720,1280x720,750x422,50,3044,3656,10.89.,10.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445745720,1280x720,1280x720,750x422,50,3044,3656,10.84.,11.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741445746121,1280x720,1280x720,750x422,50,3044,3656,10.84.,11.09.,avc1.4D401F,mp4a.40.2,Low Latency
