Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1741549653306,2025-03-09 19:47:33.306,236.76,0.014,1.0,1.989,49.97,3.0,3.315,0.6,33001.0,14163.0,221048
1741549653627,2025-03-09 19:47:33.627,236.75,0.013,1.0,1.847,49.98,3.0,3.078,0.6,33001.0,14163.0,218825
1741549653949,2025-03-09 19:47:33.949,236.75,0.013,1.0,1.847,49.98,3.0,3.078,0.6,33001.0,14163.0,219445
1741549654271,2025-03-09 19:47:34.271,236.75,0.013,1.0,1.847,49.98,3.0,3.078,0.6,33001.0,14163.0,219291
1741549654601,2025-03-09 19:47:34.601,236.69,0.013,1.0,1.846,49.97,3.0,3.077,0.6,33001.0,14163.0,227876
1741549654923,2025-03-09 19:47:34.923,236.69,0.013,1.0,1.846,49.97,3.0,3.077,0.6,33001.0,14163.0,219805
1741549655245,2025-03-09 19:47:35.245,236.69,0.013,1.0,1.846,49.97,3.0,3.077,0.6,33001.0,14163.0,219229
1741549655575,2025-03-09 19:47:35.575,236.74,0.013,1.0,1.847,49.98,3.0,3.078,0.6,33001.0,14163.0,227038
1741549655896,2025-03-09 19:47:35.896,236.74,0.013,1.0,1.847,49.98,3.0,3.078,0.6,33001.0,14163.0,218489
1741549656218,2025-03-09 19:47:36.218,236.74,0.013,1.0,1.847,49.98,3.0,3.078,0.6,33001.0,14163.0,219272
1741549656548,2025-03-09 19:47:36.548,236.74,0.013,1.0,1.847,49.98,3.0,3.078,0.6,33001.0,14163.0,227546
1741549656879,2025-03-09 19:47:36.879,236.7,0.015,2.0,2.095,49.98,3.0,3.55,0.59,33001.0,14163.0,227871
1741549657200,2025-03-09 19:47:37.200,236.7,0.015,2.0,2.095,49.98,3.0,3.55,0.59,33001.0,14163.0,218660
1741549657530,2025-03-09 19:47:37.530,236.7,0.015,2.0,2.095,49.98,3.0,3.55,0.59,33001.0,14163.0,226978
1741549657851,2025-03-09 19:47:37.851,236.71,0.015,2.0,2.095,49.98,3.0,3.551,0.59,33001.0,14163.0,218722
1741549658173,2025-03-09 19:47:38.173,236.71,0.015,2.0,2.095,49.98,3.0,3.551,0.59,33001.0,14163.0,218758
1741549658502,2025-03-09 19:47:38.502,236.71,0.015,2.0,2.095,49.98,3.0,3.551,0.59,33001.0,14163.0,227419
1741549658846,2025-03-09 19:47:38.846,236.7,0.015,2.0,2.095,49.98,3.0,3.55,0.59,33001.0,14163.0,240926
1741549659168,2025-03-09 19:47:39.168,236.7,0.015,2.0,2.095,49.98,3.0,3.55,0.59,33001.0,14163.0,219340
1741549659498,2025-03-09 19:47:39.498,236.7,0.015,2.0,2.095,49.98,3.0,3.55,0.59,33001.0,14163.0,227345
1741549659819,2025-03-09 19:47:39.819,236.87,0.015,2.0,2.096,49.98,3.0,3.553,0.59,33001.0,14163.0,218524
1741549660141,2025-03-09 19:47:40.141,236.87,0.015,2.0,2.096,49.98,3.0,3.553,0.59,33001.0,14163.0,219416
1741549660471,2025-03-09 19:47:40.471,236.87,0.015,2.0,2.096,49.98,3.0,3.553,0.59,33001.0,14163.0,227514
1741549660812,2025-03-09 19:47:40.812,236.82,0.015,2.0,2.096,49.99,3.0,3.552,0.59,33001.0,14163.0,239125
1741549661134,2025-03-09 19:47:41.134,236.82,0.015,2.0,2.096,49.99,3.0,3.552,0.59,33001.0,14163.0,218772
1741549661464,2025-03-09 19:47:41.464,236.82,0.015,2.0,2.096,49.99,3.0,3.552,0.59,33001.0,14163.0,227397
1741549661786,2025-03-09 19:47:41.786,236.76,0.014,2.0,1.989,49.99,3.0,3.315,0.6,33001.0,14163.0,219130
1741549662107,2025-03-09 19:47:42.107,236.76,0.014,2.0,1.989,49.99,3.0,3.315,0.6,33001.0,14163.0,217948
1741549662437,2025-03-09 19:47:42.437,236.76,0.014,2.0,1.989,49.99,3.0,3.315,0.6,33001.0,14163.0,227850
1741549662779,2025-03-09 19:47:42.779,236.82,0.014,2.0,1.989,49.99,3.0,3.315,0.6,33001.0,14163.0,238899
1741549663100,2025-03-09 19:47:43.100,236.82,0.014,2.0,1.989,49.99,3.0,3.315,0.6,33001.0,14163.0,218935
1741549663431,2025-03-09 19:47:43.431,236.82,0.014,2.0,1.989,49.99,3.0,3.315,0.6,33001.0,14163.0,228289
1741549663752,2025-03-09 19:47:43.752,236.82,0.015,2.0,2.096,49.99,3.0,3.552,0.59,33001.0,14163.0,218670
1741549664073,2025-03-09 19:47:44.073,236.82,0.015,2.0,2.096,49.99,3.0,3.552,0.59,33001.0,14163.0,218121
1741549664402,2025-03-09 19:47:44.402,236.82,0.015,2.0,2.096,49.99,3.0,3.552,0.59,33001.0,14163.0,226619
1741549664745,2025-03-09 19:47:44.745,236.78,0.014,2.0,2.022,50.0,3.0,3.315,0.61,33001.0,14163.0,239773
1741549665066,2025-03-09 19:47:45.066,236.78,0.014,2.0,2.022,50.0,3.0,3.315,0.61,33001.0,14163.0,218861
1741549665387,2025-03-09 19:47:45.387,236.78,0.014,2.0,2.022,50.0,3.0,3.315,0.61,33001.0,14163.0,218651
1741549665709,2025-03-09 19:47:45.709,236.74,0.014,2.0,1.989,50.0,3.0,3.314,0.6,33001.0,14163.0,219009
1741549666036,2025-03-09 19:47:46.036,236.74,0.014,2.0,1.989,50.0,3.0,3.314,0.6,33001.0,14163.0,225200
1741549666357,2025-03-09 19:47:46.357,236.74,0.014,2.0,1.989,50.0,3.0,3.314,0.6,33001.0,14163.0,218643
1741549666699,2025-03-09 19:47:46.699,236.66,0.014,2.0,1.988,50.0,3.0,3.313,0.6,33001.0,14163.0,239520
1741549667021,2025-03-09 19:47:47.021,236.66,0.014,2.0,1.988,50.0,3.0,3.313,0.6,33001.0,14163.0,219144
1741549667344,2025-03-09 19:47:47.344,236.66,0.014,2.0,1.988,50.0,3.0,3.313,0.6,33001.0,14163.0,219928
1741549667668,2025-03-09 19:47:47.668,236.71,0.014,1.0,1.988,50.0,3.0,3.314,0.6,33001.0,14163.0,221006
1741549667989,2025-03-09 19:47:47.989,236.71,0.014,1.0,1.988,50.0,3.0,3.314,0.6,33001.0,14163.0,218804
1741549668311,2025-03-09 19:47:48.311,236.71,0.014,1.0,1.988,50.0,3.0,3.314,0.6,33001.0,14163.0,219012
1741549668633,2025-03-09 19:47:48.633,236.66,0.014,2.0,1.955,50.0,3.0,3.313,0.59,33001.0,14163.0,219431
1741549668956,2025-03-09 19:47:48.956,236.66,0.014,2.0,1.955,50.0,3.0,3.313,0.59,33001.0,14163.0,219452
1741549669278,2025-03-09 19:47:49.278,236.66,0.014,2.0,1.955,50.0,3.0,3.313,0.59,33001.0,14163.0,219799
1741549669607,2025-03-09 19:47:49.607,236.72,0.014,2.0,1.988,50.0,3.0,3.314,0.6,33001.0,14163.0,226722
1741549669928,2025-03-09 19:47:49.928,236.72,0.014,2.0,1.988,50.0,3.0,3.314,0.6,33001.0,14163.0,218573
