Unix Timestamp (ms),UTC Human-Readable,Voltage (V),Current (A),Active Power (W),Computed Active Power (W) - Precise,Frequency (Hz),Apparent Power (VA),Computed Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1741183597385,2025-03-05 14:06:37.385,233.94,0.013,1.0,1.916,50.02,3.0,3.041,0.63,32962.0,14161.0,220303
1741183597706,2025-03-05 14:06:37.706,233.94,0.013,1.0,1.916,50.02,3.0,3.041,0.63,32962.0,14161.0,218815
1741183598028,2025-03-05 14:06:38.028,233.94,0.013,1.0,1.916,50.02,3.0,3.041,0.63,32962.0,14161.0,219396
1741183598349,2025-03-05 14:06:38.349,233.95,0.014,2.0,1.998,50.02,3.0,3.275,0.61,32962.0,14161.0,219161
1741183598675,2025-03-05 14:06:38.675,233.95,0.014,2.0,1.998,50.02,3.0,3.275,0.61,32962.0,14161.0,221674
1741183598996,2025-03-05 14:06:38.996,233.95,0.014,2.0,1.998,50.02,3.0,3.275,0.61,32962.0,14161.0,218276
1741183599327,2025-03-05 14:06:39.327,233.96,0.014,2.0,2.031,50.02,3.0,3.275,0.62,32962.0,14161.0,227912
1741183599650,2025-03-05 14:06:39.650,233.96,0.014,2.0,2.031,50.02,3.0,3.275,0.62,32962.0,14161.0,220245
1741183599971,2025-03-05 14:06:39.971,233.96,0.014,2.0,2.031,50.02,3.0,3.275,0.62,32962.0,14161.0,218180
1741183600307,2025-03-05 14:06:40.307,233.96,0.014,2.0,2.031,50.02,3.0,3.275,0.62,32962.0,14161.0,233118
1741183600627,2025-03-05 14:06:40.627,233.96,0.014,2.0,2.031,50.02,3.0,3.275,0.62,32962.0,14161.0,217857
1741183600948,2025-03-05 14:06:40.948,233.96,0.014,2.0,2.031,50.02,3.0,3.275,0.62,32962.0,14161.0,217899
1741183601299,2025-03-05 14:06:41.299,233.88,0.014,2.0,2.03,50.02,3.0,3.274,0.62,32962.0,14161.0,247532
1741183601620,2025-03-05 14:06:41.620,233.88,0.014,2.0,2.03,50.02,3.0,3.274,0.62,32962.0,14161.0,218172
1741183601941,2025-03-05 14:06:41.941,233.88,0.014,2.0,2.03,50.02,3.0,3.274,0.62,32962.0,14161.0,218613
1741183602291,2025-03-05 14:06:42.291,233.88,0.014,2.0,2.03,50.02,3.0,3.274,0.62,32962.0,14161.0,246833
1741183602612,2025-03-05 14:06:42.612,233.8,0.014,2.0,1.997,50.01,3.0,3.273,0.61,32962.0,14161.0,218680
1741183602933,2025-03-05 14:06:42.933,233.8,0.014,2.0,1.997,50.01,3.0,3.273,0.61,32962.0,14161.0,218021
1741183603286,2025-03-05 14:06:43.286,233.8,0.014,2.0,1.997,50.01,3.0,3.273,0.61,32962.0,14161.0,250273
1741183603607,2025-03-05 14:06:43.607,233.86,0.014,2.0,1.997,50.02,3.0,3.274,0.61,32962.0,14161.0,217566
1741183603931,2025-03-05 14:06:43.931,233.86,0.014,2.0,1.997,50.02,3.0,3.274,0.61,32962.0,14161.0,220520
1741183604284,2025-03-05 14:06:44.284,233.86,0.014,2.0,1.997,50.02,3.0,3.274,0.61,32962.0,14161.0,250466
1741183604605,2025-03-05 14:06:44.605,233.94,0.014,2.0,1.998,50.02,3.0,3.275,0.61,32962.0,14161.0,218623
1741183604929,2025-03-05 14:06:44.929,233.94,0.014,2.0,1.998,50.02,3.0,3.275,0.61,32962.0,14161.0,221112
1741183605280,2025-03-05 14:06:45.280,233.94,0.014,2.0,1.998,50.02,3.0,3.275,0.61,32962.0,14161.0,248326
1741183605601,2025-03-05 14:06:45.601,233.89,0.014,2.0,1.965,50.02,3.0,3.274,0.6,32962.0,14161.0,218475
1741183605922,2025-03-05 14:06:45.922,233.89,0.014,2.0,1.965,50.02,3.0,3.274,0.6,32962.0,14161.0,218877
1741183606273,2025-03-05 14:06:46.273,233.89,0.014,2.0,1.965,50.02,3.0,3.274,0.6,32962.0,14161.0,247796
1741183606594,2025-03-05 14:06:46.594,234.06,0.014,2.0,1.999,50.02,3.0,3.277,0.61,32962.0,14161.0,219047
1741183606916,2025-03-05 14:06:46.916,234.06,0.014,2.0,1.999,50.02,3.0,3.277,0.61,32962.0,14161.0,219182
1741183607267,2025-03-05 14:06:47.267,234.06,0.014,2.0,1.999,50.02,3.0,3.277,0.61,32962.0,14161.0,248417
1741183607589,2025-03-05 14:06:47.589,234.07,0.015,2.0,2.107,50.02,3.0,3.511,0.6,32962.0,14161.0,218975
1741183607910,2025-03-05 14:06:47.910,234.07,0.015,2.0,2.107,50.02,3.0,3.511,0.6,32962.0,14161.0,219236
