UTC,Voltage (V),Current (A),Active Power (W),Computed Power (W),Frequency (Hz),Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740557422543,234,0.014,2,2.011,50.0,3,0.614,32918,32918,26719.093322753906
1740557422589,234,0.013,2,1.907,50.01,3,0.627,32918,32918,31532.28759765625
1740557422627,234,0.013,1,1.907,50.01,3,0.627,32918,32918,23756.50405883789
1740557422666,234,0.013,1,1.907,50.01,3,0.627,32918,32918,24547.576904296875
1740557422705,234,0.013,1,1.907,50.01,3,0.627,32918,32918,23975.133895874023
1740557422744,234,0.013,1,1.907,50.01,3,0.627,32918,32918,23963.212966918945
1740557422783,234,0.013,1,1.907,50.01,3,0.627,32918,32918,23640.871047973633
1740557422822,234,0.013,1,1.907,50.01,3,0.627,32918,32918,23656.368255615234
1740557422863,234,0.013,1,1.907,50.01,3,0.627,32918,32918,26778.459548950195
1740557422905,234,0.013,1,1.907,50.01,3,0.627,32918,32918,28117.41828918457
1740557422943,234,0.013,1,1.907,50.01,3,0.627,32918,32918,22228.95622253418
1740557422982,234,0.013,1,1.907,50.01,3,0.627,32918,32918,24760.007858276367
1740557423027,234,0.013,1,1.907,50.01,3,0.627,32918,32918,31645.29800415039
1740557423064,234,0.013,1,1.907,50.01,3,0.627,32918,32918,22728.919982910156
1740557423102,234,0.013,1,1.907,50.01,3,0.627,32918,32918,22238.731384277344
1740557423140,234,0.013,1,1.907,50.01,3,0.627,32918,32918,23835.182189941406
1740557423178,234,0.013,1,1.907,50.01,3,0.627,32918,32918,22594.928741455078
1740557423217,234,0.013,1,1.907,50.01,3,0.627,32918,32918,23996.11473083496
1740557423258,234,0.013,1,1.907,50.01,3,0.627,32918,32918,24583.101272583008
1740557423297,234,0.013,1,1.907,50.01,3,0.627,32918,32918,24066.448211669922
1740557423336,234,0.013,1,1.907,50.01,3,0.627,32918,32918,24431.228637695312
1740557423376,234,0.013,1,1.907,50.01,3,0.627,32918,32918,24533.27178955078
1740557423440,234,0.013,1,1.907,50.01,3,0.627,32918,32918,24215.4598236084
1740557423478,234,0.013,1,1.907,50.01,3,0.627,32918,32918,24013.519287109375
1740557423518,234,0.013,1,1.907,50.01,3,0.627,32918,32918,24664.16358947754
1740557423558,234,0.013,1,1.907,50.01,3,0.627,32918,32918,24996.519088745117
1740557423596,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23723.840713500977
1740557423635,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23385.52474975586
1740557423673,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23377.180099487305
1740557423711,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23449.65934753418
1740557423749,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23908.138275146484
1740557423789,234,0.014,2,2.011,50.01,3,0.614,32918,32918,24961.233139038086
1740557423829,234,0.014,2,2.011,50.01,3,0.614,32918,32918,24787.66441345215
1740557423868,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23856.87828063965
1740557423906,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23012.399673461914
1740557423944,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23652.315139770508
1740557423982,234,0.014,2,2.011,50.01,3,0.614,32918,32918,22817.611694335938
1740557424020,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23218.154907226562
1740557424059,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23493.051528930664
1740557424098,234,0.014,2,2.011,50.01,3,0.614,32918,32918,24039.030075073242
1740557424137,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23647.308349609375
1740557424175,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23133.039474487305
1740557424213,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23513.5555267334
1740557424251,234,0.014,2,2.011,50.01,3,0.614,32918,32918,22991.418838500977
1740557424290,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23326.635360717773
1740557424329,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23582.45849609375
1740557424367,234,0.014,2,2.011,50.01,3,0.614,32918,32918,23203.84979248047
1740557424405,234,0.014,2,2.011,50.01,3,0.614,32918,32918,22823.572158813477
1740557424443,234,0.014,2,2.011,50.01,3,0.614,32918,32918,22889.137268066406
1740557424480,234,0.014,2,2.011,50.01,3,0.614,32918,32918,22442.81768798828
1740557424531,234,0.014,2,2.011,50.01,3,0.614,32918,32918,35510.54000854492
1740557424579,234,0.014,2,2.011,50.01,3,0.614,32918,32918,33648.72932434082
1740557424614,234,0.013,2,1.929,50.01,3,0.634,32918,32918,21212.81623840332
1740557424653,234,0.013,2,1.929,50.01,3,0.634,32918,32918,24402.856826782227
1740557424691,234,0.013,2,1.929,50.01,3,0.634,32918,32918,23506.40296936035
1740557424730,234,0.013,2,1.929,50.01,3,0.634,32918,32918,23519.277572631836
1740557424796,234,0.013,2,1.929,50.01,3,0.634,32918,32918,24284.36279296875
1740557424837,234,0.013,2,1.929,50.01,3,0.634,32918,32918,25687.694549560547
1740557424876,234,0.013,2,1.929,50.01,3,0.634,32918,32918,24079.322814941406
1740557424915,234,0.013,2,1.929,50.01,3,0.634,32918,32918,23543.119430541992
1740557424953,234,0.013,2,1.929,50.01,3,0.634,32918,32918,22147.655487060547
1740557424990,234,0.013,2,1.929,50.01,3,0.634,32918,32918,22567.9874420166
1740557425029,234,0.013,2,1.929,50.01,3,0.634,32918,32918,23316.86019897461
1740557425069,234,0.013,2,1.929,50.01,3,0.634,32918,32918,24762.868881225586
1740557425108,234,0.013,2,1.929,50.01,3,0.634,32918,32918,23755.788803100586
1740557425145,234,0.013,2,1.929,50.01,3,0.634,32918,32918,22612.571716308594
1740557425187,234,0.013,2,1.929,50.01,3,0.634,32918,32918,27274.131774902344
1740557425226,234,0.013,2,1.929,50.01,3,0.634,32918,32918,24158.000946044922
1740557425267,234,0.013,2,1.929,50.01,3,0.634,32918,32918,24419.546127319336
1740557425306,234,0.013,2,1.929,50.01,3,0.634,32918,32918,24087.42904663086
1740557425346,234,0.013,2,1.929,50.01,3,0.634,32918,32918,25363.922119140625
1740557425385,234,0.013,2,1.929,50.01,3,0.634,32918,32918,23484.468460083008
1740557425424,234,0.013,2,1.929,50.01,3,0.634,32918,32918,23422.2412109375
1740557425460,234,0.013,2,1.929,50.01,3,0.634,32918,32918,22399.187088012695
1740557425498,234,0.013,2,1.929,50.01,3,0.634,32918,32918,22493.362426757812
1740557425537,234,0.013,2,1.929,50.01,3,0.634,32918,32918,24096.012115478516
1740557425583,234,0.013,2,1.929,50.01,3,0.634,32918,32918,30272.960662841797
1740557425621,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23617.029190063477
1740557425661,234,0.013,2,1.935,50.01,3,0.636,32918,32918,26052.236557006836
1740557425700,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23683.07113647461
1740557425739,234,0.013,2,1.935,50.01,3,0.636,32918,32918,24010.658264160156
1740557425777,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23258.686065673828
1740557425815,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23395.299911499023
1740557425854,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23922.443389892578
1740557425893,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23612.73765563965
1740557425931,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23529.529571533203
1740557425969,234,0.013,2,1.935,50.01,3,0.636,32918,32918,22416.83006286621
1740557426006,234,0.013,2,1.935,50.01,3,0.636,32918,32918,22298.574447631836
1740557426044,234,0.013,2,1.935,50.01,3,0.636,32918,32918,22519.588470458984
1740557426083,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23749.351501464844
1740557426121,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23013.11492919922
1740557426159,234,0.013,2,1.935,50.01,3,0.636,32918,32918,22609.710693359375
1740557426197,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23576.736450195312
1740557426235,234,0.013,2,1.935,50.01,3,0.636,32918,32918,22835.493087768555
1740557426273,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23130.65528869629
1740557426312,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23351.430892944336
1740557426350,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23225.30746459961
1740557426388,234,0.013,2,1.935,50.01,3,0.636,32918,32918,22872.209548950195
1740557426425,234,0.013,2,1.935,50.01,3,0.636,32918,32918,22364.377975463867
1740557426463,234,0.013,2,1.935,50.01,3,0.636,32918,32918,22265.43426513672
1740557426508,234,0.013,2,1.935,50.01,3,0.636,32918,32918,30284.16633605957
1740557426546,234,0.013,2,1.935,50.01,3,0.636,32918,32918,23106.57501220703
1740557426592,234,0.012,1,1.831,50.02,2,0.652,32918,32918,30904.769897460938
1740557426632,234,0.012,1,1.831,50.02,2,0.652,32918,32918,24301.528930664062
1740557426670,234,0.012,1,1.831,50.02,2,0.652,32918,32918,23623.228073120117
1740557426710,234,0.012,1,1.831,50.02,2,0.652,32918,32918,23070.573806762695
1740557426748,234,0.012,1,1.831,50.02,2,0.652,32918,32918,23048.16246032715
1740557426786,234,0.012,1,1.831,50.02,2,0.652,32918,32918,23993.492126464844
1740557426824,234,0.012,1,1.831,50.02,2,0.652,32918,32918,22458.07647705078
1740557426863,234,0.012,1,1.831,50.02,2,0.652,32918,32918,23338.31787109375
1740557426900,234,0.012,1,1.831,50.02,2,0.652,32918,32918,22993.087768554688
1740557426939,234,0.012,1,1.831,50.02,2,0.652,32918,32918,24033.784866333008
1740557426977,234,0.012,1,1.831,50.02,2,0.652,32918,32918,22629.499435424805
1740557427015,234,0.012,1,1.831,50.02,2,0.652,32918,32918,23400.306701660156
1740557427059,234,0.012,1,1.831,50.02,2,0.652,32918,32918,26051.044464111328
1740557427098,234,0.012,1,1.831,50.02,2,0.652,32918,32918,23310.89973449707
1740557427136,234,0.012,1,1.831,50.02,2,0.652,32918,32918,22985.458374023438
1740557427175,234,0.012,1,1.831,50.02,2,0.652,32918,32918,23298.74038696289
1740557427213,234,0.012,1,1.831,50.02,2,0.652,32918,32918,23674.24964904785
1740557427251,234,0.012,1,1.831,50.02,2,0.652,32918,32918,23205.041885375977
1740557427289,234,0.012,1,1.831,50.02,2,0.652,32918,32918,22141.93344116211
1740557427332,234,0.012,1,1.831,50.02,2,0.652,32918,32918,22410.869598388672
1740557427370,234,0.012,1,1.831,50.02,2,0.652,32918,32918,23540.973663330078
1740557427408,234,0.012,1,1.831,50.02,2,0.652,32918,32918,22980.690002441406
1740557427446,234,0.012,1,1.831,50.02,2,0.652,32918,32918,23462.533950805664
1740557427483,234,0.012,1,1.831,50.02,2,0.652,32918,32918,21895.885467529297
1740557427529,234,0.012,1,1.831,50.02,2,0.652,32918,32918,22966.14646911621
1740557427576,234,0.012,1,1.831,50.02,2,0.652,32918,32918,32021.99935913086
1740557427628,234,0.012,1,1.82,50.02,2,0.648,32918,32918,23379.56428527832
1740557427666,234,0.012,1,1.82,50.02,2,0.648,32918,32918,22963.762283325195
1740557427703,234,0.012,1,1.82,50.02,2,0.648,32918,32918,22829.055786132812
1740557427742,234,0.012,1,1.82,50.02,2,0.648,32918,32918,22113.561630249023
1740557427780,234,0.012,1,1.82,50.02,2,0.648,32918,32918,23389.816284179688
1740557427817,234,0.012,1,1.82,50.02,2,0.648,32918,32918,22735.3572845459
1740557427854,234,0.012,1,1.82,50.02,2,0.648,32918,32918,22262.5732421875
1740557427892,234,0.012,1,1.82,50.02,2,0.648,32918,32918,23477.554321289062
1740557427932,234,0.012,1,1.82,50.02,2,0.648,32918,32918,24276.9718170166
1740557427970,234,0.012,1,1.82,50.02,2,0.648,32918,32918,24292.945861816406
1740557428011,234,0.012,1,1.82,50.02,2,0.648,32918,32918,23566.007614135742
1740557428049,234,0.012,1,1.82,50.02,2,0.648,32918,32918,22447.10922241211
1740557428086,234,0.012,1,1.82,50.02,2,0.648,32918,32918,22907.018661499023
1740557428129,234,0.012,1,1.82,50.02,2,0.648,32918,32918,27419.090270996094
1740557428168,234,0.012,1,1.82,50.02,2,0.648,32918,32918,24425.745010375977
1740557428207,234,0.012,1,1.82,50.02,2,0.648,32918,32918,23478.031158447266
1740557428244,234,0.012,1,1.82,50.02,2,0.648,32918,32918,22854.80499267578
1740557428286,234,0.012,1,1.82,50.02,2,0.648,32918,32918,26977.3006439209
1740557428324,234,0.012,1,1.82,50.02,2,0.648,32918,32918,23044.824600219727
1740557428364,234,0.012,1,1.82,50.02,2,0.648,32918,32918,24606.22787475586
1740557428402,234,0.012,1,1.82,50.02,2,0.648,32918,32918,22832.155227661133
1740557428440,234,0.012,1,1.82,50.02,2,0.648,32918,32918,22984.743118286133
1740557428477,234,0.012,1,1.82,50.02,2,0.648,32918,32918,23157.596588134766
1740557428515,234,0.012,1,1.82,50.02,2,0.648,32918,32918,22438.28773498535
1740557428558,234,0.012,1,1.82,50.02,2,0.648,32918,32918,28485.05973815918
1740557428596,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23186.683654785156
1740557428635,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23355.722427368164
1740557428673,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23526.906967163086
1740557428711,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23144.48356628418
1740557428749,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23097.03826904297
1740557428787,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23021.936416625977
1740557428826,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23620.128631591797
1740557428886,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23065.567016601562
1740557428924,234,0.013,1,1.901,50.02,3,0.625,32918,32918,22893.905639648438
1740557428961,234,0.013,1,1.901,50.02,3,0.625,32918,32918,22703.886032104492
1740557429000,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23872.37548828125
1740557429037,234,0.013,1,1.901,50.02,3,0.625,32918,32918,22035.598754882812
1740557429075,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23262.02392578125
1740557429114,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23603.200912475586
1740557429151,234,0.013,1,1.901,50.02,3,0.625,32918,32918,22773.50425720215
1740557429190,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23697.1378326416
1740557429229,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23558.616638183594
1740557429266,234,0.013,1,1.901,50.02,3,0.625,32918,32918,22556.781768798828
1740557429305,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23176.67007446289
1740557429344,234,0.013,1,1.901,50.02,3,0.625,32918,32918,24802.684783935547
1740557429384,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23878.097534179688
1740557429422,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23633.718490600586
1740557429460,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23164.27230834961
1740557429499,234,0.013,1,1.901,50.02,3,0.625,32918,32918,24152.755737304688
1740557429537,234,0.013,1,1.901,50.02,3,0.625,32918,32918,23425.10223388672
1740557429583,234,0.013,1,1.901,50.02,3,0.625,32918,32918,31074.76234436035
1740557429621,234,0.014,2,2.021,50.02,3,0.617,32918,32918,23348.093032836914
1740557429658,234,0.014,2,2.021,50.02,3,0.617,32918,32918,22376.060485839844
1740557429696,234,0.014,2,2.021,50.02,3,0.617,32918,32918,22787.57095336914
1740557429733,234,0.014,2,2.021,50.02,3,0.617,32918,32918,22647.619247436523
1740557429771,234,0.014,2,2.021,50.02,3,0.617,32918,32918,23401.737213134766
1740557429810,234,0.014,2,2.021,50.02,3,0.617,32918,32918,23315.1912689209
1740557429848,234,0.014,2,2.021,50.02,3,0.617,32918,32918,23238.420486450195
1740557429887,234,0.014,2,2.021,50.02,3,0.617,32918,32918,23665.189743041992
1740557429925,234,0.014,2,2.021,50.02,3,0.617,32918,32918,23309.707641601562
1740557429964,234,0.014,2,2.021,50.02,3,0.617,32918,32918,23650.8846282959
1740557430002,234,0.014,2,2.021,50.02,3,0.617,32918,32918,23127.55584716797
1740557430039,234,0.014,2,2.021,50.02,3,0.617,32918,32918,21972.8946685791
1740557430078,234,0.014,2,2.021,50.02,3,0.617,32918,32918,24492.502212524414
1740557430116,234,0.014,2,2.021,50.02,3,0.617,32918,32918,22800.922393798828
1740557430155,234,0.014,2,2.021,50.02,3,0.617,32918,32918,23684.50164794922
1740557430228,234,0.014,2,2.021,50.02,3,0.617,32918,32918,24598.83689880371
1740557430267,234,0.014,2,2.021,50.02,3,0.617,32918,32918,23435.592651367188
1740557430306,234,0.014,2,2.021,50.02,3,0.617,32918,32918,23741.483688354492
1740557430343,234,0.014,2,2.021,50.02,3,0.617,32918,32918,22782.325744628906
1740557430381,234,0.014,2,2.021,50.02,3,0.617,32918,32918,23223.400115966797
1740557430419,234,0.014,2,2.021,50.02,3,0.617,32918,32918,22671.937942504883
1740557430457,234,0.014,2,2.021,50.02,3,0.617,32918,32918,22964.000701904297
1740557430495,234,0.014,2,2.021,50.02,3,0.617,32918,32918,22776.365280151367
1740557430534,234,0.014,2,2.021,50.02,3,0.617,32918,32918,23008.58497619629
1740557430579,234,0.014,2,2.021,50.02,3,0.617,32918,32918,29690.980911254883
1740557430617,234,0.014,2,2.028,50.02,3,0.619,32918,32918,23051.977157592773
1740557430657,234,0.014,2,2.028,50.02,3,0.619,32918,32918,24152.040481567383
1740557430694,234,0.014,2,2.028,50.02,3,0.619,32918,32918,23038.148880004883
1740557430733,234,0.014,2,2.028,50.02,3,0.619,32918,32918,23400.545120239258
1740557430771,234,0.014,2,2.028,50.02,3,0.619,32918,32918,23890.018463134766
1740557430808,234,0.014,2,2.028,50.02,3,0.619,32918,32918,22347.688674926758
1740557430847,234,0.014,2,2.028,50.02,3,0.619,32918,32918,23237.943649291992
1740557430886,234,0.014,2,2.028,50.02,3,0.619,32918,32918,24034.26170349121
1740557430923,234,0.014,2,2.028,50.02,3,0.619,32918,32918,22568.702697753906
1740557430961,234,0.014,2,2.028,50.02,3,0.619,32918,32918,22880.79261779785
1740557431000,234,0.014,2,2.028,50.02,3,0.619,32918,32918,23993.968963623047
1740557431037,234,0.014,2,2.028,50.02,3,0.619,32918,32918,22044.897079467773
1740557431075,234,0.014,2,2.028,50.02,3,0.619,32918,32918,22117.61474609375
1740557431113,234,0.014,2,2.028,50.02,3,0.619,32918,32918,23288.249969482422
1740557431151,234,0.014,2,2.028,50.02,3,0.619,32918,32918,23188.114166259766
1740557431190,234,0.014,2,2.028,50.02,3,0.619,32918,32918,23536.44371032715
1740557431228,234,0.014,2,2.028,50.02,3,0.619,32918,32918,22667.407989501953
1740557431265,234,0.014,2,2.028,50.02,3,0.619,32918,32918,22813.55857849121
1740557431304,234,0.014,2,2.028,50.02,3,0.619,32918,32918,23934.602737426758
1740557431341,234,0.014,2,2.028,50.02,3,0.619,32918,32918,22643.327713012695
1740557431380,234,0.014,2,2.028,50.02,3,0.619,32918,32918,23572.683334350586
1740557431418,234,0.014,2,2.028,50.02,3,0.619,32918,32918,22766.11328125
1740557431456,234,0.014,2,2.028,50.02,3,0.619,32918,32918,23168.087005615234
1740557431494,234,0.014,2,2.028,50.02,3,0.619,32918,32918,23444.414138793945
1740557431532,234,0.014,2,2.028,50.02,3,0.619,32918,32918,22885.799407958984
1740557431577,234,0.014,2,2.028,50.02,3,0.619,32918,32918,30047.178268432617
1740557431620,234,0.014,2,1.992,50.02,3,0.608,32918,32918,22592.782974243164
1740557431658,234,0.014,2,1.992,50.02,3,0.608,32918,32918,23181.676864624023
1740557431697,234,0.014,2,1.992,50.02,3,0.608,32918,32918,23538.35105895996
1740557431734,234,0.014,2,1.992,50.02,3,0.608,32918,32918,22161.72218322754
1740557431772,234,0.014,2,1.992,50.02,3,0.608,32918,32918,22898.91242980957
1740557431810,234,0.014,2,1.992,50.02,3,0.608,32918,32918,22232.532501220703
1740557431848,234,0.014,2,1.992,50.02,3,0.608,32918,32918,23300.647735595703
1740557431887,234,0.014,2,1.992,50.02,3,0.608,32918,32918,23879.051208496094
1740557431926,234,0.014,2,1.992,50.02,3,0.608,32918,32918,23616.790771484375
1740557431963,234,0.014,2,1.992,50.02,3,0.608,32918,32918,22287.607192993164
1740557432000,234,0.014,2,1.992,50.02,3,0.608,32918,32918,22522.2110748291
1740557432037,234,0.014,2,1.992,50.02,3,0.608,32918,32918,22146.224975585938
1740557432076,234,0.014,2,1.992,50.02,3,0.608,32918,32918,25072.574615478516
1740557432114,234,0.014,2,1.992,50.02,3,0.608,32918,32918,23276.329040527344
1740557432151,234,0.014,2,1.992,50.02,3,0.608,32918,32918,22072.553634643555
1740557432189,234,0.014,2,1.992,50.02,3,0.608,32918,32918,23035.526275634766
1740557432228,234,0.014,2,1.992,50.02,3,0.608,32918,32918,23523.569107055664
1740557432266,234,0.014,2,1.992,50.02,3,0.608,32918,32918,23105.621337890625
1740557432305,234,0.014,2,1.992,50.02,3,0.608,32918,32918,23494.958877563477
1740557432343,234,0.014,2,1.992,50.02,3,0.608,32918,32918,23248.672485351562
1740557432381,234,0.014,2,1.992,50.02,3,0.608,32918,32918,22878.88526916504
1740557432419,234,0.014,2,1.992,50.02,3,0.608,32918,32918,22969.961166381836
1740557432456,234,0.014,2,1.992,50.02,3,0.608,32918,32918,22630.21469116211
1740557432494,234,0.014,2,1.992,50.02,3,0.608,32918,32918,23349.523544311523
1740557432539,234,0.014,2,1.992,50.02,3,0.608,32918,32918,30035.972595214844
1740557432584,234,0.014,2,2.011,50.02,3,0.614,32918,32918,30147.075653076172
1740557432621,234,0.014,2,2.011,50.02,3,0.614,32918,32918,22199.153900146484
1740557432659,234,0.014,2,2.011,50.02,3,0.614,32918,32918,22891.759872436523
1740557432698,234,0.014,2,2.011,50.02,3,0.614,32918,32918,23643.970489501953
1740557432737,234,0.014,2,2.011,50.02,3,0.614,32918,32918,23458.242416381836
1740557432774,234,0.014,2,2.011,50.02,3,0.614,32918,32918,22511.24382019043
1740557432811,234,0.014,2,2.011,50.02,3,0.614,32918,32918,22592.06771850586
1740557432849,234,0.014,2,2.011,50.02,3,0.614,32918,32918,22961.61651611328
1740557432887,234,0.014,2,2.011,50.02,3,0.614,32918,32918,23209.810256958008
1740557432925,234,0.014,2,2.011,50.02,3,0.614,32918,32918,22821.903228759766
1740557432989,234,0.014,2,2.011,50.02,3,0.614,32918,32918,23461.341857910156
1740557433028,234,0.014,2,2.011,50.02,3,0.614,32918,32918,23114.681243896484
1740557433066,234,0.014,2,2.011,50.02,3,0.614,32918,32918,23961.06719970703
1740557433104,234,0.014,2,2.011,50.02,3,0.614,32918,32918,22627.592086791992
1740557433142,234,0.014,2,2.011,50.02,3,0.614,32918,32918,23300.886154174805
1740557433181,234,0.014,2,2.011,50.02,3,0.614,32918,32918,23390.05470275879
1740557433219,234,0.014,2,2.011,50.02,3,0.614,32918,32918,22896.289825439453
1740557433256,234,0.014,2,2.011,50.02,3,0.614,32918,32918,22200.822830200195
1740557433293,234,0.014,2,2.011,50.02,3,0.614,32918,32918,22691.011428833008
1740557433331,234,0.014,2,2.011,50.02,3,0.614,32918,32918,22879.600524902344
1740557433369,234,0.014,2,2.011,50.02,3,0.614,32918,32918,23240.80467224121
1740557433407,234,0.014,2,2.011,50.02,3,0.614,32918,32918,23304.462432861328
1740557433446,234,0.014,2,2.011,50.02,3,0.614,32918,32918,23357.629776000977
1740557433484,234,0.014,2,2.011,50.02,3,0.614,32918,32918,23001.19400024414
1740557433522,234,0.014,2,2.011,50.02,3,0.614,32918,32918,23073.673248291016
1740557433572,234,0.014,2,2.011,50.02,3,0.614,32918,32918,35159.82627868652
1740557433611,234,0.014,2,2.005,50.02,3,0.612,32918,32918,23981.332778930664
1740557433649,234,0.014,2,2.005,50.02,3,0.612,32918,32918,23108.243942260742
1740557433687,234,0.014,2,2.005,50.02,3,0.612,32918,32918,23004.29344177246
1740557433725,234,0.014,2,2.005,50.02,3,0.612,32918,32918,22864.580154418945
1740557433764,234,0.014,2,2.005,50.02,3,0.612,32918,32918,23593.425750732422
1740557433801,234,0.014,2,2.005,50.02,3,0.612,32918,32918,22209.40589904785
1740557433840,234,0.014,2,2.005,50.02,3,0.612,32918,32918,23413.896560668945
1740557433877,234,0.014,2,2.005,50.02,3,0.612,32918,32918,22739.410400390625
1740557433914,234,0.014,2,2.005,50.02,3,0.612,32918,32918,22782.564163208008
1740557433952,234,0.014,2,2.005,50.02,3,0.612,32918,32918,22816.896438598633
1740557433990,234,0.014,2,2.005,50.02,3,0.612,32918,32918,22802.59132385254
1740557434035,234,0.014,2,2.005,50.02,3,0.612,32918,32918,29571.2947845459
1740557434072,234,0.014,2,2.005,50.02,3,0.612,32918,32918,22490.262985229492
1740557434109,234,0.014,2,2.005,50.02,3,0.612,32918,32918,22218.22738647461
1740557434145,234,0.014,2,2.005,50.02,3,0.612,32918,32918,22389.650344848633
1740557434183,234,0.014,2,2.005,50.02,3,0.612,32918,32918,24408.340454101562
1740557434221,234,0.014,2,2.005,50.02,3,0.612,32918,32918,22984.50469970703
1740557434260,234,0.014,2,2.005,50.02,3,0.612,32918,32918,23603.439331054688
1740557434337,234,0.014,2,2.005,50.02,3,0.612,32918,32918,23102.283477783203
1740557434376,234,0.014,2,2.005,50.02,3,0.612,32918,32918,23988.008499145508
1740557434414,234,0.014,2,2.005,50.02,3,0.612,32918,32918,22952.31819152832
1740557434453,234,0.014,2,2.005,50.02,3,0.612,32918,32918,23437.7384185791
1740557434490,234,0.014,2,2.005,50.02,3,0.612,32918,32918,22542.953491210938
1740557434532,234,0.014,2,2.005,50.02,3,0.612,32918,32918,26802.539825439453
1740557434577,234,0.014,2,2.005,50.02,3,0.612,32918,32918,30216.693878173828
1740557434616,234,0.013,1,1.898,50.02,3,0.624,32918,32918,23323.535919189453
1740557434654,234,0.013,1,1.898,50.02,3,0.624,32918,32918,23196.697235107422
1740557434692,234,0.013,1,1.898,50.02,3,0.624,32918,32918,22894.38247680664
1740557434731,234,0.013,1,1.898,50.02,3,0.624,32918,32918,23702.144622802734
1740557434769,234,0.013,1,1.898,50.02,3,0.624,32918,32918,22918.9395904541
1740557434806,234,0.013,1,1.898,50.02,3,0.624,32918,32918,22228.717803955078
1740557434844,234,0.013,1,1.898,50.02,3,0.624,32918,32918,22792.816162109375
1740557434881,234,0.013,1,1.898,50.02,3,0.624,32918,32918,21968.841552734375
1740557434918,234,0.013,1,1.898,50.02,3,0.624,32918,32918,22325.27732849121
1740557434957,234,0.013,1,1.898,50.02,3,0.624,32918,32918,23872.852325439453
1740557434996,234,0.013,1,1.898,50.02,3,0.624,32918,32918,23728.84750366211
1740557435034,234,0.013,1,1.898,50.02,3,0.624,32918,32918,23003.578186035156
1740557435072,234,0.013,1,1.898,50.02,3,0.624,32918,32918,23508.071899414062
1740557435113,234,0.013,1,1.898,50.02,3,0.624,32918,32918,25096.17805480957
1740557435152,234,0.013,1,1.898,50.02,3,0.624,32918,32918,25242.80548095703
1740557435190,234,0.013,1,1.898,50.02,3,0.624,32918,32918,22218.942642211914
1740557435228,234,0.013,1,1.898,50.02,3,0.624,32918,32918,22712.230682373047
1740557435265,234,0.013,1,1.898,50.02,3,0.624,32918,32918,23014.545440673828
1740557435303,234,0.013,1,1.898,50.02,3,0.624,32918,32918,23077.726364135742
1740557435342,234,0.013,1,1.898,50.02,3,0.624,32918,32918,23763.179779052734
1740557435380,234,0.013,1,1.898,50.02,3,0.624,32918,32918,23077.964782714844
1740557435418,234,0.013,1,1.898,50.02,3,0.624,32918,32918,23030.519485473633
1740557435456,234,0.013,1,1.898,50.02,3,0.624,32918,32918,22600.650787353516
1740557435494,234,0.013,1,1.898,50.02,3,0.624,32918,32918,23129.940032958984
1740557435532,234,0.013,1,1.898,50.02,3,0.624,32918,32918,22668.123245239258
