Timestamp,qfe_wtr_pa0,qfe_wtr_pa1,qfe_wtr_pa2,qfe_wtr_pa3,aoss0-usr,mdm-q6-usr,ipa-usr,cpu0-a7-usr,mdm-5g-usr,mdm-vpe-usr,mdm-core-usr,xo-therm-usr,sdx-case-therm-usr
1741541091699,26,28,31,31,34,35,35,35,35,35,36,34,34
1741541091810,26,28,31,31,34,35,35,35,35,36,35,34,34
1741541091913,26,28,31,31,35,35,35,35,35,36,35,34,34
1741541092017,26,28,31,31,34,35,35,35,35,36,35,34,34
1741541092119,26,28,31,31,34,35,35,35,35,36,36,34,34
1741541092222,26,28,31,31,34,35,35,35,35,36,35,34,34
1741541092326,26,28,31,31,35,35,35,35,35,36,35,34,34
1741541092429,26,28,31,31,34,35,35,35,35,36,35,34,34
1741541092532,26,28,31,31,34,35,35,35,35,36,35,34,34
1741541092634,26,28,31,31,35,35,35,35,35,36,35,34,34
1741541092796,26,28,31,31,34,35,35,35,35,36,35,34,34
1741541092900,26,28,31,31,34,35,35,35,35,36,36,34,34
1741541093005,26,28,31,31,34,35,35,35,35,36,36,34,34
1741541093185,26,28,31,31,34,35,35,35,35,36,36,34,34
1741541093288,26,28,31,31,34,35,35,35,35,35,35,34,34
1741541093392,26,28,31,31,34,35,35,35,35,36,35,34,34
1741541093597,31,28,31,31,35,35,35,35,35,36,35,34,34
1741541093871,31,28,31,31,34,35,35,35,35,36,36,34,34
1741541093975,31,28,31,31,34,35,35,35,35,36,35,34,34
1741541094080,31,28,31,31,34,35,35,35,35,36,36,34,34
1741541094191,31,28,31,31,34,35,35,35,35,36,36,34,34
1741541094293,31,28,31,31,34,36,36,35,36,36,35,34,34
1741541094399,31,28,31,31,35,36,35,35,35,36,36,34,34
1741541094503,31,28,31,31,35,35,35,35,35,36,36,34,34
1741541094612,31,28,31,31,34,35,36,35,35,36,36,34,34
1741541094801,31,28,31,31,34,35,36,35,36,36,35,34,34
1741541094956,31,28,31,31,35,36,36,35,35,36,36,34,34
1741541095061,31,28,31,31,35,35,35,35,35,36,36,34,34
1741541095171,31,28,31,31,34,35,35,35,35,36,36,34,34
1741541095274,31,28,31,31,34,35,35,35,35,36,36,34,34
1741541095378,31,28,31,31,34,35,36,35,35,36,36,34,34
1741541095483,31,28,31,31,35,35,35,35,35,36,36,34,34
1741541095589,31,28,31,31,34,35,36,35,36,36,35,34,34
1741541095693,31,28,31,31,34,35,35,35,35,36,36,34,34
1741541095797,31,28,31,31,35,36,36,35,36,36,35,34,34
1741541095900,31,28,31,31,35,36,36,35,36,36,36,34,34
1741541096004,31,28,31,31,35,36,36,35,35,36,35,34,34
1741541096107,31,28,31,31,34,35,35,35,35,36,36,34,34
1741541096210,31,28,31,31,35,36,35,35,36,36,36,34,34
1741541096314,31,28,31,31,35,36,35,35,36,36,36,34,34
1741541096422,31,28,31,31,35,35,36,35,36,36,36,34,34
1741541096527,31,28,31,31,35,36,36,35,36,36,36,34,34
1741541096630,31,28,31,31,35,35,36,35,35,36,36,34,34
1741541096732,31,28,31,31,35,36,36,35,36,36,36,34,34
1741541096835,31,28,31,31,35,36,35,35,36,37,36,34,34
1741541096938,31,28,31,31,35,35,35,35,36,36,36,34,34
1741541097044,31,28,31,31,35,35,35,35,36,36,36,34,34
1741541097147,31,28,31,31,35,36,36,36,36,36,36,34,34
