Timestamp,qfe_wtr_pa0,qfe_wtr_pa1,qfe_wtr_pa2,qfe_wtr_pa3,aoss0-usr,mdm-q6-usr,ipa-usr,cpu0-a7-usr,mdm-5g-usr,mdm-vpe-usr,mdm-core-usr,xo-therm-usr,sdx-case-therm-usr
1741603311471,26,28,31,31,34,36,36,35,36,36,36,34,34
1741603311574,26,28,31,31,35,36,36,35,36,36,36,34,34
1741603311686,26,28,31,31,35,36,36,35,35,36,36,34,34
1741603311797,26,28,31,31,35,36,36,35,36,36,36,34,34
1741603311901,26,28,31,31,35,36,36,35,36,36,36,34,34
1741603312005,26,28,31,31,35,36,36,36,36,37,36,34,34
1741603312114,26,28,31,31,35,35,35,35,36,36,36,34,34
1741603312231,26,28,31,31,35,36,36,35,36,37,36,34,34
1741603312341,26,28,31,31,35,36,36,36,36,37,36,34,34
1741603312449,26,28,31,31,35,35,36,35,36,36,36,34,34
1741603312562,26,28,31,31,35,35,36,35,36,36,36,34,34
1741603312668,26,28,31,31,35,36,35,35,36,36,36,34,34
1741603312772,26,28,31,31,35,36,36,35,36,36,35,34,34
1741603312884,26,28,31,31,35,36,36,35,36,37,36,34,34
1741603312997,26,28,31,31,35,36,35,35,36,37,36,34,34
1741603313106,26,28,31,31,35,36,36,35,36,36,36,34,34
1741603313216,26,28,31,31,35,36,36,35,36,36,36,34,34
1741603313329,26,28,31,31,35,36,36,35,36,37,36,34,34
1741603313448,26,28,31,31,35,35,36,35,36,36,36,34,34
1741603313555,26,28,31,31,35,36,36,35,36,36,36,34,34
1741603313662,26,28,31,31,35,36,36,35,36,36,36,34,34
1741603313771,26,28,31,31,35,36,35,35,35,37,36,34,34
1741603313875,26,28,31,31,35,36,35,35,36,36,36,34,34
1741603313985,26,28,31,31,35,35,36,35,36,36,36,34,34
1741603314091,26,28,31,31,34,36,36,36,36,37,36,34,34
1741603314203,26,28,31,31,35,36,36,35,36,36,36,34,34
1741603314310,26,28,31,31,35,35,36,35,36,36,36,34,34
1741603314418,26,28,31,31,35,36,36,35,36,36,36,34,34
1741603314529,26,28,31,31,35,36,35,35,35,36,35,34,34
1741603314639,26,28,31,31,35,36,35,35,36,36,36,34,34
1741603314750,26,28,31,31,35,36,35,35,36,36,36,34,34
1741603314855,26,28,31,31,35,36,36,35,35,36,35,34,34
1741603314960,26,28,31,31,35,35,35,35,36,36,35,34,34
1741603315063,26,28,31,31,35,36,35,35,36,36,36,34,34
1741603315172,26,28,31,31,35,35,36,35,35,36,36,34,34
1741603315279,26,28,31,31,34,36,36,35,35,36,35,34,34
1741603315382,26,28,31,31,34,35,36,35,35,36,36,34,34
1741603315490,26,28,31,31,35,35,36,35,36,36,36,34,34
1741603315598,26,28,31,31,34,35,35,35,36,36,36,34,34
1741603315701,26,28,31,31,35,36,36,35,36,36,36,34,34
1741603315811,26,28,31,31,34,36,35,35,36,36,36,34,34
1741603315922,26,28,31,31,35,35,35,35,35,36,36,34,34
1741603316026,28,28,31,31,35,36,36,35,35,36,36,34,34
1741603316138,28,28,31,31,35,36,36,35,36,36,36,34,34
1741603316246,28,28,31,31,34,35,36,35,35,36,36,34,34
1741603316465,28,28,31,31,35,36,35,35,36,36,36,34,34
1741603316569,28,28,31,31,35,36,35,35,35,36,36,34,34
1741603316678,28,28,31,31,34,36,36,35,36,36,36,34,34
1741603316785,28,28,31,31,35,35,36,35,36,36,36,34,34
1741603316896,28,28,31,31,34,36,35,35,35,36,36,34,34
1741603317002,28,28,31,31,35,36,35,35,36,36,36,34,34
1741603317108,28,28,31,31,35,35,35,36,36,36,36,34,34
1741603317215,28,28,31,31,35,36,36,35,35,36,36,34,34
1741603317322,28,28,31,31,35,36,36,35,35,36,36,34,34
1741603317429,28,28,31,31,35,36,36,35,35,36,36,34,34
1741603317670,28,28,31,31,35,35,36,35,35,36,36,34,34
1741603317780,28,28,31,31,35,36,36,35,35,36,36,34,35
1741603317885,28,28,31,31,35,36,36,35,35,36,36,34,34
1741603318001,28,28,31,31,35,36,35,35,36,36,36,34,35
1741603318114,28,28,31,31,34,36,36,35,35,36,36,34,34
1741603318305,28,28,31,31,35,35,35,35,36,36,36,34,35
1741603318456,28,28,31,31,34,36,36,35,35,36,36,34,34
1741603318569,28,28,31,31,35,36,36,35,35,36,36,34,35
1741603318678,28,28,31,31,35,35,36,35,36,36,36,34,35
1741603318797,28,28,31,31,35,36,35,35,36,36,36,34,35
1741603318910,28,28,31,31,35,36,36,35,36,36,36,34,35
1741603319026,28,28,31,31,35,35,36,35,36,36,36,34,35
1741603319130,28,28,31,31,35,35,36,35,36,37,36,34,35
1741603319324,28,28,31,31,34,35,35,35,36,36,36,34,35
1741603319433,28,28,31,31,35,36,36,35,36,36,36,34,35
1741603319548,28,28,31,31,35,36,35,35,36,36,36,34,35
1741603319657,28,28,31,31,34,36,35,35,36,36,36,34,35
1741603319765,28,28,31,31,35,36,36,35,36,36,36,34,35
1741603319875,28,28,31,31,35,35,35,35,35,36,36,34,35
1741603319988,28,28,31,31,35,36,35,35,36,36,36,34,35
1741603320095,28,28,31,31,35,36,36,35,36,36,36,34,35
1741603320208,28,28,31,31,35,35,35,35,36,36,36,34,35
1741603320317,28,28,31,31,35,36,36,35,36,36,36,34,35
1741603320425,28,28,31,31,35,36,35,35,36,36,36,34,35
1741603320534,28,28,31,31,35,35,36,35,36,36,36,34,35
1741603320643,28,28,31,31,35,36,36,35,36,36,36,34,35
1741603320754,28,28,31,31,35,35,36,35,35,36,36,34,35
1741603320873,28,28,31,31,34,35,36,35,36,36,36,34,35
1741603320978,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603321087,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603321194,26,28,31,31,35,35,35,35,36,36,36,34,35
1741603321302,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603321409,26,28,31,31,35,36,35,35,35,36,36,34,35
1741603321516,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603321629,26,28,31,31,35,35,35,35,36,36,36,34,35
1741603321732,26,28,31,31,35,35,35,35,36,37,36,34,35
1741603321840,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603321955,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603322070,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603322181,26,28,31,31,35,35,36,35,36,37,36,34,35
1741603322285,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603322389,26,28,31,31,35,36,35,35,36,36,36,34,35
1741603322501,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603322608,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603322713,26,28,31,31,35,36,36,35,35,36,36,34,35
1741603322823,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603322928,26,28,31,31,35,36,35,35,36,36,36,34,35
1741603323036,26,28,31,31,35,36,36,35,35,36,36,34,35
1741603323149,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603323260,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603323370,26,28,31,31,35,36,36,36,36,36,36,34,35
1741603323474,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603323577,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603323686,26,28,31,31,35,35,36,35,36,37,36,34,35
1741603323795,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603323901,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603324010,26,28,31,31,34,36,36,35,35,36,36,34,35
1741603324117,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603324220,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603328382,26,28,31,31,35,35,35,35,36,36,36,34,35
1741603328598,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603328704,26,28,31,31,35,35,36,35,35,37,36,34,35
1741603328819,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603329068,26,28,31,31,35,36,36,35,35,36,36,34,35
1741603329219,26,28,31,31,35,36,35,35,36,36,36,34,35
1741603329325,26,28,31,31,35,36,36,35,35,36,36,34,35
1741603329498,26,28,31,31,35,35,35,35,36,36,36,34,35
1741603329608,26,28,31,31,35,36,36,35,35,36,36,34,35
1741603329722,26,28,31,31,35,35,36,35,36,37,36,34,35
1741603329829,26,28,31,31,35,35,35,35,35,37,36,34,35
1741603329935,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603330040,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603330143,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603332968,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603333070,26,28,31,31,35,36,36,35,35,36,36,34,35
1741603333172,26,28,31,31,34,35,36,35,36,36,36,34,35
1741603333275,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603333377,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603333479,26,28,31,31,34,36,36,35,36,36,36,34,35
1741603333581,26,28,31,31,34,36,36,35,36,36,36,34,35
1741603333684,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603333787,26,28,31,31,35,36,35,35,36,36,36,34,35
1741603333889,26,28,31,31,35,35,36,35,36,37,36,34,35
1741603333991,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603334094,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603334196,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603334298,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603334403,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603334505,26,28,31,31,35,36,35,35,36,36,36,34,35
1741603334607,26,28,31,31,35,35,36,35,35,36,36,34,35
1741603334710,26,28,31,31,35,36,36,36,36,36,36,34,35
1741603334812,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603334915,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603335019,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603335122,26,28,31,31,35,35,35,35,36,36,36,34,35
1741603335225,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603335328,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603335431,26,28,31,31,35,35,36,35,36,37,36,34,35
1741603335534,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603335637,26,28,31,31,35,36,35,35,36,36,36,34,35
1741603335740,26,28,31,31,35,35,36,35,36,37,36,34,35
1741603335843,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603335946,26,28,31,31,35,35,35,35,35,36,36,34,35
1741603336050,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603336153,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603336256,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603336360,31,28,31,31,35,36,36,35,36,37,36,34,35
1741603336463,31,28,31,31,34,36,36,36,36,36,36,34,35
1741603336566,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603336670,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603336773,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603336876,31,28,31,31,35,35,36,35,36,36,36,34,35
1741603336980,31,28,31,31,35,35,36,35,36,36,36,34,35
1741603337082,31,28,31,31,35,36,35,35,36,36,36,34,35
1741603337185,31,28,31,31,35,36,36,36,36,36,35,34,35
1741603337288,31,28,31,31,35,36,35,35,36,36,36,34,35
1741603337390,31,28,31,31,35,36,35,35,36,36,36,34,35
1741603337492,31,28,31,31,35,36,36,36,36,37,36,34,35
1741603337594,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603337697,31,28,31,31,35,35,36,35,36,36,36,34,35
1741603337799,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603337902,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603338004,31,28,31,31,35,36,36,35,36,37,36,34,35
1741603338106,31,28,31,31,35,35,36,35,36,36,35,34,35
1741603338209,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603338311,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603338413,31,28,31,31,35,36,35,35,36,37,36,34,35
1741603338515,31,28,31,31,35,36,35,35,36,37,36,34,35
1741603338618,31,28,31,31,35,36,35,35,36,37,36,34,35
1741603338720,31,28,31,31,35,36,36,36,36,37,36,34,35
1741603338822,31,28,31,31,35,36,36,35,35,36,36,34,35
1741603338925,31,28,31,31,35,35,35,35,36,37,36,34,35
1741603339027,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603339129,31,28,31,31,35,36,35,36,36,36,36,34,35
1741603339232,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603339334,31,28,31,31,35,35,36,35,35,36,36,34,35
1741603339437,31,28,31,31,35,35,35,35,36,36,36,34,35
1741603339539,31,28,31,31,35,36,35,35,36,36,36,34,35
1741603339641,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603339743,31,28,31,31,35,36,36,35,36,36,36,34,35
1741603341842,26,28,31,31,35,36,35,35,35,36,36,34,35
1741603341955,26,28,31,31,35,35,36,36,36,36,36,34,35
1741603342074,26,28,31,31,35,35,36,35,35,37,36,34,35
1741603342195,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603342313,26,28,31,31,34,36,36,35,36,36,36,34,35
1741603342463,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603342577,26,28,31,31,35,35,36,35,35,36,36,34,35
1741603342685,26,28,31,31,35,36,36,35,35,36,36,34,35
1741603343777,26,28,31,31,34,36,35,35,35,36,36,34,35
1741603343885,26,28,31,31,35,36,35,35,36,36,36,34,35
1741603344150,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603344416,26,28,31,31,35,36,36,35,36,36,36,34,34
1741603344683,26,28,31,31,34,35,36,35,36,36,36,34,34
1741603344789,26,28,31,31,35,35,36,35,36,36,36,34,34
1741603344962,26,28,31,31,35,36,36,35,36,36,36,34,34
1741603345096,26,28,31,31,35,36,36,35,35,36,36,34,34
1741603345237,26,28,31,31,35,36,36,35,35,36,36,34,34
1741603345432,26,28,31,31,34,36,35,35,36,36,36,34,35
1741603345542,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603345742,26,28,31,31,35,36,35,35,35,36,36,34,35
1741603345898,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603346107,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603346252,26,28,31,31,35,35,35,35,35,36,36,34,35
1741603346454,26,28,31,31,35,36,35,35,36,36,36,34,35
1741603346630,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603346738,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603346910,26,28,31,31,35,36,36,35,35,36,36,34,35
1741603347016,26,28,31,31,35,36,36,36,36,36,36,34,35
1741603347217,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603347374,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603347575,26,28,31,31,35,35,36,35,36,36,36,34,35
1741603347678,26,28,31,31,35,36,36,35,35,36,36,34,35
1741603347884,26,28,31,31,35,36,35,35,36,36,36,34,35
1741603347990,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603348151,26,28,31,31,35,36,36,35,35,36,36,34,35
1741603348281,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603348424,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603348527,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603348633,26,28,31,31,35,36,36,35,35,36,36,34,35
1741603348736,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603348859,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603349061,26,28,31,31,35,36,35,35,36,37,36,34,35
1741603349169,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603349277,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603349388,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603349493,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603349596,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603349698,26,28,31,31,35,36,36,35,35,36,36,34,35
1741603349801,26,28,31,31,35,36,36,36,36,36,36,34,35
1741603349905,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603350008,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603350113,26,28,31,31,35,36,35,35,36,37,36,34,35
1741603350225,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603350332,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603350445,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603350557,26,28,31,31,34,36,36,36,36,36,36,34,35
1741603350663,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603350772,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603350886,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603350995,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603351101,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603351224,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603351354,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603351476,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603351586,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603351698,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603351802,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603351908,26,28,31,31,35,36,36,36,36,36,36,34,35
1741603352016,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603352124,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603352233,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603352346,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603352457,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603352572,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603352685,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603352790,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603352902,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603353016,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603353122,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603353229,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603353339,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603353444,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603353553,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603353666,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603353776,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603353885,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603354006,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603354258,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603354366,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603354480,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603354589,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603354707,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603354822,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603354929,26,28,31,31,35,36,36,36,36,37,37,34,35
1741603355037,26,28,31,31,35,36,36,35,37,37,36,34,35
1741603355145,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603355259,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603355364,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603355475,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603355584,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603355691,26,28,31,31,35,36,36,36,36,36,36,34,35
1741603355798,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603355906,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603356016,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603356124,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603356239,26,28,31,31,35,36,36,36,36,37,37,34,35
1741603356346,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603356458,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603356573,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603356678,26,28,31,31,35,36,36,36,36,36,36,34,35
1741603356789,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603356907,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603357018,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603357126,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603357237,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603357345,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603357451,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603357561,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603357673,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603357782,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603357900,26,28,31,31,35,36,36,36,36,36,37,34,35
1741603358020,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603358186,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603358298,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603358406,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603358516,26,28,31,31,35,36,36,36,36,37,37,34,35
1741603358623,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603358733,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603358845,26,28,31,31,35,36,36,36,36,37,37,34,35
1741603358957,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603359071,26,28,31,31,35,36,36,36,36,37,37,34,35
1741603359188,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603359295,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603359406,26,28,31,31,35,36,36,36,36,37,37,34,35
1741603359520,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603359630,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603359752,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603359864,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603359971,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603360084,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603360209,26,28,31,31,35,36,36,36,36,37,37,34,35
1741603360318,26,28,31,31,35,36,36,36,36,37,37,34,35
1741603360427,26,28,31,31,35,36,36,36,37,37,36,34,35
1741603360537,26,28,31,31,35,36,36,36,36,37,37,34,35
1741603360646,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603360758,26,28,31,31,35,36,36,36,36,37,37,34,35
1741603360866,26,28,31,31,35,36,36,36,36,37,37,34,35
1741603360976,26,28,31,31,35,36,36,35,36,36,36,34,35
1741603361090,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603361194,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603361309,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603361416,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603361520,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603361631,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603361745,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603361868,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603361981,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603362097,26,28,31,31,35,36,36,36,36,37,37,34,35
1741603362203,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603362312,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603362420,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603362529,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603362637,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603362745,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603362858,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603362965,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603363075,26,28,31,31,35,37,36,36,36,37,37,34,35
1741603363846,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603363951,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603364065,26,28,31,31,35,36,37,36,36,37,36,34,35
1741603364177,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603364286,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603364392,26,28,31,31,35,36,37,36,36,37,36,34,35
1741603364497,26,28,31,31,35,36,37,36,36,37,36,34,35
1741603364608,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603364723,26,28,31,31,35,36,36,35,36,36,37,35,35
1741603364834,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603364947,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603365056,26,28,31,31,35,36,36,35,37,37,37,34,35
1741603365168,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603365274,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603365386,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603365497,26,28,31,31,35,36,36,35,36,37,37,34,35
1741603365624,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603365731,26,28,31,31,35,36,36,36,36,36,37,34,35
1741603365837,26,28,31,31,35,36,36,35,36,37,36,34,35
1741603365947,26,28,31,31,35,36,36,36,36,37,36,34,35
1741603366057,31,28,32,31,35,36,36,35,36,37,36,34,35
1741603366165,31,28,32,31,35,36,36,35,36,37,36,34,35
1741603366273,31,28,32,31,35,36,36,36,36,37,37,34,35
