UTC_Timestamp,Download_Resolution,Download_Bitrate,Bandwidth_Estimate,FPS,Skipped_Frames,Buffer_Size,Latency_To_Broadcaster,Codecs,Protocol,Latency_Mode
1741452090367,640x360,640x360,750x422,27,633,798,14.49.,15.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741452090768,640x360,640x360,750x422,38,450,694,14.40.,14.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741452091169,640x360,640x360,750x422,38,450,694,14.40.,14.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741452091570,640x360,640x360,750x422,38,450,694,14.40.,14.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741452091970,640x360,640x360,750x422,26,450,694,14.37.,14.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741452092370,640x360,640x360,750x422,26,450,694,14.37.,14.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741452092771,640x360,640x360,750x422,26,574,719,14.40.,14.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741452093172,640x360,640x360,750x422,26,574,719,14.40.,14.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741452093575,640x360,640x360,750x422,26,574,719,14.40.,14.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741452093975,640x360,640x360,750x422,26,574,719,14.37.,14.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741452094375,640x360,640x360,750x422,26,574,719,14.37.,14.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741452094776,640x360,640x360,750x422,34,558,737,14.24.,14.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741452095177,640x360,640x360,750x422,34,558,737,14.24.,14.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741452095577,640x360,640x360,750x422,34,558,737,14.24.,14.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741452095977,640x360,640x360,750x422,34,558,737,14.25.,14.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741452096378,640x360,640x360,750x422,34,558,737,14.25.,14.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741452096780,640x360,640x360,750x422,38,566,727,14.31.,14.78.,avc1.4D401F,mp4a.40.2,Low Latency
1741452097181,640x360,640x360,750x422,38,566,727,14.31.,14.78.,avc1.4D401F,mp4a.40.2,Low Latency
1741452097581,640x360,640x360,750x422,38,566,727,14.31.,14.78.,avc1.4D401F,mp4a.40.2,Low Latency
1741452097983,640x360,640x360,750x422,30,566,727,14.18.,14.78.,avc1.4D401F,mp4a.40.2,Low Latency
1741452098383,640x360,640x360,750x422,30,566,727,14.18.,14.78.,avc1.4D401F,mp4a.40.2,Low Latency
1741452098784,640x360,640x360,750x422,30,566,727,14.23.,14.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741452099184,640x360,640x360,750x422,30,566,727,14.23.,14.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741452099585,640x360,640x360,750x422,30,566,727,14.23.,14.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741452099984,640x360,640x360,750x422,23,566,727,14.20.,14.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741452100387,640x360,640x360,750x422,23,566,727,14.20.,14.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741452100788,640x360,640x360,750x422,30,568,707,14.10.,14.77.,avc1.4D401F,mp4a.40.2,Low Latency
1741452101189,640x360,640x360,750x422,30,568,707,14.10.,14.77.,avc1.4D401F,mp4a.40.2,Low Latency
1741452101590,640x360,640x360,750x422,30,568,707,14.10.,14.77.,avc1.4D401F,mp4a.40.2,Low Latency
1741452101990,640x360,640x360,750x422,34,568,707,14.10.,14.77.,avc1.4D401F,mp4a.40.2,Low Latency
1741452102391,640x360,640x360,750x422,34,568,707,14.10.,14.77.,avc1.4D401F,mp4a.40.2,Low Latency
1741452102792,640x360,640x360,750x422,34,571,756,14.07.,14.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741452103193,640x360,640x360,750x422,34,571,756,14.07.,14.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741452103594,640x360,640x360,750x422,34,571,756,14.07.,14.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741452103994,640x360,640x360,750x422,34,571,756,14.04.,14.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741452104395,640x360,640x360,750x422,34,571,756,14.04.,14.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741452104796,640x360,640x360,750x422,N/A,558,741,12.62.,14.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741452105196,640x360,640x360,750x422,N/A,558,741,12.62.,14.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741452105597,640x360,640x360,750x422,N/A,558,741,12.62.,14.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741452105997,640x360,640x360,750x422,N/A,558,741,12.62.,14.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741452106397,640x360,640x360,750x422,N/A,558,741,12.62.,14.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741452106798,640x360,640x360,750x422,N/A,558,741,12.62.,14.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741452107198,640x360,640x360,750x422,N/A,558,741,12.62.,14.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741452107598,640x360,640x360,750x422,N/A,558,741,12.62.,14.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741452107998,640x360,640x360,750x422,N/A,558,741,12.62.,14.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741452108399,640x360,640x360,750x422,N/A,558,741,12.62.,14.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741452108800,640x360,640x360,750x422,N/A,558,741,12.62.,14.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741452109200,640x360,640x360,750x422,N/A,558,741,12.62.,14.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741452109601,640x360,640x360,750x422,N/A,558,741,12.62.,14.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741452110000,640x360,640x360,750x422,26,607,731,16.99.,17.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741452110402,640x360,640x360,750x422,26,607,731,16.99.,17.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741452110803,640x360,640x360,750x422,34,573,781,16.98.,17.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741452111205,640x360,640x360,750x422,34,573,781,16.98.,17.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741452111605,640x360,640x360,750x422,34,573,781,16.98.,17.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741452112007,640x360,640x360,750x422,26,573,781,16.62.,17.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741452112407,640x360,640x360,750x422,26,573,781,16.62.,17.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741452112808,640x360,640x360,750x422,26,511,769,16.79.,17.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741452113209,640x360,640x360,750x422,26,511,769,16.79.,17.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741452113611,640x360,640x360,750x422,26,511,769,16.79.,17.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741452114012,640x360,640x360,750x422,19,511,769,16.89.,17.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741452114413,640x360,640x360,750x422,19,511,769,16.89.,17.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741452114815,640x360,640x360,750x422,19,511,769,16.89.,17.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741452115216,640x360,640x360,750x422,38,625,775,16.79.,17.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741452115616,640x360,640x360,750x422,38,625,775,16.79.,17.31.,avc1.4D401F,mp4a.40.2,Low Latency
1741452116017,640x360,640x360,750x422,30,625,775,16.82.,17.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741452116418,640x360,640x360,750x422,30,625,775,16.82.,17.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741452116823,640x360,640x360,750x422,26,507,727,16.70.,17.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741452117223,640x360,640x360,750x422,26,507,727,16.70.,17.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741452117624,640x360,640x360,750x422,26,507,727,16.70.,17.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741452118024,640x360,640x360,750x422,42,507,727,16.67.,17.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741452118424,640x360,640x360,750x422,42,507,727,16.67.,17.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741452118825,640x360,640x360,750x422,23,603,765,16.73.,17.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741452119226,640x360,640x360,750x422,23,603,765,16.73.,17.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741452119626,640x360,640x360,750x422,23,603,765,16.73.,17.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741452120027,640x360,640x360,750x422,41,603,765,16.59.,17.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741452120431,640x360,640x360,750x422,41,603,765,16.59.,17.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741452120831,640x360,640x360,750x422,30,577,765,16.68.,17.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741452121232,640x360,640x360,750x422,30,577,765,16.68.,17.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741452121632,640x360,640x360,750x422,30,577,765,16.68.,17.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741452122032,640x360,640x360,750x422,30,577,765,16.65.,17.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741452122432,640x360,640x360,750x422,30,577,765,16.65.,17.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741452122833,640x360,640x360,750x422,23,564,762,16.58.,17.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741452123233,640x360,640x360,750x422,23,564,762,16.58.,17.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741452123634,640x360,640x360,750x422,23,564,762,16.58.,17.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741452124035,640x360,640x360,750x422,27,564,762,16.55.,17.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741452124435,640x360,640x360,750x422,27,564,762,16.55.,17.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741452124836,640x360,640x360,750x422,34,561,756,16.56.,17.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741452125236,640x360,640x360,750x422,34,561,756,16.56.,17.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741452125637,640x360,640x360,750x422,34,561,756,16.56.,17.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741452126037,640x360,640x360,750x422,23,561,756,16.54.,17.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741452126437,640x360,640x360,750x422,23,561,756,16.54.,17.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741452126838,640x360,640x360,750x422,11,579,760,16.50.,17.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741452127239,640x360,640x360,750x422,11,579,760,16.50.,17.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741452127640,640x360,640x360,750x422,11,579,760,16.50.,17.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741452128041,640x360,640x360,750x422,26,579,760,16.47.,17.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741452128442,640x360,640x360,750x422,26,579,760,16.47.,17.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741452128842,640x360,640x360,750x422,19,511,716,16.41.,16.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741452129242,640x360,640x360,750x422,19,511,716,16.41.,16.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741452129646,640x360,640x360,750x422,19,511,716,16.41.,16.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741452130047,640x360,640x360,750x422,38,511,716,16.41.,16.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741452130447,640x360,640x360,750x422,38,511,716,16.41.,16.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741452130848,640x360,640x360,750x422,34,566,723,16.31.,16.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741452131249,640x360,640x360,750x422,34,566,723,16.31.,16.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741452131649,640x360,640x360,750x422,34,566,723,16.31.,16.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741452132050,640x360,640x360,750x422,34,566,723,16.28.,16.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741452132451,640x360,640x360,750x422,34,566,723,16.28.,16.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741452132851,640x360,640x360,750x422,38,620,756,16.32.,16.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741452133252,640x360,640x360,750x422,38,620,756,16.32.,16.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741452133653,640x360,640x360,750x422,38,620,756,16.32.,16.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741452134053,640x360,640x360,750x422,30,620,756,16.29.,16.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741452134453,640x360,640x360,750x422,30,620,756,16.29.,16.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741452134853,640x360,640x360,750x422,38,511,748,16.25.,16.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741452135259,640x360,640x360,750x422,38,511,748,16.25.,16.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741452135660,640x360,640x360,750x422,38,511,748,16.25.,16.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741452136060,640x360,640x360,750x422,26,511,748,16.12.,16.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741452136461,640x360,640x360,750x422,26,511,748,16.12.,16.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741452136865,640x360,640x360,750x422,34,569,747,16.16.,16.62.,avc1.4D401F,mp4a.40.2,Low Latency
1741452137266,640x360,640x360,750x422,34,569,747,16.16.,16.62.,avc1.4D401F,mp4a.40.2,Low Latency
1741452137666,640x360,640x360,750x422,34,569,747,16.16.,16.62.,avc1.4D401F,mp4a.40.2,Low Latency
1741452138067,640x360,640x360,750x422,38,569,747,16.15.,16.62.,avc1.4D401F,mp4a.40.2,Low Latency
1741452138468,640x360,640x360,750x422,38,569,747,16.15.,16.62.,avc1.4D401F,mp4a.40.2,Low Latency
1741452138869,640x360,640x360,750x422,34,563,679,16.14.,16.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741452139269,640x360,640x360,750x422,34,563,679,16.14.,16.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741452139670,640x360,640x360,750x422,34,563,679,16.14.,16.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741452140070,640x360,640x360,750x422,34,563,679,16.11.,16.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741452140470,640x360,640x360,750x422,34,563,679,16.11.,16.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741452140871,640x360,640x360,750x422,26,618,750,16.08.,16.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741452141273,640x360,640x360,750x422,26,618,750,16.08.,16.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741452141673,640x360,640x360,750x422,26,618,750,16.08.,16.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741452142073,640x360,640x360,750x422,26,618,750,16.05.,16.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741452142474,640x360,640x360,750x422,26,618,750,16.05.,16.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741452142875,640x360,640x360,750x422,26,559,750,16.01.,16.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741452143278,640x360,640x360,750x422,26,559,750,16.01.,16.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741452143678,640x360,640x360,750x422,26,559,750,16.01.,16.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741452144079,640x360,640x360,750x422,30,559,750,15.98.,16.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741452144480,640x360,640x360,750x422,30,559,750,15.98.,16.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741452144881,640x360,640x360,750x422,30,588,752,15.92.,16.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741452145282,640x360,640x360,750x422,30,588,752,15.92.,16.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741452145683,640x360,640x360,750x422,30,588,752,15.92.,16.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741452146084,640x360,640x360,750x422,34,588,752,15.93.,16.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741452146485,640x360,640x360,750x422,34,588,752,15.93.,16.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741452146886,640x360,640x360,750x422,41,537,747,15.89.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741452147287,640x360,640x360,750x422,41,537,747,15.89.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741452147687,640x360,640x360,750x422,41,537,747,15.89.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741452148088,640x360,640x360,750x422,26,537,747,15.83.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741452148488,640x360,640x360,750x422,26,537,747,15.83.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741452148889,640x360,640x360,750x422,32,562,746,15.82.,16.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741452149289,640x360,640x360,750x422,32,562,746,15.82.,16.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741452149691,640x360,640x360,750x422,32,562,746,15.82.,16.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741452150092,640x360,640x360,750x422,27,562,746,15.81.,16.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741452150492,640x360,640x360,750x422,27,562,746,15.81.,16.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741452150895,640x360,640x360,750x422,27,531,728,15.77.,16.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741452151295,640x360,640x360,750x422,27,531,728,15.77.,16.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741452151698,640x360,640x360,750x422,27,531,728,15.77.,16.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741452152099,640x360,640x360,750x422,34,531,728,15.74.,16.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741452152500,640x360,640x360,750x422,34,531,728,15.74.,16.30.,avc1.4D401F,mp4a.40.2,Low Latency
1741452152902,640x360,640x360,750x422,31,648,752,15.72.,15.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741452153302,640x360,640x360,750x422,31,648,752,15.72.,15.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741452153702,640x360,640x360,750x422,31,648,752,15.72.,15.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741452154102,640x360,640x360,750x422,34,648,752,15.70.,15.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741452154502,640x360,640x360,750x422,34,648,752,15.70.,15.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741452154903,640x360,640x360,750x422,38,483,694,15.67.,16.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741452155302,640x360,640x360,750x422,38,483,694,15.67.,16.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741452155705,640x360,640x360,750x422,38,483,694,15.67.,16.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741452156104,640x360,640x360,750x422,30,483,694,15.63.,16.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741452156505,640x360,640x360,750x422,30,483,694,15.63.,16.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741452156905,640x360,640x360,750x422,36,610,748,15.59.,16.14.,avc1.4D401F,mp4a.40.2,Low Latency
1741452157306,640x360,640x360,750x422,36,610,748,15.59.,16.14.,avc1.4D401F,mp4a.40.2,Low Latency
1741452157705,640x360,640x360,750x422,36,610,748,15.59.,16.14.,avc1.4D401F,mp4a.40.2,Low Latency
1741452158105,640x360,640x360,750x422,15,610,748,15.54.,16.14.,avc1.4D401F,mp4a.40.2,Low Latency
1741452158505,640x360,640x360,750x422,15,610,748,15.54.,16.14.,avc1.4D401F,mp4a.40.2,Low Latency
1741452158906,640x360,640x360,750x422,30,610,751,15.43.,16.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741452159308,640x360,640x360,750x422,30,610,751,15.43.,16.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741452159709,640x360,640x360,750x422,30,610,751,15.43.,16.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741452160108,640x360,640x360,750x422,34,588,751,14.40.,16.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741452160509,640x360,640x360,750x422,34,588,751,14.40.,16.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741452160911,640x360,640x360,750x422,38,502,765,15.44.,16.13.,avc1.4D401F,mp4a.40.2,Low Latency
1741452161312,640x360,640x360,750x422,38,502,765,15.44.,16.13.,avc1.4D401F,mp4a.40.2,Low Latency
1741452161713,640x360,640x360,750x422,38,502,765,15.44.,16.13.,avc1.4D401F,mp4a.40.2,Low Latency
1741452162114,640x360,640x360,750x422,30,502,765,15.45.,16.13.,avc1.4D401F,mp4a.40.2,Low Latency
1741452162514,640x360,640x360,750x422,30,502,765,15.45.,16.13.,avc1.4D401F,mp4a.40.2,Low Latency
1741452162916,640x360,640x360,750x422,30,563,763,15.35.,15.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741452163316,640x360,640x360,750x422,30,563,763,15.35.,15.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741452163717,640x360,640x360,750x422,30,563,763,15.35.,15.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741452164117,640x360,640x360,750x422,19,563,763,15.32.,15.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741452164518,640x360,640x360,750x422,19,563,763,15.32.,15.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741452164919,640x360,640x360,750x422,34,567,739,15.26.,15.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741452165320,640x360,640x360,750x422,34,567,739,15.26.,15.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741452165720,640x360,640x360,750x422,34,567,739,15.26.,15.64.,avc1.4D401F,mp4a.40.2,Low Latency
1741452166121,640x360,640x360,750x422,34,567,739,15.30.,15.70.,avc1.4D401F,mp4a.40.2,Low Latency
1741452166522,640x360,640x360,750x422,34,567,739,15.30.,15.70.,avc1.4D401F,mp4a.40.2,Low Latency
1741452166923,640x360,640x360,750x422,34,572,638,15.20.,15.70.,avc1.4D401F,mp4a.40.2,Low Latency
1741452167322,640x360,640x360,750x422,34,572,638,15.20.,15.70.,avc1.4D401F,mp4a.40.2,Low Latency
1741452167723,640x360,640x360,750x422,34,572,638,15.20.,15.70.,avc1.4D401F,mp4a.40.2,Low Latency
1741452168123,640x360,640x360,750x422,38,572,638,15.26.,15.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741452168524,640x360,640x360,750x422,38,572,638,15.26.,15.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741452168926,640x360,640x360,750x422,30,561,740,15.21.,15.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741452169327,640x360,640x360,750x422,30,561,740,15.21.,15.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741452169728,640x360,640x360,750x422,26,561,740,15.18.,15.68.,avc1.4D401F,mp4a.40.2,Low Latency
1741452170128,640x360,640x360,750x422,26,561,740,15.18.,15.68.,avc1.4D401F,mp4a.40.2,Low Latency
1741452170528,640x360,640x360,750x422,26,561,740,15.18.,15.68.,avc1.4D401F,mp4a.40.2,Low Latency
1741452170929,640x360,640x360,750x422,41,580,757,15.15.,15.68.,avc1.4D401F,mp4a.40.2,Low Latency
1741452171331,640x360,640x360,750x422,41,580,757,15.15.,15.68.,avc1.4D401F,mp4a.40.2,Low Latency
1741452171733,640x360,640x360,750x422,30,580,757,15.15.,15.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741452172133,640x360,640x360,750x422,30,580,757,15.15.,15.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741452172533,640x360,640x360,750x422,30,580,757,15.15.,15.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741452172934,640x360,640x360,750x422,30,580,757,15.15.,15.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741452173335,640x360,640x360,750x422,38,550,720,15.04.,15.53.,avc1.4D401F,mp4a.40.2,Low Latency
1741452173736,640x360,640x360,750x422,26,550,720,15.09.,15.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741452174140,640x360,640x360,750x422,26,550,720,15.09.,15.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741452174541,640x360,640x360,750x422,26,550,720,15.09.,15.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741452174942,640x360,640x360,750x422,30,566,731,15.07.,15.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741452175342,640x360,640x360,750x422,30,566,731,15.07.,15.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741452175743,640x360,640x360,750x422,30,566,731,14.96.,15.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741452176143,640x360,640x360,750x422,30,566,731,14.96.,15.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741452176547,640x360,640x360,750x422,30,566,731,14.96.,15.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741452176948,640x360,640x360,750x422,26,573,744,14.96.,15.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741452177348,640x360,640x360,750x422,26,573,744,14.96.,15.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741452177749,640x360,640x360,750x422,23,573,744,14.97.,15.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741452178150,640x360,640x360,750x422,23,573,744,14.97.,15.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741452178550,640x360,640x360,750x422,23,573,744,14.97.,15.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741452178950,640x360,640x360,750x422,26,592,754,14.87.,15.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741452179350,640x360,640x360,750x422,26,592,754,14.87.,15.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741452179751,640x360,640x360,750x422,26,592,754,14.84.,15.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741452180155,640x360,640x360,750x422,26,592,754,14.84.,15.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741452180555,640x360,640x360,750x422,26,592,754,14.84.,15.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741452180955,640x360,640x360,750x422,41,534,724,14.81.,15.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741452181355,640x360,640x360,750x422,41,534,724,14.81.,15.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741452181759,640x360,640x360,750x422,23,534,724,14.81.,15.25.,avc1.4D401F,mp4a.40.2,Low Latency
1741452182160,640x360,640x360,750x422,23,534,724,14.81.,15.25.,avc1.4D401F,mp4a.40.2,Low Latency
1741452182560,640x360,640x360,750x422,23,534,724,14.81.,15.25.,avc1.4D401F,mp4a.40.2,Low Latency
1741452182963,640x360,640x360,750x422,38,563,731,14.82.,15.25.,avc1.4D401F,mp4a.40.2,Low Latency
1741452183364,640x360,640x360,750x422,38,563,731,14.82.,15.25.,avc1.4D401F,mp4a.40.2,Low Latency
1741452183767,640x360,640x360,750x422,38,563,731,14.78.,15.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741452184167,640x360,640x360,750x422,38,563,731,14.78.,15.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741452184569,640x360,640x360,750x422,38,563,731,14.78.,15.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741452184970,640x360,640x360,750x422,34,566,727,14.76.,15.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741452185370,640x360,640x360,750x422,34,566,727,14.76.,15.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741452185772,640x360,640x360,750x422,34,566,727,14.73.,15.24.,avc1.4D401F,mp4a.40.2,Low Latency
