Timestamp,qfe_wtr_pa0,qfe_wtr_pa1,qfe_wtr_pa2,qfe_wtr_pa3,aoss0-usr,mdm-q6-usr,ipa-usr,cpu0-a7-usr,mdm-5g-usr,mdm-vpe-usr,mdm-core-usr,xo-therm-usr,sdx-case-therm-usr
1741539475414,26,28,31,31,35,35,35,35,35,36,35,34,34
1741539475517,26,28,31,31,35,35,35,35,35,35,35,34,34
1741539475625,26,28,31,31,34,35,35,35,35,36,36,34,34
1741539475728,26,28,31,31,34,35,35,35,35,36,36,34,34
1741539475831,26,28,31,31,35,35,35,35,35,35,35,34,34
1741539475935,26,28,31,31,35,35,35,35,35,36,35,34,34
1741539476037,26,28,31,31,34,35,35,35,35,36,35,34,34
1741539476141,26,28,31,31,35,35,35,35,35,35,36,34,34
1741539476243,26,28,31,31,34,35,35,35,35,36,35,34,34
1741539476345,26,28,31,31,34,35,35,35,35,36,35,34,34
1741539476454,26,28,31,31,34,35,35,35,35,36,35,34,34
1741539476559,26,28,31,31,34,35,35,35,35,35,35,34,34
1741539476676,26,28,31,31,34,35,35,35,35,36,35,34,34
1741539476778,26,28,31,31,34,35,35,35,35,36,35,34,34
1741539476881,26,28,31,31,35,35,36,35,35,36,35,34,34
1741539476986,26,28,31,31,34,35,36,35,35,36,35,34,34
1741539477091,26,28,31,31,34,35,35,35,35,36,36,34,34
1741539477196,26,28,31,31,35,35,35,35,35,36,35,34,34
1741539477299,26,28,31,31,34,35,35,35,35,36,35,34,34
1741539477402,26,28,31,31,34,35,35,35,35,36,35,34,34
1741539477505,26,28,31,31,35,35,35,35,35,36,35,34,34
1741539477610,26,28,31,31,35,35,35,35,35,36,35,34,34
1741539477717,26,28,31,31,35,35,35,35,35,36,36,34,34
1741539477836,26,28,31,31,34,35,35,35,35,36,36,34,34
1741539477941,26,28,31,31,34,35,35,35,35,36,35,34,34
1741539478045,26,28,31,31,34,35,35,35,35,36,36,34,34
1741539478148,26,28,31,31,35,35,35,35,35,36,35,34,34
1741539478253,26,28,31,31,35,35,35,35,35,36,35,34,34
1741539478362,26,28,31,31,34,36,35,35,35,36,36,34,34
1741539478470,26,28,31,31,35,35,36,35,36,36,35,34,34
1741539478581,26,28,31,31,35,35,36,35,35,36,36,34,34
1741539478691,26,28,31,31,34,35,35,35,35,36,36,34,34
1741539478797,26,28,31,31,35,35,36,35,35,36,36,34,34
1741539478900,26,28,31,31,34,35,35,35,35,36,36,34,34
1741539479003,26,28,31,31,34,35,35,35,35,36,35,34,34
1741539479108,26,28,31,31,34,35,36,35,35,36,36,34,34
1741539479216,26,28,31,31,34,35,36,35,36,36,36,34,34
1741539479325,26,28,31,31,34,35,35,35,36,36,36,34,34
1741539479427,26,28,31,31,34,35,36,35,35,36,36,34,34
1741539479531,26,28,31,31,35,35,35,35,36,36,36,34,34
1741539479635,26,28,31,31,35,36,35,35,36,36,35,34,34
1741539479739,26,28,31,31,34,35,36,35,36,36,36,34,34
1741539479842,26,28,31,31,34,35,36,35,35,36,36,34,34
1741539479945,26,28,31,31,35,35,36,35,35,36,36,34,34
1741539480049,26,28,31,31,35,36,36,35,35,37,36,34,34
1741539480152,26,28,31,31,35,36,36,35,36,36,36,34,34
1741539480256,26,28,31,31,35,36,36,35,35,36,36,34,34
1741539480360,26,28,31,31,35,36,36,35,35,36,36,34,34
1741539480464,26,28,31,31,35,35,35,35,36,36,36,34,34
1741539480569,26,28,31,31,35,36,35,35,36,37,36,34,34
1741539480671,26,28,31,31,35,35,36,35,36,37,36,34,34
1741539480773,26,28,31,31,35,35,36,35,36,36,36,34,34
1741539480876,26,28,31,31,35,35,36,35,35,36,36,34,34
1741539480979,26,28,31,31,35,36,35,35,36,36,36,34,34
1741539481089,26,28,31,31,35,36,35,35,36,36,35,34,34
1741539481192,26,28,31,31,35,35,35,35,36,36,36,34,34
1741539481301,26,28,31,31,35,36,36,35,36,36,36,34,34
1741539481410,26,28,31,31,35,36,36,35,36,36,36,34,34
1741539481519,26,28,31,31,35,35,36,35,35,36,35,34,34
1741539481624,26,28,31,31,35,35,36,35,36,36,36,34,34
1741539481734,26,28,31,31,35,36,36,36,36,36,36,34,34
1741539481865,26,28,31,31,35,35,35,35,36,36,36,34,34
1741539481985,26,28,31,31,35,35,36,35,36,36,36,34,34
1741539482097,26,28,31,31,35,36,36,36,36,36,36,34,34
1741539482205,26,28,31,31,35,36,36,35,35,36,36,34,34
1741539482308,26,28,31,31,35,36,36,35,36,36,36,34,35
1741539482420,26,28,31,31,35,36,36,35,35,36,36,34,35
1741539482525,26,28,31,31,35,36,36,35,35,37,36,34,35
1741539482631,26,28,31,31,35,36,36,35,36,36,36,34,35
1741539482752,26,28,31,31,35,35,36,36,36,36,36,34,35
1741539482859,26,28,31,31,35,35,36,35,36,36,36,34,35
1741539482965,26,28,31,31,35,35,35,35,35,36,35,34,35
1741539483076,26,28,31,31,35,36,36,35,36,36,36,34,35
1741539483192,26,28,31,31,35,36,36,35,36,36,36,34,35
1741539483301,26,28,31,31,35,36,35,35,36,36,36,34,35
1741539483404,26,28,31,31,35,36,36,35,35,36,36,34,35
1741539483509,26,28,31,31,35,36,36,35,36,36,36,34,35
1741539483613,26,28,31,31,35,35,36,36,36,36,36,34,35
1741539483725,26,28,31,31,35,36,36,35,36,37,36,34,35
1741539483829,26,28,31,31,34,36,36,36,36,37,36,34,35
1741539483933,26,28,31,31,35,36,36,35,35,36,36,34,35
1741539484037,26,28,31,31,35,36,35,35,36,36,36,34,35
1741539484143,26,28,31,31,35,36,35,35,35,36,36,34,35
