UTC_Timestamp,Download_Resolution,Download_Bitrate,Bandwidth_Estimate,FPS,Skipped_Frames,Buffer_Size,Latency_To_Broadcaster,Codecs,Protocol,Latency_Mode
1741443800368,640x360,640x360,750x422,26,568,779,22.65.,24.18.,avc1.4D401F,mp4a.40.2,Low Latency
1741443800770,640x360,640x360,750x422,8,577,765,23.49.,24.68.,avc1.4D401F,mp4a.40.2,Low Latency
1741443801170,640x360,640x360,750x422,8,577,765,23.49.,24.68.,avc1.4D401F,mp4a.40.2,Low Latency
1741443801570,640x360,640x360,750x422,8,577,765,23.49.,24.68.,avc1.4D401F,mp4a.40.2,Low Latency
1741443801970,640x360,640x360,750x422,15,577,765,23.46.,23.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741443802370,640x360,640x360,750x422,15,577,765,23.46.,23.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741443802771,640x360,640x360,750x422,30,499,774,23.44.,23.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741443803171,640x360,640x360,750x422,30,499,774,23.44.,23.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741443803571,640x360,640x360,750x422,30,499,774,23.44.,23.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741443803972,640x360,640x360,750x422,43,499,774,23.17.,23.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741443804372,640x360,640x360,750x422,43,499,774,23.17.,23.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741443804774,640x360,640x360,750x422,41,623,777,23.37.,23.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741443805175,640x360,640x360,750x422,41,623,777,23.37.,23.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741443805575,640x360,640x360,750x422,41,623,777,23.37.,23.92.,avc1.4D401F,mp4a.40.2,Low Latency
1741443805976,640x360,640x360,750x422,34,623,777,23.34.,24.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741443806376,640x360,640x360,750x422,34,623,777,23.34.,24.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741443806777,640x360,640x360,750x422,26,538,770,23.32.,24.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741443807178,640x360,640x360,750x422,26,538,770,23.32.,24.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741443807578,640x360,640x360,750x422,26,538,770,23.32.,24.04.,avc1.4D401F,mp4a.40.2,Low Latency
1741443807979,640x360,640x360,750x422,41,538,770,23.27.,23.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741443808379,640x360,640x360,750x422,41,538,770,23.27.,23.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741443808781,640x360,640x360,750x422,34,537,730,23.32.,23.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741443809181,640x360,640x360,750x422,34,537,730,23.32.,23.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741443809583,640x360,640x360,750x422,34,537,730,23.32.,23.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741443809983,640x360,640x360,750x422,26,537,730,23.29.,23.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443810385,640x360,640x360,750x422,26,537,730,23.29.,23.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443810785,640x360,640x360,750x422,23,637,767,23.23.,23.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443811185,640x360,640x360,750x422,23,637,767,23.23.,23.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443811586,640x360,640x360,750x422,23,637,767,23.23.,23.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443811990,640x360,640x360,750x422,26,637,767,23.16.,23.88.,avc1.4D401F,mp4a.40.2,Low Latency
1741443812390,640x360,640x360,750x422,26,637,767,23.16.,23.88.,avc1.4D401F,mp4a.40.2,Low Latency
1741443812790,640x360,640x360,750x422,30,494,704,23.13.,23.88.,avc1.4D401F,mp4a.40.2,Low Latency
1741443813191,640x360,640x360,750x422,30,494,704,23.13.,23.88.,avc1.4D401F,mp4a.40.2,Low Latency
1741443813593,640x360,640x360,750x422,30,494,704,23.13.,23.88.,avc1.4D401F,mp4a.40.2,Low Latency
1741443813993,640x360,640x360,750x422,30,494,704,23.07.,23.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443814394,640x360,640x360,750x422,30,494,704,23.07.,23.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443814796,640x360,640x360,750x422,30,631,765,23.08.,23.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443815196,640x360,640x360,750x422,30,631,765,23.08.,23.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443815596,640x360,640x360,750x422,30,631,765,23.08.,23.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443816001,640x360,640x360,750x422,38,631,765,23.04.,23.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741443816402,640x360,640x360,750x422,38,631,765,23.04.,23.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741443816802,640x360,640x360,750x422,23,543,759,23.08.,23.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741443817203,640x360,640x360,750x422,23,543,759,23.08.,23.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741443817604,640x360,640x360,750x422,23,543,759,23.08.,23.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741443818005,640x360,640x360,750x422,38,543,759,22.98.,23.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741443818406,640x360,640x360,750x422,38,543,759,22.98.,23.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741443818807,640x360,640x360,750x422,23,565,757,23.02.,23.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741443819207,640x360,640x360,750x422,23,565,757,23.02.,23.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741443819608,640x360,640x360,750x422,23,565,757,23.02.,23.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741443820010,640x360,640x360,750x422,38,565,757,22.95.,23.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741443820411,640x360,640x360,750x422,38,565,757,22.95.,23.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741443820813,640x360,640x360,750x422,34,583,756,22.99.,23.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741443821213,640x360,640x360,750x422,34,583,756,22.99.,23.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741443821614,640x360,640x360,750x422,34,583,756,22.99.,23.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741443822014,640x360,640x360,750x422,30,583,756,22.86.,23.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741443822414,640x360,640x360,750x422,30,583,756,22.86.,23.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741443822815,640x360,640x360,750x422,30,530,719,22.84.,23.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741443823218,640x360,640x360,750x422,30,530,719,22.84.,23.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741443823618,640x360,640x360,750x422,30,530,719,22.84.,23.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741443824018,640x360,640x360,750x422,34,530,719,22.80.,23.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741443824418,640x360,640x360,750x422,34,530,719,22.80.,23.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741443824819,640x360,640x360,750x422,34,594,751,22.87.,23.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741443825219,640x360,640x360,750x422,34,594,751,22.87.,23.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741443825619,640x360,640x360,750x422,34,594,751,22.87.,23.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741443826019,640x360,640x360,750x422,31,594,751,22.78.,23.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741443826420,640x360,640x360,750x422,31,594,751,22.78.,23.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741443826820,640x360,640x360,750x422,34,513,713,22.78.,23.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741443827221,640x360,640x360,750x422,30,513,713,20.03.,23.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741443827621,640x360,640x360,750x422,30,513,713,20.03.,23.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741443828021,640x360,640x360,750x422,30,513,713,20.03.,23.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741443828422,640x360,640x360,750x422,30,513,713,20.03.,23.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741443828824,640x360,640x360,750x422,30,513,713,20.03.,23.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741443829224,640x360,640x360,750x422,30,513,713,20.03.,23.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741443829624,640x360,640x360,750x422,30,513,713,20.03.,23.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741443830024,640x360,640x360,750x422,30,513,713,20.03.,23.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741443830426,640x360,640x360,750x422,30,513,713,20.03.,23.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741443830831,640x360,640x360,750x422,53,601,745,22.60.,23.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443831233,640x360,640x360,750x422,53,601,745,22.60.,23.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443831633,640x360,640x360,750x422,53,601,745,22.60.,23.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443832033,640x360,640x360,750x422,34,601,745,22.56.,23.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443832434,640x360,640x360,750x422,34,601,745,22.56.,23.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443832836,640x360,640x360,750x422,26,577,763,22.63.,23.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443833236,640x360,640x360,750x422,26,577,763,22.63.,23.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443833636,640x360,640x360,750x422,26,577,763,22.63.,23.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443834036,640x360,640x360,750x422,34,577,763,22.57.,23.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741443834437,640x360,640x360,750x422,34,577,763,22.57.,23.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741443834838,640x360,640x360,750x422,27,561,761,22.51.,23.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741443835238,640x360,640x360,750x422,27,561,761,22.51.,23.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741443835638,640x360,640x360,750x422,27,561,761,22.51.,23.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741443836041,640x360,640x360,750x422,34,561,761,22.44.,23.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741443836445,640x360,640x360,750x422,34,561,761,22.44.,23.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741443836845,640x360,640x360,750x422,19,500,728,22.41.,22.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741443837246,640x360,640x360,750x422,19,500,728,22.41.,22.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741443837646,640x360,640x360,750x422,19,500,728,22.41.,22.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741443838046,640x360,640x360,750x422,26,500,728,22.38.,22.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741443838446,640x360,640x360,750x422,26,500,728,22.38.,22.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741443838846,640x360,640x360,750x422,23,617,755,22.36.,23.05.,avc1.4D401F,mp4a.40.2,Low Latency
1741443839246,640x360,640x360,750x422,23,617,755,22.36.,23.05.,avc1.4D401F,mp4a.40.2,Low Latency
1741443839646,640x360,640x360,750x422,23,617,755,22.36.,23.05.,avc1.4D401F,mp4a.40.2,Low Latency
1741443840046,640x360,640x360,750x422,34,617,755,22.32.,23.05.,avc1.4D401F,mp4a.40.2,Low Latency
1741443840447,640x360,640x360,750x422,34,617,755,22.32.,23.05.,avc1.4D401F,mp4a.40.2,Low Latency
1741443840847,640x360,640x360,750x422,38,577,755,22.36.,22.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443841247,640x360,640x360,750x422,38,577,755,22.36.,22.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443841647,640x360,640x360,750x422,38,577,755,22.36.,22.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443842047,640x360,640x360,750x422,41,577,755,22.14.,22.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443842447,640x360,640x360,750x422,41,577,755,22.14.,22.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443842847,640x360,640x360,750x422,30,503,718,22.30.,22.83.,avc1.4D401F,mp4a.40.2,Low Latency
1741443843248,640x360,640x360,750x422,30,503,718,22.30.,22.83.,avc1.4D401F,mp4a.40.2,Low Latency
1741443843648,640x360,640x360,750x422,30,503,718,22.30.,22.83.,avc1.4D401F,mp4a.40.2,Low Latency
1741443844048,640x360,640x360,750x422,30,503,718,22.20.,22.83.,avc1.4D401F,mp4a.40.2,Low Latency
1741443844448,640x360,640x360,750x422,30,503,718,22.20.,22.83.,avc1.4D401F,mp4a.40.2,Low Latency
1741443844850,640x360,640x360,750x422,27,566,724,22.27.,22.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443845251,640x360,640x360,750x422,27,566,724,22.27.,22.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443845652,640x360,640x360,750x422,27,566,724,22.27.,22.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443846053,640x360,640x360,750x422,34,566,724,22.25.,22.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443846454,640x360,640x360,750x422,34,566,724,22.25.,22.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443846854,640x360,640x360,750x422,30,575,739,22.12.,22.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741443847255,640x360,640x360,750x422,30,575,739,22.12.,22.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741443847655,640x360,640x360,750x422,30,575,739,22.12.,22.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741443848058,640x360,640x360,750x422,30,575,739,22.08.,22.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741443848459,640x360,640x360,750x422,30,575,739,22.08.,22.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741443848860,640x360,640x360,750x422,34,556,734,22.15.,22.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443849260,640x360,640x360,750x422,34,556,734,22.15.,22.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443849662,640x360,640x360,750x422,34,556,734,22.15.,22.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443850062,640x360,640x360,750x422,34,556,734,22.09.,22.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443850463,640x360,640x360,750x422,34,556,734,22.09.,22.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443850863,640x360,640x360,750x422,30,601,746,22.07.,22.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741443851264,640x360,640x360,750x422,30,601,746,22.07.,22.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741443851664,640x360,640x360,750x422,30,601,746,22.07.,22.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741443852065,640x360,640x360,750x422,30,601,746,21.96.,22.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741443852465,640x360,640x360,750x422,30,601,746,21.96.,22.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741443852865,640x360,640x360,750x422,26,554,727,22.03.,22.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741443853265,640x360,640x360,750x422,26,554,727,22.03.,22.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741443853665,640x360,640x360,750x422,26,554,727,22.03.,22.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741443854066,640x360,640x360,750x422,30,554,727,21.90.,22.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741443854467,640x360,640x360,750x422,30,554,727,21.90.,22.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741443854868,640x360,640x360,750x422,30,606,749,21.88.,22.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741443855269,640x360,640x360,750x422,30,606,749,21.88.,22.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741443855670,640x360,640x360,750x422,30,606,749,21.88.,22.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741443856070,640x360,640x360,750x422,30,606,749,21.91.,22.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741443856471,640x360,640x360,750x422,30,606,749,21.91.,22.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741443856872,640x360,640x360,750x422,34,536,741,21.91.,22.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443857273,640x360,640x360,750x422,34,536,741,21.91.,22.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443857674,640x360,640x360,750x422,34,536,741,21.91.,22.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443858074,640x360,640x360,750x422,34,536,741,21.82.,22.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443858474,640x360,640x360,750x422,34,536,741,21.82.,22.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443858875,640x360,640x360,750x422,29,575,744,21.82.,22.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741443859276,640x360,640x360,750x422,29,575,744,21.82.,22.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741443859677,640x360,640x360,750x422,29,575,744,21.82.,22.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741443860079,640x360,640x360,750x422,34,575,744,21.75.,22.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741443860482,640x360,640x360,750x422,34,575,744,21.75.,22.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741443860882,640x360,640x360,750x422,34,592,749,21.79.,22.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741443861282,640x360,640x360,750x422,34,592,749,21.79.,22.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741443861684,640x360,640x360,750x422,34,592,749,21.79.,22.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741443862084,640x360,640x360,750x422,41,592,749,21.63.,22.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741443862484,640x360,640x360,750x422,41,592,749,21.63.,22.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741443862885,640x360,640x360,750x422,34,556,748,21.64.,22.22.,avc1.4D401F,mp4a.40.2,Low Latency
1741443863285,640x360,640x360,750x422,34,556,748,21.64.,22.22.,avc1.4D401F,mp4a.40.2,Low Latency
1741443863685,640x360,640x360,750x422,34,556,748,21.64.,22.22.,avc1.4D401F,mp4a.40.2,Low Latency
1741443864085,640x360,640x360,750x422,34,556,748,21.60.,22.22.,avc1.4D401F,mp4a.40.2,Low Latency
1741443864485,640x360,640x360,750x422,34,556,748,21.60.,22.22.,avc1.4D401F,mp4a.40.2,Low Latency
1741443864886,640x360,640x360,750x422,38,583,749,21.67.,22.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741443865287,640x360,640x360,750x422,38,583,749,21.67.,22.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741443865688,640x360,640x360,750x422,38,583,749,21.67.,22.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741443866088,640x360,640x360,750x422,37,583,749,21.58.,22.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741443866488,640x360,640x360,750x422,37,583,749,21.58.,22.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741443866889,640x360,640x360,750x422,34,530,729,21.52.,22.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741443867289,640x360,640x360,750x422,34,530,729,21.52.,22.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741443867691,640x360,640x360,750x422,34,530,729,21.52.,22.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741443868091,640x360,640x360,750x422,30,530,729,21.43.,22.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741443868492,640x360,640x360,750x422,30,530,729,21.43.,22.06.,avc1.4D401F,mp4a.40.2,Low Latency
1741443868892,640x360,640x360,750x422,30,588,741,21.45.,22.25.,avc1.4D401F,mp4a.40.2,Low Latency
1741443869293,640x360,640x360,750x422,30,588,741,21.45.,22.25.,avc1.4D401F,mp4a.40.2,Low Latency
1741443869696,640x360,640x360,750x422,30,588,741,21.45.,22.25.,avc1.4D401F,mp4a.40.2,Low Latency
1741443870096,640x360,640x360,750x422,26,588,741,21.41.,22.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443870496,640x360,640x360,750x422,26,588,741,21.41.,22.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443870896,640x360,640x360,750x422,34,550,744,21.40.,22.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443871297,640x360,640x360,750x422,34,550,744,21.40.,22.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443871698,640x360,640x360,750x422,34,550,744,21.40.,22.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443872099,640x360,640x360,750x422,19,550,744,21.36.,21.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741443872500,640x360,640x360,750x422,19,550,744,21.36.,21.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741443872902,640x360,640x360,750x422,38,519,734,21.43.,21.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741443873304,640x360,640x360,750x422,38,519,734,21.43.,21.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741443873708,640x360,640x360,750x422,38,519,734,21.43.,21.91.,avc1.4D401F,mp4a.40.2,Low Latency
1741443874111,640x360,640x360,750x422,26,519,734,21.37.,21.78.,avc1.4D401F,mp4a.40.2,Low Latency
1741443874512,640x360,640x360,750x422,26,519,734,21.37.,21.78.,avc1.4D401F,mp4a.40.2,Low Latency
1741443874914,640x360,640x360,750x422,34,634,748,21.28.,21.78.,avc1.4D401F,mp4a.40.2,Low Latency
1741443875315,640x360,640x360,750x422,34,634,748,21.28.,21.78.,avc1.4D401F,mp4a.40.2,Low Latency
1741443875716,640x360,640x360,750x422,34,634,748,21.28.,21.78.,avc1.4D401F,mp4a.40.2,Low Latency
1741443876117,640x360,640x360,750x422,38,634,748,21.07.,21.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443876518,640x360,640x360,750x422,38,634,748,21.07.,21.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443876919,640x360,640x360,750x422,37,498,722,21.21.,21.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443877320,640x360,640x360,750x422,37,498,722,21.21.,21.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443877720,640x360,640x360,750x422,37,498,722,21.21.,21.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443878123,640x360,640x360,750x422,38,498,722,21.18.,21.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741443878523,640x360,640x360,750x422,38,498,722,21.18.,21.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741443878926,640x360,640x360,750x422,34,602,748,21.16.,21.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741443879326,640x360,640x360,750x422,34,602,748,21.16.,21.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741443879726,640x360,640x360,750x422,34,602,748,21.16.,21.76.,avc1.4D401F,mp4a.40.2,Low Latency
1741443880126,640x360,640x360,750x422,15,602,748,21.12.,21.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741443880526,640x360,640x360,750x422,15,602,748,21.12.,21.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741443880928,640x360,640x360,750x422,45,586,749,21.09.,21.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741443881330,640x360,640x360,750x422,45,586,749,21.09.,21.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741443881730,640x360,640x360,750x422,45,586,749,21.09.,21.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741443882131,640x360,640x360,750x422,46,586,749,21.07.,21.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443882531,640x360,640x360,750x422,46,586,749,21.07.,21.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443882931,640x360,640x360,750x422,26,583,752,21.00.,21.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443883332,640x360,640x360,750x422,26,583,752,21.00.,21.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443883733,640x360,640x360,750x422,26,583,752,21.00.,21.75.,avc1.4D401F,mp4a.40.2,Low Latency
1741443884134,640x360,640x360,750x422,26,583,752,21.00.,21.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741443884534,640x360,640x360,750x422,26,583,752,21.00.,21.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741443884935,640x360,640x360,750x422,30,540,747,20.97.,21.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741443885335,640x360,640x360,750x422,30,540,747,20.97.,21.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741443885736,640x360,640x360,750x422,30,540,747,20.97.,21.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741443886136,640x360,640x360,750x422,26,540,747,20.94.,21.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741443886537,640x360,640x360,750x422,26,540,747,20.94.,21.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741443886938,640x360,640x360,750x422,15,575,749,20.88.,21.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741443887338,640x360,640x360,750x422,15,575,749,20.88.,21.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741443887738,640x360,640x360,750x422,15,575,749,20.88.,21.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741443888138,640x360,640x360,750x422,30,575,749,20.88.,21.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741443888538,640x360,640x360,750x422,30,575,749,20.88.,21.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741443888939,640x360,640x360,750x422,30,555,746,20.85.,21.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741443889343,640x360,640x360,750x422,30,555,746,20.85.,21.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741443889744,640x360,640x360,750x422,34,555,746,20.82.,21.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741443890144,640x360,640x360,750x422,34,555,746,20.82.,21.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741443890544,640x360,640x360,750x422,30,556,747,17.94.,21.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741443890944,640x360,640x360,750x422,30,556,747,17.94.,21.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741443891345,640x360,640x360,750x422,30,556,747,17.94.,21.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741443891745,640x360,640x360,750x422,30,556,747,17.94.,21.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741443892146,640x360,640x360,750x422,30,556,747,17.94.,21.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741443892546,640x360,640x360,750x422,30,556,747,17.94.,21.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741443892946,640x360,640x360,750x422,30,556,747,17.94.,21.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741443893347,640x360,640x360,750x422,30,556,747,17.94.,21.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741443893748,640x360,640x360,750x422,30,556,747,17.94.,21.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741443894148,640x360,640x360,750x422,30,556,747,17.94.,21.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741443894549,640x360,640x360,750x422,30,556,747,17.94.,21.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741443894949,640x360,640x360,750x422,30,556,747,17.94.,21.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741443895349,640x360,640x360,750x422,30,556,747,17.94.,21.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741443895750,640x360,640x360,750x422,30,556,747,18.91.,21.28.,avc1.4D401F,mp4a.40.2,Low Latency
